Value.ElapsedTime,Value.Mode,Value.Repetitions,Value.Scenario,Value.Time,Value.ToolData,Value.ToolEnded,Value.TrialID,Value.Type,Value.x,Value.y,Value.z,Value.LostFocusTime,Value.CurrentRepetition,Value.TrajectoryRepetitionStart,Value.TrajectoryRepetitionEnd
1152,,,,10/12/2022 11:32,FingerFollowData,,,LeftControllerPosition,-0.809717,0.765962005,-0.018821839,,,,
1152,,,,10/12/2022 11:32,FingerFollowData,,,RightControllerPosition,-0.016726527,0.946486831,0.34130469,,,,
1235,,,,10/12/2022 11:32,FingerFollowData,,,LeftControllerPosition,-0.809717119,0.765960813,-0.018821936,,,,
1235,,,,10/12/2022 11:32,FingerFollowData,,,RightControllerPosition,0.018162932,0.984529197,0.322969615,,,,
1319,,,,10/12/2022 11:32,FingerFollowData,,,LeftControllerPosition,-0.809953034,0.766176164,-0.019212442,,,,
1319,,,,10/12/2022 11:32,FingerFollowData,,,RightControllerPosition,0.056497749,1.034474254,0.304591864,,,,
1402,,,,10/12/2022 11:32,FingerFollowData,,,LeftControllerPosition,-0.809813559,0.765795112,-0.019563925,,,,
1402,,,,10/12/2022 11:32,FingerFollowData,,,RightControllerPosition,0.09006457,1.090645671,0.305176854,,,,
1486,,,,10/12/2022 11:32,FingerFollowData,,,LeftControllerPosition,-0.810028315,0.765723288,-0.019943144,,,,
1486,,,,10/12/2022 11:32,FingerFollowData,,,RightControllerPosition,0.128189012,1.133452415,0.33609876,,,,
1570,,,,10/12/2022 11:32,FingerFollowData,,,LeftControllerPosition,-0.810361385,0.765598476,-0.020249281,,,,
1570,,,,10/12/2022 11:32,FingerFollowData,,,RightControllerPosition,0.164341614,1.159655809,0.361207843,,,,
1653,,,,10/12/2022 11:32,FingerFollowData,,,LeftControllerPosition,-0.810497165,0.765392244,-0.020349056,,,,
1653,,,,10/12/2022 11:32,FingerFollowData,,,RightControllerPosition,0.173638627,1.190322518,0.353775352,,,,
1737,,,,10/12/2022 11:32,FingerFollowData,,,LeftControllerPosition,-0.810716867,0.765234232,-0.020342229,,,,
1737,,,,10/12/2022 11:32,FingerFollowData,,,RightControllerPosition,0.173106253,1.208728075,0.351059496,,,,
1820,,,,10/12/2022 11:32,FingerFollowData,,,LeftControllerPosition,-0.810304582,0.764984488,-0.020208318,,,,
1820,,,,10/12/2022 11:32,FingerFollowData,,,RightControllerPosition,0.174059644,1.211228371,0.350002229,,,,
1904,,,,10/12/2022 11:32,FingerFollowData,,,LeftControllerPosition,-0.810170352,0.764799893,-0.020398201,,,,
1904,,,,10/12/2022 11:32,FingerFollowData,,,RightControllerPosition,0.177638948,1.202854276,0.346676797,,,,
1988,,,,10/12/2022 11:32,FingerFollowData,,,LeftControllerPosition,-0.809973419,0.764634192,-0.020737775,,,,
1988,,,,10/12/2022 11:32,FingerFollowData,,,RightControllerPosition,0.177371711,1.187255025,0.346403748,,,,
2071,,,,10/12/2022 11:32,FingerFollowData,,,LeftControllerPosition,-0.810165465,0.764529705,-0.021250447,,,,
2071,,,,10/12/2022 11:32,FingerFollowData,,,RightControllerPosition,0.175036311,1.176337004,0.346480638,,,,
2155,,,,10/12/2022 11:32,FingerFollowData,,,LeftControllerPosition,-0.810330749,0.764503181,-0.021522552,,,,
2155,,,,10/12/2022 11:32,FingerFollowData,,,RightControllerPosition,0.170390591,1.170222878,0.338604242,,,,
2238,,,,10/12/2022 11:32,FingerFollowData,,,LeftControllerPosition,-0.81016469,0.764588714,-0.021640429,,,,
2238,,,,10/12/2022 11:32,FingerFollowData,,,RightControllerPosition,0.165493831,1.153346062,0.298452616,,,,
2322,,,,10/12/2022 11:32,FingerFollowData,,,LeftControllerPosition,-0.81003654,0.764749885,-0.021763392,,,,
2322,,,,10/12/2022 11:32,FingerFollowData,,,RightControllerPosition,0.151474297,1.115551353,0.249310687,,,,
2406,,,,10/12/2022 11:32,FingerFollowData,,,LeftControllerPosition,-0.80973047,0.76505208,-0.021669973,,,,
2406,,,,10/12/2022 11:32,FingerFollowData,,,RightControllerPosition,0.131118298,1.085063815,0.226066038,,,,
2476,,,,10/12/2022 11:32,FingerFollowData,,,LeftControllerPosition,-0.809592664,0.765225232,-0.021548308,,,,
2476,,,,10/12/2022 11:32,FingerFollowData,,,RightControllerPosition,0.13465786,1.072129488,0.213675097,,,,
2559,,,,10/12/2022 11:32,FingerFollowData,,,LeftControllerPosition,-0.809792101,0.76517272,-0.021358522,,,,
2559,,,,10/12/2022 11:32,FingerFollowData,,,RightControllerPosition,0.145142823,1.059246898,0.204813585,,,,
2643,,,,10/12/2022 11:32,FingerFollowData,,,LeftControllerPosition,-0.80942601,0.765326142,-0.020940708,,,,
2643,,,,10/12/2022 11:32,FingerFollowData,,,RightControllerPosition,0.155803442,1.050663471,0.208337903,,,,
2727,,,,10/12/2022 11:32,FingerFollowData,,,LeftControllerPosition,-0.809734046,0.765345514,-0.020847172,,,,
2727,,,,10/12/2022 11:32,FingerFollowData,,,RightControllerPosition,0.168792561,1.051097155,0.206762567,,,,
2810,,,,10/12/2022 11:32,FingerFollowData,,,LeftControllerPosition,-0.809616268,0.765434325,-0.020681979,,,,
2810,,,,10/12/2022 11:32,FingerFollowData,,,RightControllerPosition,0.170124561,1.059408903,0.192977905,,,,
2894,,,,10/12/2022 11:32,FingerFollowData,,,LeftControllerPosition,-0.809060276,0.765645325,-0.020600824,,,,
2894,,,,10/12/2022 11:32,FingerFollowData,,,RightControllerPosition,0.16653347,1.068513751,0.18038094,,,,
2978,,,,10/12/2022 11:32,FingerFollowData,,,LeftControllerPosition,-0.809398115,0.765515864,-0.020660527,,,,
2978,,,,10/12/2022 11:32,FingerFollowData,,,RightControllerPosition,0.16557768,1.075488806,0.167344123,,,,
3061,,,,10/12/2022 11:32,FingerFollowData,,,LeftControllerPosition,-0.809589505,0.765398383,-0.020708792,,,,
3061,,,,10/12/2022 11:32,FingerFollowData,,,RightControllerPosition,0.165153205,1.0737921,0.158986121,,,,
3145,,,,10/12/2022 11:32,FingerFollowData,,,LeftControllerPosition,-0.810066819,0.765321851,-0.020742562,,,,
3145,,,,10/12/2022 11:32,FingerFollowData,,,RightControllerPosition,0.163942888,1.052661777,0.161682904,,,,
3228,,,,10/12/2022 11:32,FingerFollowData,,,LeftControllerPosition,-0.81144619,0.764902115,-0.020866308,,,,
3228,,,,10/12/2022 11:32,FingerFollowData,,,RightControllerPosition,0.151530653,1.002603054,0.168847769,,,,
3312,,,,10/12/2022 11:32,FingerFollowData,,,LeftControllerPosition,-0.811842918,0.764861047,-0.020929992,,,,
3312,,,,10/12/2022 11:32,FingerFollowData,,,RightControllerPosition,0.143237129,0.955203891,0.173950091,,,,
3395,,,,10/12/2022 11:32,FingerFollowData,,,LeftControllerPosition,-0.811842918,0.764861226,-0.020929914,,,,
3395,,,,10/12/2022 11:32,FingerFollowData,,,RightControllerPosition,0.143117711,0.933187306,0.184063464,,,,
3479,,,,10/12/2022 11:32,FingerFollowData,,,LeftControllerPosition,-0.811842918,0.764861286,-0.020929979,,,,
3479,,,,10/12/2022 11:32,FingerFollowData,,,RightControllerPosition,0.141810104,0.931538999,0.182830229,,,,
3562,,,,10/12/2022 11:32,FingerFollowData,,,LeftControllerPosition,-0.811842918,0.764861286,-0.020929899,,,,
3562,,,,10/12/2022 11:32,FingerFollowData,,,RightControllerPosition,0.137776822,0.933882773,0.173549891,,,,
3646,,,,10/12/2022 11:32,FingerFollowData,,,LeftControllerPosition,-0.811842918,0.764861166,-0.020929953,,,,
3646,,,,10/12/2022 11:32,FingerFollowData,,,RightControllerPosition,0.131873518,0.927646995,0.168093562,,,,
3730,,,,10/12/2022 11:32,FingerFollowData,,,LeftControllerPosition,-0.811812043,0.764786839,-0.02081872,,,,
3730,,,,10/12/2022 11:32,FingerFollowData,,,RightControllerPosition,0.127179086,0.916424513,0.166661784,,,,
3813,,,,10/12/2022 11:32,FingerFollowData,,,LeftControllerPosition,-0.811799109,0.765128613,-0.020841291,,,,
3813,,,,10/12/2022 11:32,FingerFollowData,,,RightControllerPosition,0.124229491,0.906514823,0.16682677,,,,
3897,,,,10/12/2022 11:32,FingerFollowData,,,LeftControllerPosition,-0.812379301,0.765334725,-0.020876093,,,,
3897,,,,10/12/2022 11:32,FingerFollowData,,,RightControllerPosition,0.123235449,0.907354474,0.167677417,,,,
3980,,,,10/12/2022 11:32,FingerFollowData,,,LeftControllerPosition,-0.81312567,0.76530534,-0.020810921,,,,
3980,,,,10/12/2022 11:32,FingerFollowData,,,RightControllerPosition,0.129187137,0.918137312,0.162371218,,,,
4064,,,,10/12/2022 11:32,FingerFollowData,,,LeftControllerPosition,-0.814012647,0.76516974,-0.020819906,,,,
4064,,,,10/12/2022 11:32,FingerFollowData,,,RightControllerPosition,0.133077219,0.92459327,0.157378748,,,,
4147,,,,10/12/2022 11:32,FingerFollowData,,,LeftControllerPosition,-0.814677596,0.76485014,-0.020586913,,,,
4147,,,,10/12/2022 11:32,FingerFollowData,,,RightControllerPosition,0.138899401,0.924348593,0.155274585,,,,
4230,,,,10/12/2022 11:32,FingerFollowData,,,LeftControllerPosition,-0.815432489,0.764475226,-0.020514298,,,,
4230,,,,10/12/2022 11:32,FingerFollowData,,,RightControllerPosition,0.143547878,0.921636581,0.1555911,,,,
4314,,,,10/12/2022 11:32,FingerFollowData,,,LeftControllerPosition,-0.816096246,0.764092445,-0.020443922,,,,
4314,,,,10/12/2022 11:32,FingerFollowData,,,RightControllerPosition,0.146556392,0.92102015,0.155409321,,,,
4397,,,,10/12/2022 11:32,FingerFollowData,,,LeftControllerPosition,-0.816943228,0.763658464,-0.020454166,,,,
4397,,,,10/12/2022 11:32,FingerFollowData,,,RightControllerPosition,0.149174571,0.923014283,0.154156297,,,,
4481,,,,10/12/2022 11:32,FingerFollowData,,,LeftControllerPosition,-0.817794025,0.763279617,-0.020428896,,,,
4481,,,,10/12/2022 11:32,FingerFollowData,,,RightControllerPosition,0.149281785,0.924750268,0.153191447,,,,
4551,,,,10/12/2022 11:32,FingerFollowData,,,LeftControllerPosition,-0.818454087,0.762962818,-0.02051238,,,,
4551,,,,10/12/2022 11:32,FingerFollowData,,,RightControllerPosition,0.148814991,0.924869001,0.153485119,,,,
4634,,,,10/12/2022 11:32,FingerFollowData,,,LeftControllerPosition,-0.819596052,0.762598574,-0.02057589,,,,
4634,,,,10/12/2022 11:32,FingerFollowData,,,RightControllerPosition,0.148130864,0.923258245,0.154669449,,,,
4718,,,,10/12/2022 11:32,FingerFollowData,,,LeftControllerPosition,-0.820102155,0.762227416,-0.020637671,,,,
4718,,,,10/12/2022 11:32,FingerFollowData,,,RightControllerPosition,0.14744997,0.921858788,0.155064896,,,,
4802,,,,10/12/2022 11:32,FingerFollowData,,,LeftControllerPosition,-0.821168065,0.761801064,-0.02084022,,,,
4802,,,,10/12/2022 11:32,FingerFollowData,,,RightControllerPosition,0.147508025,0.922267914,0.154366583,,,,
4885,,,,10/12/2022 11:32,FingerFollowData,,,LeftControllerPosition,-0.821519971,0.761579931,-0.020686682,,,,
4885,,,,10/12/2022 11:32,FingerFollowData,,,RightControllerPosition,0.148333639,0.924310386,0.152997762,,,,
4969,,,,10/12/2022 11:32,FingerFollowData,,,LeftControllerPosition,-0.822228372,0.76128608,-0.020707704,,,,
4969,,,,10/12/2022 11:32,FingerFollowData,,,RightControllerPosition,0.149285078,0.92503804,0.152636483,,,,
5052,,,,10/12/2022 11:32,FingerFollowData,,,LeftControllerPosition,-0.821980715,0.76125437,-0.020652419,,,,
5052,,,,10/12/2022 11:32,FingerFollowData,,,RightControllerPosition,0.150137872,0.924697518,0.152825281,,,,
5135,,,,10/12/2022 11:32,FingerFollowData,,,LeftControllerPosition,-0.821871698,0.76115799,-0.020657714,,,,
5135,,,,10/12/2022 11:32,FingerFollowData,,,RightControllerPosition,0.150275052,0.924836338,0.153177083,,,,
5219,,,,10/12/2022 11:32,FingerFollowData,,,LeftControllerPosition,-0.821917713,0.761109114,-0.020652704,,,,
5219,,,,10/12/2022 11:32,FingerFollowData,,,RightControllerPosition,0.14775832,0.937299848,0.157164574,,,,
5302,,,,10/12/2022 11:32,FingerFollowData,,,LeftControllerPosition,-0.822342575,0.760916352,-0.020656623,,,,
5302,,,,10/12/2022 11:32,FingerFollowData,,,RightControllerPosition,0.136198506,0.996917427,0.181227967,,,,
5386,,,,10/12/2022 11:32,FingerFollowData,,,LeftControllerPosition,-0.821712077,0.76114136,-0.020561211,,,,
5386,,,,10/12/2022 11:32,FingerFollowData,,,RightControllerPosition,0.12656495,1.102048755,0.257510304,,,,
5469,,,,10/12/2022 11:32,FingerFollowData,,,LeftControllerPosition,-0.82088995,0.761296332,-0.020562243,,,,
5469,,,,10/12/2022 11:32,FingerFollowData,,,RightControllerPosition,0.143217087,1.183232069,0.364171863,,,,
5553,,,,10/12/2022 11:32,FingerFollowData,,,LeftControllerPosition,-0.820510626,0.76122725,-0.020537835,,,,
5553,,,,10/12/2022 11:32,FingerFollowData,,,RightControllerPosition,0.168478593,1.200536489,0.41109851,,,,
5636,,,,10/12/2022 11:32,FingerFollowData,,,LeftControllerPosition,-0.820010781,0.761283457,-0.020534206,,,,
5636,,,,10/12/2022 11:32,FingerFollowData,,,RightControllerPosition,0.162936762,1.238772988,0.384945571,,,,
5720,,,,10/12/2022 11:32,FingerFollowData,,,LeftControllerPosition,-0.819401205,0.761277199,-0.020575944,,,,
5720,,,,10/12/2022 11:32,FingerFollowData,,,RightControllerPosition,0.162927926,1.267059565,0.361455172,,,,
5803,,,,10/12/2022 11:32,FingerFollowData,,,LeftControllerPosition,-0.819039822,0.761227548,-0.020626958,,,,
5803,,,,10/12/2022 11:32,FingerFollowData,,,RightControllerPosition,0.176950648,1.281735063,0.338166833,,,,
5887,,,,10/12/2022 11:32,FingerFollowData,,,LeftControllerPosition,-0.818350375,0.761464715,-0.020615606,,,,
5887,,,,10/12/2022 11:32,FingerFollowData,,,RightControllerPosition,0.190400466,1.281280756,0.327912033,,,,
5970,,,,10/12/2022 11:32,FingerFollowData,,,LeftControllerPosition,-0.817207038,0.76203084,-0.02050193,,,,
5970,,,,10/12/2022 11:32,FingerFollowData,,,RightControllerPosition,0.206981733,1.273513675,0.325145453,,,,
6054,,,,10/12/2022 11:32,FingerFollowData,,,LeftControllerPosition,-0.816691339,0.762317598,-0.020423586,,,,
6054,,,,10/12/2022 11:32,FingerFollowData,,,RightControllerPosition,0.218330249,1.267045736,0.326931387,,,,
6138,,,,10/12/2022 11:32,FingerFollowData,,,LeftControllerPosition,-0.815750003,0.76281333,-0.020241415,,,,
6138,,,,10/12/2022 11:32,FingerFollowData,,,RightControllerPosition,0.221908167,1.264573216,0.331285983,,,,
6221,,,,10/12/2022 11:32,FingerFollowData,,,LeftControllerPosition,-0.815515935,0.762852669,-0.019976653,,,,
6221,,,,10/12/2022 11:32,FingerFollowData,,,RightControllerPosition,0.222606808,1.256934643,0.338631511,,,,
6305,,,,10/12/2022 11:32,FingerFollowData,,,LeftControllerPosition,-0.815725625,0.762646496,-0.019781472,,,,
6305,,,,10/12/2022 11:32,FingerFollowData,,,RightControllerPosition,0.221345395,1.247071266,0.345068574,,,,
6388,,,,10/12/2022 11:32,FingerFollowData,,,LeftControllerPosition,-0.815698385,0.762380421,-0.019590452,,,,
6388,,,,10/12/2022 11:32,FingerFollowData,,,RightControllerPosition,0.21589902,1.245001316,0.344901055,,,,
6472,,,,10/12/2022 11:32,FingerFollowData,,,LeftControllerPosition,-0.814078689,0.76319164,-0.019705536,,,,
6472,,,,10/12/2022 11:32,FingerFollowData,,,RightControllerPosition,0.204249948,1.246075988,0.324999452,,,,
6555,,,,10/12/2022 11:32,FingerFollowData,,,LeftControllerPosition,-0.814448297,0.763045847,-0.019893423,,,,
6555,,,,10/12/2022 11:32,FingerFollowData,,,RightControllerPosition,0.162121981,1.225696921,0.295691699,,,,
6639,,,,10/12/2022 11:32,FingerFollowData,,,LeftControllerPosition,-0.814937651,0.763020754,-0.020153511,,,,
6639,,,,10/12/2022 11:32,FingerFollowData,,,RightControllerPosition,0.112053759,1.199070573,0.329467982,,,,
6709,,,,10/12/2022 11:32,FingerFollowData,,,LeftControllerPosition,-0.815024734,0.763010204,-0.020201078,,,,
6709,,,,10/12/2022 11:32,FingerFollowData,,,RightControllerPosition,0.085295662,1.175858855,0.371394485,,,,
6793,,,,10/12/2022 11:32,FingerFollowData,,,LeftControllerPosition,-0.81504333,0.763008475,-0.020210296,,,,
6793,,,,10/12/2022 11:32,FingerFollowData,,,RightControllerPosition,0.047130968,1.120587945,0.402972311,,,,
6876,,,,10/12/2022 11:32,FingerFollowData,,,LeftControllerPosition,-0.815057635,0.763008118,-0.020209664,,,,
6876,,,,10/12/2022 11:32,FingerFollowData,,,RightControllerPosition,0.028086612,1.04169476,0.424102813,,,,
6960,,,,10/12/2022 11:32,FingerFollowData,,,LeftControllerPosition,-0.815001011,0.763010085,-0.02018898,,,,
6960,,,,10/12/2022 11:32,FingerFollowData,,,RightControllerPosition,0.03925059,0.959210336,0.439072073,,,,
7043,,,,10/12/2022 11:32,FingerFollowData,,,LeftControllerPosition,-0.815001011,0.763010442,-0.020188989,,,,
7043,,,,10/12/2022 11:32,FingerFollowData,,,RightControllerPosition,0.046870001,0.912038684,0.444686711,,,,
7127,,,,10/12/2022 11:32,FingerFollowData,,,LeftControllerPosition,-0.815001011,0.763009965,-0.020189056,,,,
7127,,,,10/12/2022 11:32,FingerFollowData,,,RightControllerPosition,0.038397383,0.902883768,0.447627336,,,,
7210,,,,10/12/2022 11:32,FingerFollowData,,,LeftControllerPosition,-0.815001011,0.763009965,-0.020189056,,,,
7210,,,,10/12/2022 11:32,FingerFollowData,,,RightControllerPosition,0.033549126,0.912997842,0.44811362,,,,
7294,,,,10/12/2022 11:32,FingerFollowData,,,LeftControllerPosition,-0.81644243,0.762622178,-0.020040028,,,,
7294,,,,10/12/2022 11:32,FingerFollowData,,,RightControllerPosition,0.032251671,0.925443053,0.44528538,,,,
7377,,,,10/12/2022 11:32,FingerFollowData,,,LeftControllerPosition,-0.81644249,0.762621641,-0.020040028,,,,
7377,,,,10/12/2022 11:32,FingerFollowData,,,RightControllerPosition,0.034226872,0.931419492,0.441195905,,,,
7461,,,,10/12/2022 11:32,FingerFollowData,,,LeftControllerPosition,-0.81644243,0.762621999,-0.020039964,,,,
7461,,,,10/12/2022 11:32,FingerFollowData,,,RightControllerPosition,0.03301172,0.934441268,0.438300848,,,,
7544,,,,10/12/2022 11:32,FingerFollowData,,,LeftControllerPosition,-0.81644249,0.762621522,-0.020040127,,,,
7544,,,,10/12/2022 11:32,FingerFollowData,,,RightControllerPosition,0.023886537,0.941160798,0.435078949,,,,
7628,,,,10/12/2022 11:32,FingerFollowData,,,LeftControllerPosition,-0.81644249,0.76262182,-0.020039966,,,,
7628,,,,10/12/2022 11:32,FingerFollowData,,,RightControllerPosition,0.016343826,0.947192073,0.43482846,,,,
7711,,,,10/12/2022 11:32,FingerFollowData,,,LeftControllerPosition,-0.81644249,0.762621999,-0.020040184,,,,
7711,,,,10/12/2022 11:32,FingerFollowData,,,RightControllerPosition,0.012524228,0.947344422,0.435132921,,,,
7795,,,,10/12/2022 11:32,FingerFollowData,,,LeftControllerPosition,-0.81644249,0.762621701,-0.020040048,,,,
7795,,,,10/12/2022 11:32,FingerFollowData,,,RightControllerPosition,0.009457728,0.946355462,0.435792863,,,,
7878,,,,10/12/2022 11:32,FingerFollowData,,,LeftControllerPosition,-0.81644249,0.762621701,-0.020040067,,,,
7878,,,,10/12/2022 11:32,FingerFollowData,,,RightControllerPosition,0.009411335,0.944942534,0.435979515,,,,
7962,,,,10/12/2022 11:32,FingerFollowData,,,LeftControllerPosition,-0.81644249,0.762621701,-0.020040059,,,,
7962,,,,10/12/2022 11:32,FingerFollowData,,,RightControllerPosition,0.014144099,0.944737256,0.436018735,,,,
8045,,,,10/12/2022 11:32,FingerFollowData,,,LeftControllerPosition,-0.81644249,0.762621701,-0.020040043,,,,
8045,,,,10/12/2022 11:32,FingerFollowData,,,RightControllerPosition,0.017872883,0.948322356,0.436010182,,,,
8129,,,,10/12/2022 11:32,FingerFollowData,,,LeftControllerPosition,-0.81644249,0.76262182,-0.020040059,,,,
8129,,,,10/12/2022 11:32,FingerFollowData,,,RightControllerPosition,0.020087492,0.952040076,0.435763478,,,,
8212,,,,10/12/2022 11:32,FingerFollowData,,,LeftControllerPosition,-0.81644249,0.76262176,-0.020040033,,,,
8212,,,,10/12/2022 11:32,FingerFollowData,,,RightControllerPosition,0.018621447,0.955035388,0.434919804,,,,
8295,,,,10/12/2022 11:32,FingerFollowData,,,LeftControllerPosition,-0.81644249,0.762621701,-0.020040104,,,,
8295,,,,10/12/2022 11:32,FingerFollowData,,,RightControllerPosition,0.014067487,0.957597315,0.433992803,,,,
8379,,,,10/12/2022 11:32,FingerFollowData,,,LeftControllerPosition,-0.81644249,0.76262176,-0.020040104,,,,
8379,,,,10/12/2022 11:32,FingerFollowData,,,RightControllerPosition,0.008762309,0.961201787,0.432984322,,,,
8462,,,,10/12/2022 11:32,FingerFollowData,,,LeftControllerPosition,-0.81644249,0.762621701,-0.020040087,,,,
8462,,,,10/12/2022 11:32,FingerFollowData,,,RightControllerPosition,0.004703002,0.964441895,0.431030929,,,,
8546,,,,10/12/2022 11:32,FingerFollowData,,,LeftControllerPosition,-0.81644249,0.76262176,-0.020040106,,,,
8546,,,,10/12/2022 11:32,FingerFollowData,,,RightControllerPosition,0.000683609,0.9684816,0.428539544,,,,
8629,,,,10/12/2022 11:32,FingerFollowData,,,LeftControllerPosition,-0.81644249,0.76262176,-0.020040067,,,,
8629,,,,10/12/2022 11:32,FingerFollowData,,,RightControllerPosition,-0.003780862,0.976675332,0.424816757,,,,
8713,,,,10/12/2022 11:32,FingerFollowData,,,LeftControllerPosition,-0.81644249,0.762621701,-0.020040112,,,,
8713,,,,10/12/2022 11:32,FingerFollowData,,,RightControllerPosition,-0.007959463,0.984627962,0.4211573,,,,
8797,,,,10/12/2022 11:32,FingerFollowData,,,LeftControllerPosition,-0.81644249,0.76262176,-0.020040061,,,,
8797,,,,10/12/2022 11:32,FingerFollowData,,,RightControllerPosition,-0.009180321,0.992097676,0.417445898,,,,
8867,,,,10/12/2022 11:32,FingerFollowData,,,LeftControllerPosition,-0.81644249,0.762621641,-0.020040082,,,,
8867,,,,10/12/2022 11:32,FingerFollowData,,,RightControllerPosition,-0.008485476,0.995734811,0.414597183,,,,
8950,,,,10/12/2022 11:32,FingerFollowData,,,LeftControllerPosition,-0.81644249,0.762621701,-0.020040091,,,,
8950,,,,10/12/2022 11:32,FingerFollowData,,,RightControllerPosition,-0.007699544,0.996343553,0.414527893,,,,
9034,,,,10/12/2022 11:32,FingerFollowData,,,LeftControllerPosition,-0.81644249,0.762621641,-0.020040082,,,,
9034,,,,10/12/2022 11:32,FingerFollowData,,,RightControllerPosition,-0.005968319,0.996522486,0.414864004,,,,
9117,,,,10/12/2022 11:32,FingerFollowData,,,LeftControllerPosition,-0.81644249,0.762621701,-0.0200401,,,,
