Value.CombinedEyesConvergenceDistance,Value.CombinedEyesConvergenceDistanceValidity,Value.CombinedEyesGazeDirectionNormalized_x,Value.CombinedEyesGazeDirectionNormalized_y,Value.CombinedEyesGazeDirectionNormalized_z,Value.CombinedEyesGazeOrigin_x,Value.CombinedEyesGazeOrigin_y,Value.CombinedEyesGazeOrigin_z,Value.CombinedEyesOpenness,Value.CombinedEyesPupilDiameter,Value.CombinedEyesPupilPositionInSensorArea_x,Value.CombinedEyesPupilPositionInSensorArea_y,Value.Distance,Value.ElapsedTime,Value.LeftEyeGazeDirectionNormalized_x,Value.LeftEyeGazeDirectionNormalized_y,Value.LeftEyeGazeDirectionNormalized_z,Value.LeftEyeGazeOrigin_x,Value.LeftEyeGazeOrigin_y,Value.LeftEyeGazeOrigin_z,Value.LeftEyeOpenness,Value.LeftEyePupilDiameter,Value.LeftEyePupilPositionInSensorArea_x,Value.LeftEyePupilPositionInSensorArea_y,Value.RightEyeGazeDirectionNormalized_x,Value.RightEyeGazeDirectionNormalized_y,Value.RightEyeGazeDirectionNormalized_z,Value.RightEyeGazeOrigin_x,Value.RightEyeGazeOrigin_y,Value.RightEyeGazeOrigin_z,Value.RightEyeOpenness,Value.RightEyePupilDiameter,Value.RightEyePupilPositionInSensorArea_x,Value.RightEyePupilPositionInSensorArea_y,Value.Scenario,Value.TargetSize,Value.Time,Value.TimeFixation,Value.ToolData,Value.ToolEnded,Value.TrialID,Value.Type
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[""EyeTrackingFixationScene"",""EyeTrackingFixationScene"",""EyeTrackingFixationScene"",""EyeTrackingFixationScene"",""EyeTrackingFollowScene"",""EyeTrackingFollowScene"",""EyeTrackingFollowScene"",""EyeTrackingMultipleScene"",""EyeTrackingMultipleScene"",""EyeTrackingMultipleScene""]",,2022-09-22 3:08:45 PM,,,,c46467d4-9d8b-4453-8691-18dd856d1f54,ApplicationStart
,,,,,,,,,,,,3,0,,,,,,,,,,,,,,,,,,,,,,1,2022-09-22 3:09:04 PM,7,,false,c46467d4-9d8b-4453-8691-18dd856d1f54,EyeTrackingFixConfig
0,false,-0.062347412109375,0.2915802001953125,0.954498291015625,7.3829498291015625,5.1168060302734375,-29.073013305664062,0,0,0,0,,0,-0.066314697265625,0.29925537109375,0.9518585205078125,34.26969909667969,6.2017059326171875,-28.381973266601562,1,2.57940673828125,0.5175554156303406,0.3021262288093567,-0.0561676025390625,0.27960205078125,0.958465576171875,-34.404541015625,3.4306640625,-30.14703369140625,1,2.543060302734375,0.6098161339759827,0.4107273817062378,,,2022-09-22 3:09:04 PM,,EyeTrackingFixData,,,EyeData
0,false,-0.062347412109375,0.2915802001953125,0.954498291015625,7.3829498291015625,5.1168060302734375,-29.073013305664062,0,0,0,0,,1,-0.066314697265625,0.29925537109375,0.9518585205078125,34.26969909667969,6.2017059326171875,-28.381973266601562,1,2.57940673828125,0.5175554156303406,0.3021262288093567,-0.0561676025390625,0.27960205078125,0.958465576171875,-34.404541015625,3.4306640625,-30.14703369140625,1,2.543060302734375,0.6098161339759827,0.4107273817062378,,,2022-09-22 3:09:04 PM,,EyeTrackingFixData,,,EyeData
0,false,-0.0626373291015625,0.2935638427734375,0.9538726806640625,7.60369873046875,5.1257476806640625,-29.064056396484375,0,0,0,0,,4,-0.06622314453125,0.3026580810546875,0.950775146484375,34.26969909667969,6.2017059326171875,-28.38104248046875,1,2.580535888671875,0.5175451636314392,0.301460862159729,-0.05694580078125,0.279144287109375,0.9585418701171875,-34.40596008300781,3.4306640625,-30.140090942382812,1,2.53741455078125,0.6100059151649475,0.41075295209884644,,,2022-09-22 3:09:04 PM,,EyeTrackingFixData,,,EyeData
0,false,-0.0626373291015625,0.2935638427734375,0.9538726806640625,7.60369873046875,5.1257476806640625,-29.064056396484375,0,0,0,0,,14,-0.06622314453125,0.3026580810546875,0.950775146484375,34.26969909667969,6.2017059326171875,-28.38104248046875,1,2.580535888671875,0.5175451636314392,0.301460862159729,-0.05694580078125,0.279144287109375,0.9585418701171875,-34.40596008300781,3.4306640625,-30.140090942382812,1,2.53741455078125,0.6100059151649475,0.41075295209884644,,,2022-09-22 3:09:04 PM,,EyeTrackingFixData,,,EyeData
0,false,-0.0626373291015625,0.2935638427734375,0.9538726806640625,7.60369873046875,5.1257476806640625,-29.064056396484375,0,0,0,0,,16,-0.06622314453125,0.3026580810546875,0.950775146484375,34.26969909667969,6.2017059326171875,-28.38104248046875,1,2.580535888671875,0.5175451636314392,0.301460862159729,-0.05694580078125,0.279144287109375,0.9585418701171875,-34.40596008300781,3.4306640625,-30.140090942382812,1,2.53741455078125,0.6100059151649475,0.41075295209884644,,,2022-09-22 3:09:04 PM,,EyeTrackingFixData,,,EyeData
0,false,-0.06353759765625,0.29248046875,0.9541473388671875,7.7875213623046875,5.1331634521484375,-29.05706787109375,0,0,0,0,,22,-0.0675048828125,0.3010101318359375,0.9512176513671875,34.26969909667969,6.2017059326171875,-28.3807373046875,1,2.58001708984375,0.5177968144416809,0.30177873373031616,-0.0572052001953125,0.27880859375,0.9586334228515625,-34.40653991699219,3.4306640625,-30.134658813476562,1,2.537384033203125,0.6100701689720154,0.4107778072357178,,,2022-09-22 3:09:04 PM,,EyeTrackingFixData,,,EyeData
0,false,-0.06353759765625,0.29248046875,0.9541473388671875,7.7875213623046875,5.1331634521484375,-29.05706787109375,0,0,0,0,,33,-0.0675048828125,0.3010101318359375,0.9512176513671875,34.26969909667969,6.2017059326171875,-28.3807373046875,1,2.58001708984375,0.5177968144416809,0.30177873373031616,-0.0572052001953125,0.27880859375,0.9586334228515625,-34.40653991699219,3.4306640625,-30.134658813476562,1,2.537384033203125,0.6100701689720154,0.4107778072357178,,,2022-09-22 3:09:04 PM,,EyeTrackingFixData,,,EyeData
0,false,-0.0646514892578125,0.292755126953125,0.9539947509765625,7.83258056640625,5.1357574462890625,-29.055007934570312,0,0,0,0,,41,-0.0687713623046875,0.301727294921875,0.950897216796875,34.26969909667969,6.2017059326171875,-28.380661010742188,1,2.5802001953125,0.5180503726005554,0.30164462327957153,-0.05804443359375,0.278350830078125,0.958709716796875,-34.40673828125,3.43267822265625,-30.132415771484375,1,2.5373382568359375,0.6102381348609924,0.4107778072357178,,,2022-09-22 3:09:04 PM,,EyeTrackingFixData,,,EyeData
