Value.CombinedEyesConvergenceDistance,Value.CombinedEyesConvergenceDistanceValidity,Value.CombinedEyesGazeDirectionNormalized_x,Value.CombinedEyesGazeDirectionNormalized_y,Value.CombinedEyesGazeDirectionNormalized_z,Value.CombinedEyesGazeOrigin_x,Value.CombinedEyesGazeOrigin_y,Value.CombinedEyesGazeOrigin_z,Value.CombinedEyesOpenness,Value.CombinedEyesPupilDiameter,Value.CombinedEyesPupilPositionInSensorArea_x,Value.CombinedEyesPupilPositionInSensorArea_y,Value.Distance,Value.ElapsedTime,Value.LeftEyeGazeDirectionNormalized_x,Value.LeftEyeGazeDirectionNormalized_y,Value.LeftEyeGazeDirectionNormalized_z,Value.LeftEyeGazeOrigin_x,Value.LeftEyeGazeOrigin_y,Value.LeftEyeGazeOrigin_z,Value.LeftEyeOpenness,Value.LeftEyePupilDiameter,Value.LeftEyePupilPositionInSensorArea_x,Value.LeftEyePupilPositionInSensorArea_y,Value.RightEyeGazeDirectionNormalized_x,Value.RightEyeGazeDirectionNormalized_y,Value.RightEyeGazeDirectionNormalized_z,Value.RightEyeGazeOrigin_x,Value.RightEyeGazeOrigin_y,Value.RightEyeGazeOrigin_z,Value.RightEyeOpenness,Value.RightEyePupilDiameter,Value.RightEyePupilPositionInSensorArea_x,Value.RightEyePupilPositionInSensorArea_y,Value.Scenario,Value.TargetSize,Value.Time,Value.TimeFixation,Value.ToolData,Value.ToolEnded,Value.TrialID,Value.Type
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[""EyeTrackingFollowScene"",""EyeTrackingFollowScene"",""EyeTrackingFollowScene"",""EyeTrackingFixationScene"",""EyeTrackingFixationScene"",""EyeTrackingFixationScene"",""EyeTrackingFixationScene"",""EyeTrackingMultipleScene"",""EyeTrackingMultipleScene"",""EyeTrackingMultipleScene""]",,2022-10-19 4:46:34 PM,,,,19b0952f-a537-4fff-87b7-8e2865db300f,ApplicationStart
,,,,,,,,,,,,3,0,,,,,,,,,,,,,,,,,,,,,,1,2022-10-19 4:47:49 PM,7,,false,19b0952f-a537-4fff-87b7-8e2865db300f,EyeTrackingFixConfig
0,false,0.1669769287109375,0.04913330078125,0.9847259521484375,-28.61041259765625,-4.166229248046875,-18.825531005859375,0,0,0,0,,0,0.1454925537109375,0.0315399169921875,0.9888458251953125,32.12553405761719,0.028594970703125,-20.829910278320312,1,2.602813720703125,0.45902901887893677,0.48525822162628174,0.1671295166015625,0.0492706298828125,0.9846954345703125,-29.073684692382812,-4.1982269287109375,-18.81024169921875,1,2.9794921875,0.4802330732345581,0.5916875004768372,,,2022-10-19 4:47:49 PM,,EyeTrackingFixData,,,EyeData
0,false,0.1669769287109375,0.04913330078125,0.9847259521484375,-28.61041259765625,-4.166229248046875,-18.825531005859375,0,0,0,0,,2,0.1454925537109375,0.0315399169921875,0.9888458251953125,32.12553405761719,0.028594970703125,-20.829910278320312,1,2.602813720703125,0.45902901887893677,0.48525822162628174,0.1671295166015625,0.0492706298828125,0.9846954345703125,-29.073684692382812,-4.1982269287109375,-18.81024169921875,1,2.9794921875,0.4802330732345581,0.5916875004768372,,,2022-10-19 4:47:49 PM,,EyeTrackingFixData,,,EyeData
0,false,0.1669769287109375,0.04913330078125,0.9847259521484375,-28.61041259765625,-4.166229248046875,-18.825531005859375,0,0,0,0,,7,0.1454925537109375,0.0315399169921875,0.9888458251953125,32.12553405761719,0.028594970703125,-20.829910278320312,1,2.602813720703125,0.45902901887893677,0.48525822162628174,0.1671295166015625,0.0492706298828125,0.9846954345703125,-29.073684692382812,-4.1982269287109375,-18.81024169921875,1,2.9794921875,0.4802330732345581,0.5916875004768372,,,2022-10-19 4:47:49 PM,,EyeTrackingFixData,,,EyeData
0,false,0.1815643310546875,0.0229644775390625,0.9831085205078125,-28.72528076171875,-4.4356689453125,-18.910934448242188,0,0,0,0,,17,0.154998779296875,-0.00244140625,0.9878997802734375,32.24375915527344,-0.31451416015625,-20.404388427734375,1,2.5263214111328125,0.4538426101207733,0.497780442237854,0.181610107421875,0.02301025390625,0.98309326171875,-28.8421630859375,-4.4435577392578125,-18.908065795898438,1,3.108367919921875,0.47060948610305786,0.6052723526954651,,,2022-10-19 4:47:49 PM,,EyeTrackingFixData,,,EyeData
0,false,0.1842041015625,-0.020538330078125,0.982666015625,-27.331771850585938,-4.5416412353515625,-19.0308837890625,0,0,0,0,,23,0.1628570556640625,-0.05712890625,0.9849853515625,32.215576171875,-0.5423583984375,-20.269088745117188,1,2.6201019287109375,0.4533364474773407,0.5125778317451477,0.18475341796875,-0.01959228515625,0.982574462890625,-28.867446899414062,-4.644775390625,-18.998947143554688,1,3.151885986328125,0.47100532054901123,0.620281994342804,,,2022-10-19 4:47:49 PM,,EyeTrackingFixData,,,EyeData
0,false,0.1842041015625,-0.020538330078125,0.982666015625,-27.331771850585938,-4.5416412353515625,-19.0308837890625,0,0,0,0,,34,0.1628570556640625,-0.05712890625,0.9849853515625,32.215576171875,-0.5423583984375,-20.269088745117188,1,2.6201019287109375,0.4533364474773407,0.5125778317451477,0.18475341796875,-0.01959228515625,0.982574462890625,-28.867446899414062,-4.644775390625,-18.998947143554688,1,3.151885986328125,0.47100532054901123,0.620281994342804,,,2022-10-19 4:47:49 PM,,EyeTrackingFixData,,,EyeData
0,false,0.16546630859375,-0.0697021484375,0.983734130859375,16.492401123046875,-1.81744384765625,-19.803543090820312,0,0,0,0,,45,0.15850830078125,-0.0795135498046875,0.9841461181640625,32.19511413574219,-0.7686614990234375,-20.16607666015625,1,2.527496337890625,0.4546438455581665,0.52227783203125,0.1854400634765625,-0.0413055419921875,0.981781005859375,-28.908218383789062,-4.8497314453125,-18.755401611328125,1,2.9934844970703125,0.47200506925582886,0.6283395886421204,,,2022-10-19 4:47:49 PM,,EyeTrackingFixData,,,EyeData
0,false,0.16546630859375,-0.0697021484375,0.983734130859375,16.492401123046875,-1.81744384765625,-19.803543090820312,0,0,0,0,,50,0.15850830078125,-0.0795135498046875,0.9841461181640625,32.19511413574219,-0.7686614990234375,-20.16607666015625,1,2.527496337890625,0.4546438455581665,0.52227783203125,0.1854400634765625,-0.0413055419921875,0.981781005859375,-28.908218383789062,-4.8497314453125,-18.755401611328125,1,2.9934844970703125,0.47200506925582886,0.6283395886421204,,,2022-10-19 4:47:49 PM,,EyeTrackingFixData,,,EyeData
