Value.CombinedEyesConvergenceDistance,Value.CombinedEyesConvergenceDistanceValidity,Value.CombinedEyesGazeDirectionNormalized_x,Value.CombinedEyesGazeDirectionNormalized_y,Value.CombinedEyesGazeDirectionNormalized_z,Value.CombinedEyesGazeOrigin_x,Value.CombinedEyesGazeOrigin_y,Value.CombinedEyesGazeOrigin_z,Value.CombinedEyesOpenness,Value.CombinedEyesPupilDiameter,Value.CombinedEyesPupilPositionInSensorArea_x,Value.CombinedEyesPupilPositionInSensorArea_y,Value.Distance,Value.ElapsedTime,Value.LeftEyeGazeDirectionNormalized_x,Value.LeftEyeGazeDirectionNormalized_y,Value.LeftEyeGazeDirectionNormalized_z,Value.LeftEyeGazeOrigin_x,Value.LeftEyeGazeOrigin_y,Value.LeftEyeGazeOrigin_z,Value.LeftEyeOpenness,Value.LeftEyePupilDiameter,Value.LeftEyePupilPositionInSensorArea_x,Value.LeftEyePupilPositionInSensorArea_y,Value.RightEyeGazeDirectionNormalized_x,Value.RightEyeGazeDirectionNormalized_y,Value.RightEyeGazeDirectionNormalized_z,Value.RightEyeGazeOrigin_x,Value.RightEyeGazeOrigin_y,Value.RightEyeGazeOrigin_z,Value.RightEyeOpenness,Value.RightEyePupilDiameter,Value.RightEyePupilPositionInSensorArea_x,Value.RightEyePupilPositionInSensorArea_y,Value.Scenario,Value.TargetSize,Value.Time,Value.TimeFixation,Value.ToolData,Value.ToolEnded,Value.TrialID,Value.Type
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[""EyeTrackingFollowScene"",""EyeTrackingFollowScene"",""EyeTrackingFollowScene"",""EyeTrackingFixationScene"",""EyeTrackingFixationScene"",""EyeTrackingFixationScene"",""EyeTrackingFixationScene"",""EyeTrackingMultipleScene"",""EyeTrackingMultipleScene"",""EyeTrackingMultipleScene""]",,2022-10-13 10:31:34 AM,,,,9f13a039-893f-400e-98ff-2aad16d50d5c,ApplicationStart
,,,,,,,,,,,,3,0,,,,,,,,,,,,,,,,,,,,,,1,2022-10-13 10:32:38 AM,7,,false,9f13a039-893f-400e-98ff-2aad16d50d5c,EyeTrackingFixConfig
0,false,-0.170440673828125,0.085540771484375,0.9816436767578125,-15.254852294921875,-2.163421630859375,-22.6016845703125,0,0,0,0,,0,-0.1746826171875,0.0955352783203125,0.9799652099609375,29.355224609375,-1.945587158203125,-20.384124755859375,1,3.3824615478515625,0.623396635055542,0.5370546579360962,-0.1688995361328125,0.0819244384765625,0.982208251953125,-31.370803833007812,-2.24212646484375,-23.402801513671875,1,3.508453369140625,0.585797131061554,0.5691053867340088,,,2022-10-13 10:32:38 AM,,EyeTrackingFixData,,,EyeData
0,false,-0.217041015625,0.07061767578125,0.973602294921875,-16.701248168945312,-2.203277587890625,-22.813888549804688,0,0,0,0,,3,-0.21630859375,0.0799713134765625,0.9730377197265625,29.132980346679688,-1.880157470703125,-20.844009399414062,1,3.44415283203125,0.6374379992485046,0.5418124198913574,-0.2172698974609375,0.067596435546875,0.9737548828125,-31.533309936523438,-2.307830810546875,-23.45135498046875,1,3.455047607421875,0.5987908840179443,0.57430499792099,,,2022-10-13 10:32:38 AM,,EyeTrackingFixData,,,EyeData
0,false,-0.2159271240234375,0.069366455078125,0.97393798828125,-19.266937255859375,-2.2446136474609375,-22.92999267578125,0,0,0,0,,10,-0.2194061279296875,0.0777435302734375,0.9725189208984375,29.127609252929688,-1.8887176513671875,-20.853195190429688,1,3.4013824462890625,0.6381796002388,0.5424888134002686,-0.21502685546875,0.067230224609375,0.974273681640625,-31.5611572265625,-2.33502197265625,-23.457595825195312,1,3.5164947509765625,0.5993738770484924,0.575361967086792,,,2022-10-13 10:32:38 AM,,EyeTrackingFixData,,,EyeData
0,false,-0.2159271240234375,0.069366455078125,0.97393798828125,-19.266937255859375,-2.2446136474609375,-22.92999267578125,0,0,0,0,,26,-0.2194061279296875,0.0777435302734375,0.9725189208984375,29.127609252929688,-1.8887176513671875,-20.853195190429688,1,3.4013824462890625,0.6381796002388,0.5424888134002686,-0.21502685546875,0.067230224609375,0.974273681640625,-31.5611572265625,-2.33502197265625,-23.457595825195312,1,3.5164947509765625,0.5993738770484924,0.575361967086792,,,2022-10-13 10:32:38 AM,,EyeTrackingFixData,,,EyeData
0,false,-0.21282958984375,0.066925048828125,0.97479248046875,-23.314117431640625,-2.257293701171875,-23.098403930664062,0,0,0,0,,32,-0.2199554443359375,0.0772552490234375,0.972442626953125,29.130996704101562,-1.8851165771484375,-20.86358642578125,1,3.4009552001953125,0.6381742358207703,0.5425388216972351,-0.211700439453125,0.0652923583984375,0.9751434326171875,-31.574813842773438,-2.31591796875,-23.450408935546875,1,3.56488037109375,0.5992929935455322,0.5749965310096741,,,2022-10-13 10:32:38 AM,,EyeTrackingFixData,,,EyeData
0,false,-0.21282958984375,0.066925048828125,0.97479248046875,-23.314117431640625,-2.257293701171875,-23.098403930664062,0,0,0,0,,37,-0.2199554443359375,0.0772552490234375,0.972442626953125,29.130996704101562,-1.8851165771484375,-20.86358642578125,1,3.4009552001953125,0.6381742358207703,0.5425388216972351,-0.211700439453125,0.0652923583984375,0.9751434326171875,-31.574813842773438,-2.31591796875,-23.450408935546875,1,3.56488037109375,0.5992929935455322,0.5749965310096741,,,2022-10-13 10:32:38 AM,,EyeTrackingFixData,,,EyeData
0,false,-0.216033935546875,0.071502685546875,0.9737548828125,-23.669265747070312,-2.2490081787109375,-23.121368408203125,0,0,0,0,,48,-0.2196197509765625,0.0762481689453125,0.97259521484375,29.129714965820312,-1.882171630859375,-20.864990234375,1,3.3907623291015625,0.6381769180297852,0.5426039099693298,-0.2154998779296875,0.0707855224609375,0.9739227294921875,-31.583572387695312,-2.3040008544921875,-23.459579467773438,1,3.529144287109375,0.6001677513122559,0.5738288760185242,,,2022-10-13 10:32:38 AM,,EyeTrackingFixData,,,EyeData
0,false,-0.216033935546875,0.071502685546875,0.9737548828125,-23.669265747070312,-2.2490081787109375,-23.121368408203125,0,0,0,0,,58,-0.2196197509765625,0.0762481689453125,0.97259521484375,29.129714965820312,-1.882171630859375,-20.864990234375,1,3.3907623291015625,0.6381769180297852,0.5426039099693298,-0.2154998779296875,0.0707855224609375,0.9739227294921875,-31.583572387695312,-2.3040008544921875,-23.459579467773438,1,3.529144287109375,0.6001677513122559,0.5738288760185242,,,2022-10-13 10:32:38 AM,,EyeTrackingFixData,,,EyeData
0,false,-0.2147979736328125,0.0704498291015625,0.9741058349609375,-20.078506469726562,-2.2166900634765625,-22.967437744140625,0,0,0,0,,65,-0.2192840576171875,0.07525634765625,0.972747802734375,29.128021240234375,-1.87554931640625,-20.870925903320312,1,3.3933563232421875,0.6381769180297852,0.5426039099693298,-0.2137451171875,0.0693206787109375,0.9744110107421875,-31.592071533203125,-2.2965087890625,-23.457992553710938,1,3.5278472900390625,0.6001677513122559,0.5737800002098083,,,2022-10-13 10:32:38 AM,,EyeTrackingFixData,,,EyeData
0,false,-0.2147979736328125,0.0704498291015625,0.9741058349609375,-20.078506469726562,-2.2166900634765625,-22.967437744140625,0,0,0,0,,71,-0.2192840576171875,0.07525634765625,0.972747802734375,29.128021240234375,-1.87554931640625,-20.870925903320312,1,3.3933563232421875,0.6381769180297852,0.5426039099693298,-0.2137451171875,0.0693206787109375,0.9744110107421875,-31.592071533203125,-2.2965087890625,-23.457992553710938,1,3.5278472900390625,0.6001677513122559,0.5737800002098083,,,2022-10-13 10:32:38 AM,,EyeTrackingFixData,,,EyeData
0,false,-0.215972900390625,0.071563720703125,0.9737701416015625,-2.592987060546875,-2.09063720703125,-22.222991943359375,0,0,0,0,,80,-0.2192535400390625,0.07501220703125,0.9727630615234375,29.127029418945312,-1.8699188232421875,-20.876022338867188,1,3.3895416259765625,0.6382157206535339,0.5425137877464294,-0.2129669189453125,0.06842041015625,0.9746551513671875,-31.600540161132812,-2.2924957275390625,-23.45477294921875,1,3.527099609375,0.6003153920173645,0.5737492442131042,,,2022-10-13 10:32:38 AM,,EyeTrackingFixData,,,EyeData
0,false,-0.215972900390625,0.071563720703125,0.9737701416015625,-2.592987060546875,-2.09063720703125,-22.222991943359375,0,0,0,0,,93,-0.2192535400390625,0.07501220703125,0.9727630615234375,29.127029418945312,-1.8699188232421875,-20.876022338867188,1,3.3895416259765625,0.6382157206535339,0.5425137877464294,-0.2129669189453125,0.06842041015625,0.9746551513671875,-31.600540161132812,-2.2924957275390625,-23.45477294921875,1,3.527099609375,0.6003153920173645,0.5737492442131042,,,2022-10-13 10:32:38 AM,,EyeTrackingFixData,,,EyeData
0,false,-0.215972900390625,0.071563720703125,0.9737701416015625,-2.592987060546875,-2.09063720703125,-22.222991943359375,0,0,0,0,,98,-0.2192535400390625,0.07501220703125,0.9727630615234375,29.127029418945312,-1.8699188232421875,-20.876022338867188,1,3.3895416259765625,0.6382157206535339,0.5425137877464294,-0.2129669189453125,0.06842041015625,0.9746551513671875,-31.600540161132812,-2.2924957275390625,-23.45477294921875,1,3.527099609375,0.6003153920173645,0.5737492442131042,,,2022-10-13 10:32:38 AM,,EyeTrackingFixData,,,EyeData
0,false,-0.2158660888671875,0.0716705322265625,0.973785400390625,-2.0180511474609375,-2.0866851806640625,-22.200942993164062,0,0,0,0,,103,-0.21942138671875,0.0740814208984375,0.972808837890625,29.125091552734375,-1.8658599853515625,-20.878005981445312,1,3.3891448974609375,0.6383041739463806,0.5425466299057007,-0.2124786376953125,0.0693817138671875,0.9746856689453125,-31.609725952148438,-2.2965087890625,-23.457962036132812,1,3.52734375,0.6005417108535767,0.5737492442131042,,,2022-10-13 10:32:38 AM,,EyeTrackingFixData,,,EyeData
