Value.ElapsedTime,Value.Mode,Value.Repetitions,Value.Scenario,Value.Time,Value.ToolData,Value.ToolEnded,Value.TrialID,Value.Type,Value.x,Value.y,Value.z,Value.LostFocusTime,Value.CurrentRepetition,Value.TrajectoryRepetitionStart,Value.TrajectoryRepetitionEnd
579,,,,10/12/2022 10:50,FingerFollowData,,,LeftControllerPosition,-0.867368519,0.732743561,-0.377119184,,,7,6
579,,,,10/12/2022 10:50,FingerFollowData,,,RightControllerPosition,0.010708969,0.710346222,0.38333571,,,7,6
663,,,,10/12/2022 10:50,FingerFollowData,,,LeftControllerPosition,-0.871517658,0.732295752,-0.36472857,,,8,7
663,,,,10/12/2022 10:50,FingerFollowData,,,RightControllerPosition,0.025630388,0.74387008,0.395542562,,,8,7
747,,,,10/12/2022 10:50,FingerFollowData,,,LeftControllerPosition,-0.873850942,0.728935122,-0.358954489,,,9,8
747,,,,10/12/2022 10:50,FingerFollowData,,,RightControllerPosition,0.040404048,0.776690722,0.404344589,,,9,8
818,,,,10/12/2022 10:50,FingerFollowData,,,LeftControllerPosition,-0.873883307,0.72262913,-0.358904749,,,10,9
818,,,,10/12/2022 10:50,FingerFollowData,,,RightControllerPosition,0.051924836,0.801380396,0.409582108,,,10,9
901,,,,10/12/2022 10:50,FingerFollowData,,,LeftControllerPosition,-0.872960031,0.713569462,-0.361650735,,,,
901,,,,10/12/2022 10:50,FingerFollowData,,,RightControllerPosition,0.063304275,0.829480588,0.413912058,,,,
985,,,,10/12/2022 10:50,FingerFollowData,,,LeftControllerPosition,-0.871923864,0.703411937,-0.363353401,,,,
985,,,,10/12/2022 10:50,FingerFollowData,,,RightControllerPosition,0.069121249,0.856489182,0.417223722,,,,
1068,,,,10/12/2022 10:50,FingerFollowData,,,LeftControllerPosition,-0.869187474,0.689713478,-0.363734245,,,,
1068,,,,10/12/2022 10:50,FingerFollowData,,,RightControllerPosition,0.062206965,0.889330685,0.420247406,,,,
1152,,,,10/12/2022 10:50,FingerFollowData,,,LeftControllerPosition,-0.867134511,0.677191973,-0.361480147,,,,
1152,,,,10/12/2022 10:50,FingerFollowData,,,RightControllerPosition,0.042177875,0.933245301,0.416300535,,,,
1236,,,,10/12/2022 10:50,FingerFollowData,,,LeftControllerPosition,-0.864214003,0.663277745,-0.357572585,,,,
1236,,,,10/12/2022 10:50,FingerFollowData,,,RightControllerPosition,0.015549075,0.983373225,0.405850202,,,,
1319,,,,10/12/2022 10:50,FingerFollowData,,,LeftControllerPosition,-0.861870408,0.65457201,-0.357800514,,,,
1319,,,,10/12/2022 10:50,FingerFollowData,,,RightControllerPosition,-0.013402383,1.033880115,0.386527568,,,,
1403,,,,10/12/2022 10:50,FingerFollowData,,,LeftControllerPosition,-0.863191366,0.656443357,-0.358954459,,,,
1403,,,,10/12/2022 10:50,FingerFollowData,,,RightControllerPosition,-0.040700536,1.081908822,0.360213757,,,,
1487,,,,10/12/2022 10:50,FingerFollowData,,,LeftControllerPosition,-0.864980519,0.661163807,-0.358440161,,,,
1487,,,,10/12/2022 10:50,FingerFollowData,,,RightControllerPosition,-0.062533371,1.123414397,0.332885176,,,,
1570,,,,10/12/2022 10:50,FingerFollowData,,,LeftControllerPosition,-0.868346095,0.66755724,-0.354643673,,,,
1570,,,,10/12/2022 10:50,FingerFollowData,,,RightControllerPosition,-0.076606207,1.15468204,0.310347408,,,,
1653,,,,10/12/2022 10:50,FingerFollowData,,,LeftControllerPosition,-0.872626305,0.67401439,-0.348085254,,,,
1653,,,,10/12/2022 10:50,FingerFollowData,,,RightControllerPosition,-0.083542429,1.173085332,0.294605136,,,,
1737,,,,10/12/2022 10:50,FingerFollowData,,,LeftControllerPosition,-0.875292003,0.677316308,-0.343706191,,,,
1737,,,,10/12/2022 10:50,FingerFollowData,,,RightControllerPosition,-0.085161351,1.179347277,0.290176451,,,,
1821,,,,10/12/2022 10:50,FingerFollowData,,,LeftControllerPosition,-0.875653327,0.67730695,-0.34423095,,,,
1821,,,,10/12/2022 10:50,FingerFollowData,,,RightControllerPosition,-0.082203194,1.171926379,0.297052622,,,,
1904,,,,10/12/2022 10:50,FingerFollowData,,,LeftControllerPosition,-0.873463392,0.673719764,-0.34986335,,,,
1904,,,,10/12/2022 10:50,FingerFollowData,,,RightControllerPosition,-0.0785373,1.161011577,0.303234547,,,,
1988,,,,10/12/2022 10:50,FingerFollowData,,,LeftControllerPosition,-0.868294895,0.669281363,-0.364750743,,,,
1988,,,,10/12/2022 10:50,FingerFollowData,,,RightControllerPosition,-0.07247337,1.147846222,0.310792655,,,,
2071,,,,10/12/2022 10:50,FingerFollowData,,,LeftControllerPosition,-0.857294381,0.664309442,-0.396569401,,,,
2071,,,,10/12/2022 10:50,FingerFollowData,,,RightControllerPosition,-0.0608248,1.120104432,0.323917836,,,,
2155,,,,10/12/2022 10:50,FingerFollowData,,,LeftControllerPosition,-0.828112066,0.664180577,-0.48679325,,,,
2155,,,,10/12/2022 10:50,FingerFollowData,,,RightControllerPosition,-0.050254539,1.059612036,0.338544548,,,,
2238,,,,10/12/2022 10:50,FingerFollowData,,,LeftControllerPosition,-0.758860826,0.665651143,-0.631330371,,,,
2238,,,,10/12/2022 10:50,FingerFollowData,,,RightControllerPosition,-0.043085963,0.975902975,0.340214401,,,,
2322,,,,10/12/2022 10:50,FingerFollowData,,,LeftControllerPosition,-0.900923967,0.73134172,-0.332388788,,,,
2322,,,,10/12/2022 10:50,FingerFollowData,,,RightControllerPosition,-0.035475057,0.882585943,0.326706231,,,,
2406,,,,10/12/2022 10:50,FingerFollowData,,,LeftControllerPosition,-0.92018944,0.721927524,-0.339458793,,,,
2406,,,,10/12/2022 10:50,FingerFollowData,,,RightControllerPosition,-0.021756331,0.789330781,0.308234394,,,,
2489,,,,10/12/2022 10:50,FingerFollowData,,,LeftControllerPosition,-0.935487092,0.715816081,-0.344011068,,,,
2489,,,,10/12/2022 10:50,FingerFollowData,,,RightControllerPosition,-0.004280344,0.717404902,0.292407095,,,,
2573,,,,10/12/2022 10:50,FingerFollowData,,,LeftControllerPosition,-0.93749696,0.713767409,-0.341311425,,,,
2573,,,,10/12/2022 10:50,FingerFollowData,,,RightControllerPosition,0.007226204,0.682166457,0.277051806,,,,
2643,,,,10/12/2022 10:50,FingerFollowData,,,LeftControllerPosition,-0.930957675,0.717244267,-0.337775648,,,,
2643,,,,10/12/2022 10:50,FingerFollowData,,,RightControllerPosition,0.013074554,0.669741392,0.270372361,,,,
2727,,,,10/12/2022 10:50,FingerFollowData,,,LeftControllerPosition,-0.905151248,0.730125308,-0.328475088,,,,
2727,,,,10/12/2022 10:50,FingerFollowData,,,RightControllerPosition,0.016772833,0.661612809,0.267640442,,,,
2811,,,,10/12/2022 10:50,FingerFollowData,,,LeftControllerPosition,-0.895580828,0.735275447,-0.324919432,,,,
2811,,,,10/12/2022 10:50,FingerFollowData,,,RightControllerPosition,0.018157376,0.656270266,0.268212914,,,,
2894,,,,10/12/2022 10:50,FingerFollowData,,,LeftControllerPosition,-0.863738835,0.75330025,-0.314053565,,,,
2894,,,,10/12/2022 10:50,FingerFollowData,,,RightControllerPosition,0.014606059,0.653687477,0.267397583,,,,
2978,,,,10/12/2022 10:50,FingerFollowData,,,LeftControllerPosition,-0.847855985,0.763005853,-0.308808088,,,,
2978,,,,10/12/2022 10:50,FingerFollowData,,,RightControllerPosition,0.008394776,0.652999878,0.266820163,,,,
3061,,,,10/12/2022 10:50,FingerFollowData,,,LeftControllerPosition,-0.836268783,0.769927561,-0.304834962,,,,
3061,,,,10/12/2022 10:50,FingerFollowData,,,RightControllerPosition,0.00320922,0.650807619,0.266914874,,,,
3145,,,,10/12/2022 10:50,FingerFollowData,,,LeftControllerPosition,-0.827245235,0.775397062,-0.301551193,,,,
3145,,,,10/12/2022 10:50,FingerFollowData,,,RightControllerPosition,-0.00079737,0.646996856,0.265389115,,,,
3228,,,,10/12/2022 10:50,FingerFollowData,,,LeftControllerPosition,-0.821836472,0.778567493,-0.299702466,,,,
3228,,,,10/12/2022 10:50,FingerFollowData,,,RightControllerPosition,-0.004558384,0.638590872,0.258573204,,,,
3312,,,,10/12/2022 10:50,FingerFollowData,,,LeftControllerPosition,-0.81838578,0.780644894,-0.298483998,,,,
3312,,,,10/12/2022 10:50,FingerFollowData,,,RightControllerPosition,-0.002622881,0.618958354,0.249557257,,,,
3396,,,,10/12/2022 10:50,FingerFollowData,,,LeftControllerPosition,-0.817910492,0.781145632,-0.29825896,,,,
3396,,,,10/12/2022 10:50,FingerFollowData,,,RightControllerPosition,0.001559965,0.59591943,0.240712643,,,,
3479,,,,10/12/2022 10:50,FingerFollowData,,,LeftControllerPosition,-0.819220662,0.78007859,-0.299019694,,,,
3479,,,,10/12/2022 10:50,FingerFollowData,,,RightControllerPosition,0.007418353,0.571672082,0.231446981,,,,
3563,,,,10/12/2022 10:50,FingerFollowData,,,LeftControllerPosition,-0.811162472,0.784781933,-0.296135962,,,,
3563,,,,10/12/2022 10:50,FingerFollowData,,,RightControllerPosition,0.014958633,0.548345447,0.2224271,,,,
3646,,,,10/12/2022 10:50,FingerFollowData,,,LeftControllerPosition,-0.802965581,0.789115846,-0.292862505,,,,
3646,,,,10/12/2022 10:50,FingerFollowData,,,RightControllerPosition,0.017143808,0.560001552,0.228763908,,,,
3730,,,,10/12/2022 10:50,FingerFollowData,,,LeftControllerPosition,-0.856626272,0.757476866,-0.314362139,,,,
3730,,,,10/12/2022 10:50,FingerFollowData,,,RightControllerPosition,0.030967047,0.581178784,0.242384642,,,,
3813,,,,10/12/2022 10:50,FingerFollowData,,,LeftControllerPosition,-0.865613103,0.752099395,-0.317986667,,,,
3813,,,,10/12/2022 10:50,FingerFollowData,,,RightControllerPosition,0.050500154,0.573258102,0.244944572,,,,
3897,,,,10/12/2022 10:50,FingerFollowData,,,LeftControllerPosition,-0.865266681,0.751796782,-0.318224728,,,,
3897,,,,10/12/2022 10:50,FingerFollowData,,,RightControllerPosition,0.060109533,0.578695297,0.245917231,,,,
3980,,,,10/12/2022 10:50,FingerFollowData,,,LeftControllerPosition,-0.86540097,0.751470923,-0.318226993,,,,
3980,,,,10/12/2022 10:50,FingerFollowData,,,RightControllerPosition,0.058608744,0.586095154,0.241828158,,,,
4064,,,,10/12/2022 10:50,FingerFollowData,,,LeftControllerPosition,-0.865387082,0.751318097,-0.318236679,,,,
4064,,,,10/12/2022 10:50,FingerFollowData,,,RightControllerPosition,0.057690933,0.581837595,0.235840067,,,,
4147,,,,10/12/2022 10:50,FingerFollowData,,,LeftControllerPosition,-0.862167299,0.753171802,-0.316575378,,,,
4147,,,,10/12/2022 10:50,FingerFollowData,,,RightControllerPosition,0.066796139,0.590061724,0.241971686,,,,
4230,,,,10/12/2022 10:50,FingerFollowData,,,LeftControllerPosition,-0.855863988,0.756784737,-0.313562304,,,,
4230,,,,10/12/2022 10:50,FingerFollowData,,,RightControllerPosition,0.061402366,0.589587629,0.240253493,,,,
4314,,,,10/12/2022 10:50,FingerFollowData,,,LeftControllerPosition,-0.861188948,0.754072487,-0.31565851,,,,
4314,,,,10/12/2022 10:50,FingerFollowData,,,RightControllerPosition,0.053649604,0.591066182,0.237234265,,,,
4397,,,,10/12/2022 10:50,FingerFollowData,,,LeftControllerPosition,-0.860985577,0.754190862,-0.31557098,,,,
4397,,,,10/12/2022 10:50,FingerFollowData,,,RightControllerPosition,0.05676198,0.599902987,0.237838089,,,,
4481,,,,10/12/2022 10:50,FingerFollowData,,,LeftControllerPosition,-0.86606735,0.751743972,-0.317767799,,,,
4481,,,,10/12/2022 10:50,FingerFollowData,,,RightControllerPosition,0.061920006,0.608650863,0.238534212,,,,
4564,,,,10/12/2022 10:50,FingerFollowData,,,LeftControllerPosition,-0.867601812,0.751263678,-0.318372637,,,,
4564,,,,10/12/2022 10:50,FingerFollowData,,,RightControllerPosition,0.065516867,0.622117937,0.236003697,,,,
4648,,,,10/12/2022 10:50,FingerFollowData,,,LeftControllerPosition,-0.865847409,0.752131343,-0.317671776,,,,
4648,,,,10/12/2022 10:50,FingerFollowData,,,RightControllerPosition,0.065954536,0.636325061,0.23353143,,,,
4718,,,,10/12/2022 10:50,FingerFollowData,,,LeftControllerPosition,-0.863661706,0.753336072,-0.316604465,,,,
4718,,,,10/12/2022 10:50,FingerFollowData,,,RightControllerPosition,0.065898679,0.642892957,0.231615856,,,,
4802,,,,10/12/2022 10:50,FingerFollowData,,,LeftControllerPosition,-0.872167289,0.749384105,-0.32106033,,,,
4802,,,,10/12/2022 10:50,FingerFollowData,,,RightControllerPosition,0.0628056,0.644863069,0.229435921,,,,
4885,,,,10/12/2022 10:50,FingerFollowData,,,LeftControllerPosition,-0.87206471,0.74931109,-0.321306199,,,,
4885,,,,10/12/2022 10:50,FingerFollowData,,,RightControllerPosition,0.053465091,0.647730947,0.226818055,,,,
4969,,,,10/12/2022 10:50,FingerFollowData,,,LeftControllerPosition,-0.872033715,0.749311805,-0.3216241,,,,
4969,,,,10/12/2022 10:50,FingerFollowData,,,RightControllerPosition,0.032087136,0.65266186,0.218653634,,,,
5052,,,,10/12/2022 10:50,FingerFollowData,,,LeftControllerPosition,-0.873610616,0.74871099,-0.322709799,,,,
5052,,,,10/12/2022 10:50,FingerFollowData,,,RightControllerPosition,0.020578211,0.655631065,0.22481887,,,,
5136,,,,10/12/2022 10:50,FingerFollowData,,,LeftControllerPosition,-0.875286162,0.748105645,-0.323956579,,,,
5136,,,,10/12/2022 10:50,FingerFollowData,,,RightControllerPosition,0.013494984,0.663564861,0.248946741,,,,
5219,,,,10/12/2022 10:50,FingerFollowData,,,LeftControllerPosition,-0.876870334,0.747537076,-0.325156778,,,,
5219,,,,10/12/2022 10:50,FingerFollowData,,,RightControllerPosition,0.001968531,0.676767468,0.269890934,,,,
5303,,,,10/12/2022 10:50,FingerFollowData,,,LeftControllerPosition,-0.881780684,0.745481551,-0.327793688,,,,
5303,,,,10/12/2022 10:50,FingerFollowData,,,RightControllerPosition,-0.010695372,0.688286543,0.283343822,,,,
5387,,,,10/12/2022 10:50,FingerFollowData,,,LeftControllerPosition,-0.884288967,0.744484484,-0.329356521,,,,
5387,,,,10/12/2022 10:50,FingerFollowData,,,RightControllerPosition,-0.017210722,0.709775269,0.296179146,,,,
5470,,,,10/12/2022 10:50,FingerFollowData,,,LeftControllerPosition,-0.887356043,0.743265688,-0.330991268,,,,
5470,,,,10/12/2022 10:50,FingerFollowData,,,RightControllerPosition,-0.021886237,0.729127824,0.304232359,,,,
5553,,,,10/12/2022 10:50,FingerFollowData,,,LeftControllerPosition,-0.877222717,0.747497618,-0.32560882,,,,
5553,,,,10/12/2022 10:50,FingerFollowData,,,RightControllerPosition,-0.024726804,0.742618918,0.309719622,,,,
5637,,,,10/12/2022 10:50,FingerFollowData,,,LeftControllerPosition,-0.869074881,0.751100183,-0.321188062,,,,
5637,,,,10/12/2022 10:50,FingerFollowData,,,RightControllerPosition,-0.02614719,0.755875051,0.312096268,,,,
5720,,,,10/12/2022 10:50,FingerFollowData,,,LeftControllerPosition,-0.867262781,0.751965106,-0.32024008,,,,
5720,,,,10/12/2022 10:50,FingerFollowData,,,RightControllerPosition,-0.027305586,0.764232457,0.311308265,,,,
5804,,,,10/12/2022 10:50,FingerFollowData,,,LeftControllerPosition,-0.86517787,0.752827942,-0.319220483,,,,
5804,,,,10/12/2022 10:50,FingerFollowData,,,RightControllerPosition,-0.029423138,0.764777601,0.308995605,,,,
5887,,,,10/12/2022 10:50,FingerFollowData,,,LeftControllerPosition,-0.867353559,0.752002358,-0.320036769,,,,
5887,,,,10/12/2022 10:50,FingerFollowData,,,RightControllerPosition,-0.033351853,0.763394892,0.304524094,,,,
5971,,,,10/12/2022 10:50,FingerFollowData,,,LeftControllerPosition,-0.86610508,0.752480626,-0.319337457,,,,
5971,,,,10/12/2022 10:50,FingerFollowData,,,RightControllerPosition,-0.036305875,0.759026945,0.300755382,,,,
6054,,,,10/12/2022 10:50,FingerFollowData,,,LeftControllerPosition,-0.864837706,0.753042221,-0.318476915,,,,
6054,,,,10/12/2022 10:50,FingerFollowData,,,RightControllerPosition,-0.037641551,0.756000161,0.297387719,,,,
6138,,,,10/12/2022 10:50,FingerFollowData,,,LeftControllerPosition,-0.859972477,0.755193353,-0.31573391,,,,
6138,,,,10/12/2022 10:50,FingerFollowData,,,RightControllerPosition,-0.038555868,0.756225109,0.296646863,,,,
6221,,,,10/12/2022 10:50,FingerFollowData,,,LeftControllerPosition,-0.861582518,0.754551947,-0.316505075,,,,
6221,,,,10/12/2022 10:50,FingerFollowData,,,RightControllerPosition,-0.038676836,0.756619513,0.296545893,,,,
6305,,,,10/12/2022 10:50,FingerFollowData,,,LeftControllerPosition,-0.862206101,0.754291534,-0.316805571,,,,
6305,,,,10/12/2022 10:50,FingerFollowData,,,RightControllerPosition,-0.039375022,0.757333398,0.296478242,,,,
6388,,,,10/12/2022 10:50,FingerFollowData,,,LeftControllerPosition,-0.868959129,0.751636803,-0.320387781,,,,
6388,,,,10/12/2022 10:50,FingerFollowData,,,RightControllerPosition,-0.040427357,0.760262966,0.296611816,,,,
6472,,,,10/12/2022 10:50,FingerFollowData,,,LeftControllerPosition,-0.870211661,0.751055598,-0.321006566,,,,
6472,,,,10/12/2022 10:50,FingerFollowData,,,RightControllerPosition,-0.041295547,0.763518989,0.296926022,,,,
6555,,,,10/12/2022 10:50,FingerFollowData,,,LeftControllerPosition,-0.866306722,0.752435029,-0.319029152,,,,
6555,,,,10/12/2022 10:50,FingerFollowData,,,RightControllerPosition,-0.042109936,0.766628385,0.296376199,,,,
6639,,,,10/12/2022 10:50,FingerFollowData,,,LeftControllerPosition,-0.864419401,0.753171861,-0.318090051,,,,
6639,,,,10/12/2022 10:50,FingerFollowData,,,RightControllerPosition,-0.042477116,0.768008947,0.296364784,,,,
6723,,,,10/12/2022 10:50,FingerFollowData,,,LeftControllerPosition,-0.862632275,0.753796995,-0.317319632,,,,
6723,,,,10/12/2022 10:50,FingerFollowData,,,RightControllerPosition,-0.043147091,0.769231856,0.295738697,,,,
6806,,,,10/12/2022 10:50,FingerFollowData,,,LeftControllerPosition,-0.861972451,0.754123032,-0.317042738,,,,
6806,,,,10/12/2022 10:50,FingerFollowData,,,RightControllerPosition,-0.044128694,0.766859889,0.295161486,,,,
6877,,,,10/12/2022 10:50,FingerFollowData,,,LeftControllerPosition,-0.861320317,0.75433737,-0.316845715,,,,
6877,,,,10/12/2022 10:50,FingerFollowData,,,RightControllerPosition,-0.04453399,0.766776443,0.295028746,,,,
6960,,,,10/12/2022 10:50,FingerFollowData,,,LeftControllerPosition,-0.861329257,0.754450262,-0.316855371,,,,
6960,,,,10/12/2022 10:50,FingerFollowData,,,RightControllerPosition,-0.045697302,0.769247413,0.294956923,,,,
7044,,,,10/12/2022 10:50,FingerFollowData,,,LeftControllerPosition,-0.860531926,0.75470686,-0.316432118,,,,
7044,,,,10/12/2022 10:50,FingerFollowData,,,RightControllerPosition,-0.046737485,0.771386921,0.29479748,,,,
7127,,,,10/12/2022 10:50,FingerFollowData,,,LeftControllerPosition,-0.859583318,0.755086541,-0.315837801,,,,
7127,,,,10/12/2022 10:50,FingerFollowData,,,RightControllerPosition,-0.047746412,0.776824534,0.294995397,,,,
7211,,,,10/12/2022 10:50,FingerFollowData,,,LeftControllerPosition,-0.874802411,0.748012304,-0.323204786,,,,
7211,,,,10/12/2022 10:50,FingerFollowData,,,RightControllerPosition,-0.047655255,0.785975814,0.295200646,,,,
7294,,,,10/12/2022 10:50,FingerFollowData,,,LeftControllerPosition,-0.878465712,0.7463938,-0.324879557,,,,
7294,,,,10/12/2022 10:50,FingerFollowData,,,RightControllerPosition,-0.045258101,0.801252186,0.297889978,,,,
7378,,,,10/12/2022 10:50,FingerFollowData,,,LeftControllerPosition,-0.8780182,0.746115923,-0.324334115,,,,
7378,,,,10/12/2022 10:50,FingerFollowData,,,RightControllerPosition,-0.041133601,0.826942086,0.306132287,,,,
7461,,,,10/12/2022 10:50,FingerFollowData,,,LeftControllerPosition,-0.863755822,0.75256294,-0.316885799,,,,
7461,,,,10/12/2022 10:50,FingerFollowData,,,RightControllerPosition,-0.038761199,0.865577579,0.317753553,,,,
7545,,,,10/12/2022 10:50,FingerFollowData,,,LeftControllerPosition,-0.864791393,0.752093434,-0.317146242,,,,
7545,,,,10/12/2022 10:50,FingerFollowData,,,RightControllerPosition,-0.039123047,0.919112921,0.328710139,,,,
7628,,,,10/12/2022 10:50,FingerFollowData,,,LeftControllerPosition,-0.858730316,0.755272806,-0.313788474,,,,
7628,,,,10/12/2022 10:50,FingerFollowData,,,RightControllerPosition,-0.040041171,0.982309759,0.343113124,,,,
7712,,,,10/12/2022 10:50,FingerFollowData,,,LeftControllerPosition,-0.860091865,0.754624009,-0.314425111,,,,
7712,,,,10/12/2022 10:50,FingerFollowData,,,RightControllerPosition,-0.042826328,1.046284318,0.3668859,,,,
7795,,,,10/12/2022 10:50,FingerFollowData,,,LeftControllerPosition,-0.86256212,0.753524661,-0.315824151,,,,
7795,,,,10/12/2022 10:50,FingerFollowData,,,RightControllerPosition,-0.047632314,1.099192023,0.412050873,,,,
7879,,,,10/12/2022 10:50,FingerFollowData,,,LeftControllerPosition,-0.869491816,0.749981999,-0.3199417,,,,
7879,,,,10/12/2022 10:50,FingerFollowData,,,RightControllerPosition,-0.057464033,1.150302768,0.440102428,,,,
7963,,,,10/12/2022 10:50,FingerFollowData,,,LeftControllerPosition,-0.86953783,0.749961019,-0.319982767,,,,
7963,,,,10/12/2022 10:50,FingerFollowData,,,RightControllerPosition,-0.080490932,1.200994372,0.43850401,,,,
8046,,,,10/12/2022 10:50,FingerFollowData,,,LeftControllerPosition,-0.869557977,0.749954343,-0.320002824,,,,
8046,,,,10/12/2022 10:50,FingerFollowData,,,RightControllerPosition,-0.108727574,1.238549232,0.44200626,,,,
8130,,,,10/12/2022 10:50,FingerFollowData,,,LeftControllerPosition,-0.869662404,0.749901056,-0.320109367,,,,
8130,,,,10/12/2022 10:50,FingerFollowData,,,RightControllerPosition,-0.128117427,1.265355587,0.456874758,,,,
8213,,,,10/12/2022 10:50,FingerFollowData,,,LeftControllerPosition,-0.869690061,0.749885499,-0.320138484,,,,
8213,,,,10/12/2022 10:50,FingerFollowData,,,RightControllerPosition,-0.127197146,1.280248165,0.474942684,,,,
8296,,,,10/12/2022 10:50,FingerFollowData,,,LeftControllerPosition,-0.869699538,0.749874651,-0.320159763,,,,
8296,,,,10/12/2022 10:50,FingerFollowData,,,RightControllerPosition,-0.097935572,1.276677847,0.504197836,,,,
8379,,,,10/12/2022 10:50,FingerFollowData,,,LeftControllerPosition,-0.869356513,0.75003767,-0.319867909,,,,
8379,,,,10/12/2022 10:50,FingerFollowData,,,RightControllerPosition,-0.053039115,1.246746182,0.531333566,,,,
8463,,,,10/12/2022 10:50,FingerFollowData,,,LeftControllerPosition,-0.869356513,0.750038922,-0.319868088,,,,
8463,,,,10/12/2022 10:50,FingerFollowData,,,RightControllerPosition,-0.006161893,1.209933281,0.547845304,,,,
8546,,,,10/12/2022 10:50,FingerFollowData,,,LeftControllerPosition,-0.869356513,0.750038087,-0.319867939,,,,
8546,,,,10/12/2022 10:50,FingerFollowData,,,RightControllerPosition,0.017953148,1.191511273,0.554882228,,,,
8630,,,,10/12/2022 10:50,FingerFollowData,,,LeftControllerPosition,-0.869356513,0.750037611,-0.319867909,,,,
8630,,,,10/12/2022 10:50,FingerFollowData,,,RightControllerPosition,0.019378422,1.185801506,0.562086642,,,,
8713,,,,10/12/2022 10:50,FingerFollowData,,,LeftControllerPosition,-0.869356453,0.750037849,-0.319867909,,,,
8713,,,,10/12/2022 10:50,FingerFollowData,,,RightControllerPosition,0.001956618,1.180982471,0.570119262,,,,
8797,,,,10/12/2022 10:50,FingerFollowData,,,LeftControllerPosition,-0.869356275,0.750037968,-0.31986776,,,,
8797,,,,10/12/2022 10:50,FingerFollowData,,,RightControllerPosition,-0.016781392,1.180629969,0.579818606,,,,
8881,,,,10/12/2022 10:50,FingerFollowData,,,LeftControllerPosition,-0.869356453,0.750038326,-0.319867939,,,,
8881,,,,10/12/2022 10:50,FingerFollowData,,,RightControllerPosition,-0.035840843,1.186653137,0.589288354,,,,
8964,,,,10/12/2022 10:50,FingerFollowData,,,LeftControllerPosition,-0.869356334,0.750037909,-0.31986779,,,,
8964,,,,10/12/2022 10:50,FingerFollowData,,,RightControllerPosition,-0.059699215,1.181976557,0.601477325,,,,
9034,,,,10/12/2022 10:50,FingerFollowData,,,LeftControllerPosition,-0.869356453,0.75003773,-0.319867849,,,,
9034,,,,10/12/2022 10:50,FingerFollowData,,,RightControllerPosition,-0.078756802,1.177566767,0.610235989,,,,
9118,,,,10/12/2022 10:50,FingerFollowData,,,LeftControllerPosition,-0.869356334,0.750037968,-0.31986782,,,,
