Value.CombinedEyesConvergenceDistance,Value.CombinedEyesConvergenceDistanceValidity,Value.CombinedEyesGazeDirectionNormalized_x,Value.CombinedEyesGazeDirectionNormalized_y,Value.CombinedEyesGazeDirectionNormalized_z,Value.CombinedEyesGazeOrigin_x,Value.CombinedEyesGazeOrigin_y,Value.CombinedEyesGazeOrigin_z,Value.CombinedEyesOpenness,Value.CombinedEyesPupilDiameter,Value.CombinedEyesPupilPositionInSensorArea_x,Value.CombinedEyesPupilPositionInSensorArea_y,Value.Distance,Value.ElapsedTime,Value.LeftEyeGazeDirectionNormalized_x,Value.LeftEyeGazeDirectionNormalized_y,Value.LeftEyeGazeDirectionNormalized_z,Value.LeftEyeGazeOrigin_x,Value.LeftEyeGazeOrigin_y,Value.LeftEyeGazeOrigin_z,Value.LeftEyeOpenness,Value.LeftEyePupilDiameter,Value.LeftEyePupilPositionInSensorArea_x,Value.LeftEyePupilPositionInSensorArea_y,Value.RightEyeGazeDirectionNormalized_x,Value.RightEyeGazeDirectionNormalized_y,Value.RightEyeGazeDirectionNormalized_z,Value.RightEyeGazeOrigin_x,Value.RightEyeGazeOrigin_y,Value.RightEyeGazeOrigin_z,Value.RightEyeOpenness,Value.RightEyePupilDiameter,Value.RightEyePupilPositionInSensorArea_x,Value.RightEyePupilPositionInSensorArea_y,Value.Scenario,Value.TargetSize,Value.Time,Value.TimeFixation,Value.ToolData,Value.ToolEnded,Value.TrialID,Value.Type
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[""EyeTrackingFollowScene"",""EyeTrackingFollowScene"",""EyeTrackingFollowScene"",""EyeTrackingFixationScene"",""EyeTrackingFixationScene"",""EyeTrackingFixationScene"",""EyeTrackingFixationScene"",""EyeTrackingMultipleScene"",""EyeTrackingMultipleScene"",""EyeTrackingMultipleScene""]",,2022-10-04 2:03:23 PM,,,,f2817a06-345a-433e-a777-826499ba584d,ApplicationStart
,,,,,,,,,,,,3,0,,,,,,,,,,,,,,,,,,,,,,1,2022-10-04 2:05:45 PM,7,,false,f2817a06-345a-433e-a777-826499ba584d,EyeTrackingFixConfig
0,false,0.23486328125,0.142669677734375,0.96148681640625,7.84417724609375,-1.77923583984375,-24.02606201171875,0,0,0,0,,0,0.235107421875,0.1504364013671875,0.9602508544921875,35.66925048828125,-0.959442138671875,-27.391647338867188,0.9191709756851196,3.65777587890625,0.33185073733329773,0.5563017725944519,0.23455810546875,0.1338958740234375,0.96282958984375,-23.551559448242188,-2.7042388916015625,-20.228607177734375,0.9821068048477173,4.0064697265625,0.28866803646087646,0.5429719090461731,,,2022-10-04 2:05:45 PM,,EyeTrackingFixData,,,EyeData
0,false,0.23486328125,0.142669677734375,0.96148681640625,7.84417724609375,-1.77923583984375,-24.02606201171875,0,0,0,0,,0,0.235107421875,0.1504364013671875,0.9602508544921875,35.66925048828125,-0.959442138671875,-27.391647338867188,0.9191709756851196,3.65777587890625,0.33185073733329773,0.5563017725944519,0.23455810546875,0.1338958740234375,0.96282958984375,-23.551559448242188,-2.7042388916015625,-20.228607177734375,0.9821068048477173,4.0064697265625,0.28866803646087646,0.5429719090461731,,,2022-10-04 2:05:45 PM,,EyeTrackingFixData,,,EyeData
0,false,0.234100341796875,0.1415252685546875,0.9618377685546875,4.5605010986328125,-1.8760986328125,-23.629547119140625,0,0,0,0,,4,0.2335968017578125,0.1499786376953125,0.960693359375,35.67768859863281,-0.959442138671875,-27.394058227539062,0.9060613512992859,3.688140869140625,0.33185073733329773,0.5564141869544983,0.23455810546875,0.1338958740234375,0.96282958984375,-23.551559448242188,-2.7042388916015625,-20.228607177734375,0.9924898147583008,4.0064697265625,0.28866803646087646,0.5429719090461731,,,2022-10-04 2:05:45 PM,,EyeTrackingFixData,,,EyeData
0,false,0.234100341796875,0.1415252685546875,0.9618377685546875,4.5605010986328125,-1.8760986328125,-23.629547119140625,0,0,0,0,,11,0.2335968017578125,0.1499786376953125,0.960693359375,35.67768859863281,-0.959442138671875,-27.394058227539062,0.9060613512992859,3.688140869140625,0.33185073733329773,0.5564141869544983,0.23455810546875,0.1338958740234375,0.96282958984375,-23.551559448242188,-2.7042388916015625,-20.228607177734375,0.9924898147583008,4.0064697265625,0.28866803646087646,0.5429719090461731,,,2022-10-04 2:05:45 PM,,EyeTrackingFixData,,,EyeData
0,false,0.23651123046875,0.141265869140625,0.9612884521484375,0.9482421875,-1.97979736328125,-23.197113037109375,0,0,0,0,,14,0.2381744384765625,0.1520843505859375,0.959228515625,35.68603515625,-0.959442138671875,-27.396835327148438,0.9069584012031555,3.721282958984375,0.3306306004524231,0.5560998320579529,0.2353057861328125,0.1336212158203125,0.962677001953125,-23.551437377929688,-2.699432373046875,-20.235153198242188,0.9999673366546631,4.0118560791015625,0.288509726524353,0.5429463982582092,,,2022-10-04 2:05:45 PM,,EyeTrackingFixData,,,EyeData
0,false,0.23651123046875,0.141265869140625,0.9612884521484375,0.9482421875,-1.97979736328125,-23.197113037109375,0,0,0,0,,25,0.2381744384765625,0.1520843505859375,0.959228515625,35.68603515625,-0.959442138671875,-27.396835327148438,0.9069584012031555,3.721282958984375,0.3306306004524231,0.5560998320579529,0.2353057861328125,0.1336212158203125,0.962677001953125,-23.551437377929688,-2.699432373046875,-20.235153198242188,0.9999673366546631,4.0118560791015625,0.288509726524353,0.5429463982582092,,,2022-10-04 2:05:45 PM,,EyeTrackingFixData,,,EyeData
0,false,0.2357635498046875,0.1417388916015625,0.9614105224609375,3.2845458984375,-1.8989715576171875,-23.51910400390625,0,0,0,0,,32,0.237030029296875,0.152099609375,0.959503173828125,35.69647216796875,-0.959075927734375,-27.399444580078125,0.9069584012031555,3.7310028076171875,0.3305017948150635,0.5560998320579529,0.2346954345703125,0.133148193359375,0.962890625,-23.551559448242188,-2.6771697998046875,-20.306304931640625,0.9999673366546631,4.0035247802734375,0.288509726524353,0.5429429411888123,,,2022-10-04 2:05:45 PM,,EyeTrackingFixData,,,EyeData
0,false,0.2357635498046875,0.1417388916015625,0.9614105224609375,3.2845458984375,-1.8989715576171875,-23.51910400390625,0,0,0,0,,44,0.237030029296875,0.152099609375,0.959503173828125,35.69647216796875,-0.959075927734375,-27.399444580078125,1,3.7310028076171875,0.3305017948150635,0.5560998320579529,0.2346954345703125,0.133148193359375,0.962890625,-23.551559448242188,-2.6771697998046875,-20.306304931640625,1,4.0035247802734375,0.288509726524353,0.5429429411888123,,,2022-10-04 2:05:45 PM,,EyeTrackingFixData,,,EyeData
