Value.ElapsedTime,Value.Mode,Value.Repetitions,Value.Scenario,Value.Time,Value.ToolData,Value.ToolEnded,Value.TrialID,Value.Type,Value.x,Value.y,Value.z,Value.LostFocusTime,Value.CurrentRepetition,Value.TrajectoryRepetitionStart,Value.TrajectoryRepetitionEnd
2155,,,,10/5/2022 10:36,FingerFollowData,,,LeftControllerPosition,-0.161650345,0.693968415,0.196754724,,,,
2155,,,,10/5/2022 10:36,FingerFollowData,,,RightControllerPosition,0.03110729,1.14403677,0.204015166,,,,
2239,,,,10/5/2022 10:36,FingerFollowData,,,LeftControllerPosition,-0.161047027,0.69439131,0.195907757,,,,
2239,,,,10/5/2022 10:36,FingerFollowData,,,RightControllerPosition,0.030740494,1.140562534,0.212460324,,,,
2323,,,,10/5/2022 10:36,FingerFollowData,,,LeftControllerPosition,-0.161692634,0.694638431,0.19556725,,,,
2323,,,,10/5/2022 10:36,FingerFollowData,,,RightControllerPosition,0.024799464,1.135744333,0.229852557,,,,
2407,,,,10/5/2022 10:36,FingerFollowData,,,LeftControllerPosition,-0.16103752,0.694629371,0.195053786,,,,
2407,,,,10/5/2022 10:36,FingerFollowData,,,RightControllerPosition,0.017029401,1.148358464,0.243323177,,,,
2490,,,,10/5/2022 10:36,FingerFollowData,,,LeftControllerPosition,-0.160092577,0.694092929,0.195228308,,,,
2490,,,,10/5/2022 10:36,FingerFollowData,,,RightControllerPosition,0.008747119,1.156880736,0.249197364,,,,
2573,,,,10/5/2022 10:36,FingerFollowData,,,LeftControllerPosition,-0.15943101,0.694302857,0.195043236,,,,
2573,,,,10/5/2022 10:36,FingerFollowData,,,RightControllerPosition,0.004140222,1.162335873,0.260192513,,,,
2657,,,,10/5/2022 10:36,FingerFollowData,,,LeftControllerPosition,-0.159973666,0.695247173,0.194012359,,,,
2657,,,,10/5/2022 10:36,FingerFollowData,,,RightControllerPosition,0.003684825,1.168406248,0.260649234,,,,
2741,,,,10/5/2022 10:36,FingerFollowData,,,LeftControllerPosition,-0.161352083,0.695936263,0.193217844,,,,
2741,,,,10/5/2022 10:36,FingerFollowData,,,RightControllerPosition,-0.000488907,1.169596195,0.2558029,,,,
2824,,,,10/5/2022 10:36,FingerFollowData,,,LeftControllerPosition,-0.160836115,0.696238995,0.19217369,,,,
2824,,,,10/5/2022 10:36,FingerFollowData,,,RightControllerPosition,-0.001999168,1.169065714,0.250561267,,,,
2908,,,,10/5/2022 10:36,FingerFollowData,,,LeftControllerPosition,-0.160469308,0.695838928,0.192402944,,,,
2908,,,,10/5/2022 10:36,FingerFollowData,,,RightControllerPosition,-0.002410855,1.168649673,0.243761614,,,,
2991,,,,10/5/2022 10:36,FingerFollowData,,,LeftControllerPosition,-0.161082566,0.695577085,0.192385003,,,,
2991,,,,10/5/2022 10:36,FingerFollowData,,,RightControllerPosition,-0.000840271,1.168144464,0.236494228,,,,
3074,,,,10/5/2022 10:36,FingerFollowData,,,LeftControllerPosition,-0.162010178,0.695559323,0.192413196,,,,
3074,,,,10/5/2022 10:36,FingerFollowData,,,RightControllerPosition,0.010590301,1.175676942,0.229320839,,,,
3158,,,,10/5/2022 10:36,FingerFollowData,,,LeftControllerPosition,-0.162381932,0.695831001,0.192945734,,,,
3158,,,,10/5/2022 10:36,FingerFollowData,,,RightControllerPosition,0.034729477,1.190518498,0.230070829,,,,
3241,,,,10/5/2022 10:36,FingerFollowData,,,LeftControllerPosition,-0.161673173,0.695659101,0.192935348,,,,
3241,,,,10/5/2022 10:36,FingerFollowData,,,RightControllerPosition,0.059943832,1.195253015,0.231096029,,,,
3312,,,,10/5/2022 10:36,FingerFollowData,,,LeftControllerPosition,-0.16136688,0.695745409,0.192862898,,,,
3312,,,,10/5/2022 10:36,FingerFollowData,,,RightControllerPosition,0.069609895,1.19588685,0.22941941,,,,
3395,,,,10/5/2022 10:36,FingerFollowData,,,LeftControllerPosition,-0.161362484,0.695766568,0.193016455,,,,
3395,,,,10/5/2022 10:36,FingerFollowData,,,RightControllerPosition,0.075532444,1.19487977,0.225574166,,,,
3479,,,,10/5/2022 10:37,FingerFollowData,,,LeftControllerPosition,-0.161107406,0.695814908,0.19313395,,,,
3479,,,,10/5/2022 10:37,FingerFollowData,,,RightControllerPosition,0.078631304,1.196193695,0.222836792,,,,
3562,,,,10/5/2022 10:37,FingerFollowData,,,LeftControllerPosition,-0.160527006,0.695649743,0.193505615,,,,
3562,,,,10/5/2022 10:37,FingerFollowData,,,RightControllerPosition,0.079092756,1.19747293,0.219344884,,,,
3646,,,,10/5/2022 10:37,FingerFollowData,,,LeftControllerPosition,-0.160333961,0.695642292,0.193491563,,,,
3646,,,,10/5/2022 10:37,FingerFollowData,,,RightControllerPosition,0.078621097,1.197052121,0.219405845,,,,
3730,,,,10/5/2022 10:37,FingerFollowData,,,LeftControllerPosition,-0.160632029,0.695622981,0.193517193,,,,
3730,,,,10/5/2022 10:37,FingerFollowData,,,RightControllerPosition,0.076408751,1.196136713,0.21894522,,,,
3813,,,,10/5/2022 10:37,FingerFollowData,,,LeftControllerPosition,-0.160884082,0.695947587,0.193159416,,,,
3813,,,,10/5/2022 10:37,FingerFollowData,,,RightControllerPosition,0.073803782,1.195251465,0.220695525,,,,
3897,,,,10/5/2022 10:37,FingerFollowData,,,LeftControllerPosition,-0.161121011,0.696067989,0.19300124,,,,
3897,,,,10/5/2022 10:37,FingerFollowData,,,RightControllerPosition,0.070543967,1.194265366,0.223196417,,,,
3980,,,,10/5/2022 10:37,FingerFollowData,,,LeftControllerPosition,-0.161335811,0.696148694,0.192965329,,,,
3980,,,,10/5/2022 10:37,FingerFollowData,,,RightControllerPosition,0.061079472,1.19466126,0.22485207,,,,
4064,,,,10/5/2022 10:37,FingerFollowData,,,LeftControllerPosition,-0.161134914,0.695860088,0.19292751,,,,
4064,,,,10/5/2022 10:37,FingerFollowData,,,RightControllerPosition,0.02910563,1.198232174,0.234831214,,,,
4147,,,,10/5/2022 10:37,FingerFollowData,,,LeftControllerPosition,-0.16034615,0.695786595,0.193122357,,,,
4147,,,,10/5/2022 10:37,FingerFollowData,,,RightControllerPosition,0.004145419,1.201536894,0.248815998,,,,
4230,,,,10/5/2022 10:37,FingerFollowData,,,LeftControllerPosition,-0.160611227,0.695954382,0.192771405,,,,
4230,,,,10/5/2022 10:37,FingerFollowData,,,RightControllerPosition,-0.018176833,1.212607622,0.277973831,,,,
4314,,,,10/5/2022 10:37,FingerFollowData,,,LeftControllerPosition,-0.161781847,0.696900427,0.192339078,,,,
4314,,,,10/5/2022 10:37,FingerFollowData,,,RightControllerPosition,-0.022625912,1.232334614,0.301427037,,,,
4397,,,,10/5/2022 10:37,FingerFollowData,,,LeftControllerPosition,-0.162176296,0.697033942,0.192172155,,,,
4397,,,,10/5/2022 10:37,FingerFollowData,,,RightControllerPosition,-0.022654785,1.252519131,0.318845481,,,,
4481,,,,10/5/2022 10:37,FingerFollowData,,,LeftControllerPosition,-0.16285491,0.696775794,0.192253143,,,,
4481,,,,10/5/2022 10:37,FingerFollowData,,,RightControllerPosition,-0.027883973,1.261889696,0.337112814,,,,
4564,,,,10/5/2022 10:37,FingerFollowData,,,LeftControllerPosition,-0.162424803,0.696842492,0.192605436,,,,
4564,,,,10/5/2022 10:37,FingerFollowData,,,RightControllerPosition,-0.034495808,1.259573579,0.351275176,,,,
4648,,,,10/5/2022 10:37,FingerFollowData,,,LeftControllerPosition,-0.162235424,0.696909964,0.192392305,,,,
4648,,,,10/5/2022 10:37,FingerFollowData,,,RightControllerPosition,-0.042817466,1.253089309,0.35380879,,,,
4732,,,,10/5/2022 10:37,FingerFollowData,,,LeftControllerPosition,-0.163217366,0.697167099,0.192364439,,,,
4732,,,,10/5/2022 10:37,FingerFollowData,,,RightControllerPosition,-0.044356585,1.250292301,0.352814019,,,,
4815,,,,10/5/2022 10:37,FingerFollowData,,,LeftControllerPosition,-0.163662478,0.697106659,0.192210644,,,,
4815,,,,10/5/2022 10:37,FingerFollowData,,,RightControllerPosition,-0.042197824,1.249452949,0.352270782,,,,
4899,,,,10/5/2022 10:37,FingerFollowData,,,LeftControllerPosition,-0.163481086,0.696736574,0.192305341,,,,
4899,,,,10/5/2022 10:37,FingerFollowData,,,RightControllerPosition,-0.040006969,1.246523261,0.353942394,,,,
4982,,,,10/5/2022 10:37,FingerFollowData,,,LeftControllerPosition,-0.162961319,0.697005928,0.192112088,,,,
4982,,,,10/5/2022 10:37,FingerFollowData,,,RightControllerPosition,-0.036313374,1.24457705,0.354453892,,,,
5066,,,,10/5/2022 10:37,FingerFollowData,,,LeftControllerPosition,-0.163667113,0.696459472,0.192315593,,,,
5066,,,,10/5/2022 10:37,FingerFollowData,,,RightControllerPosition,-0.034381315,1.246083498,0.353853911,,,,
5149,,,,10/5/2022 10:37,FingerFollowData,,,LeftControllerPosition,-0.163471103,0.695958912,0.192525566,,,,
5149,,,,10/5/2022 10:37,FingerFollowData,,,RightControllerPosition,-0.033907682,1.248077631,0.351904035,,,,
5233,,,,10/5/2022 10:37,FingerFollowData,,,LeftControllerPosition,-0.163458064,0.695646524,0.192778006,,,,
5233,,,,10/5/2022 10:37,FingerFollowData,,,RightControllerPosition,-0.034740239,1.249160051,0.350291491,,,,
5316,,,,10/5/2022 10:37,FingerFollowData,,,LeftControllerPosition,-0.163986161,0.69572252,0.192273766,,,,
5316,,,,10/5/2022 10:37,FingerFollowData,,,RightControllerPosition,-0.035139225,1.249910116,0.348669559,,,,
5387,,,,10/5/2022 10:37,FingerFollowData,,,LeftControllerPosition,-0.164994657,0.695658565,0.191858605,,,,
5387,,,,10/5/2022 10:37,FingerFollowData,,,RightControllerPosition,-0.036527429,1.248383403,0.348205715,,,,
5470,,,,10/5/2022 10:37,FingerFollowData,,,LeftControllerPosition,-0.165160999,0.695899606,0.19143267,,,,
5470,,,,10/5/2022 10:37,FingerFollowData,,,RightControllerPosition,-0.03588346,1.24760282,0.346546859,,,,
5554,,,,10/5/2022 10:37,FingerFollowData,,,LeftControllerPosition,-0.165354431,0.695806623,0.191406012,,,,
5554,,,,10/5/2022 10:37,FingerFollowData,,,RightControllerPosition,-0.036285754,1.246894121,0.345311224,,,,
5638,,,,10/5/2022 10:37,FingerFollowData,,,LeftControllerPosition,-0.165276781,0.69557941,0.191602454,,,,
5638,,,,10/5/2022 10:37,FingerFollowData,,,RightControllerPosition,-0.037083864,1.247188807,0.343394935,,,,
5721,,,,10/5/2022 10:37,FingerFollowData,,,LeftControllerPosition,-0.165176466,0.695382774,0.191705093,,,,
5721,,,,10/5/2022 10:37,FingerFollowData,,,RightControllerPosition,-0.037082527,1.249200344,0.340662122,,,,
5804,,,,10/5/2022 10:37,FingerFollowData,,,LeftControllerPosition,-0.165146664,0.695896864,0.191779092,,,,
5804,,,,10/5/2022 10:37,FingerFollowData,,,RightControllerPosition,-0.036585256,1.251814127,0.338508278,,,,
5888,,,,10/5/2022 10:37,FingerFollowData,,,LeftControllerPosition,-0.164734587,0.696870327,0.191606,,,,
5888,,,,10/5/2022 10:37,FingerFollowData,,,RightControllerPosition,-0.037986625,1.251651406,0.337219447,,,,
5971,,,,10/5/2022 10:37,FingerFollowData,,,LeftControllerPosition,-0.164822847,0.697456598,0.191682294,,,,
5971,,,,10/5/2022 10:37,FingerFollowData,,,RightControllerPosition,-0.039501399,1.25000906,0.337055653,,,,
6055,,,,10/5/2022 10:37,FingerFollowData,,,LeftControllerPosition,-0.164246663,0.69804579,0.191598192,,,,
6055,,,,10/5/2022 10:37,FingerFollowData,,,RightControllerPosition,-0.040428314,1.24777174,0.335586667,,,,
6139,,,,10/5/2022 10:37,FingerFollowData,,,LeftControllerPosition,-0.164089084,0.697960854,0.191597149,,,,
6139,,,,10/5/2022 10:37,FingerFollowData,,,RightControllerPosition,-0.040099874,1.247003198,0.335045934,,,,
6222,,,,10/5/2022 10:37,FingerFollowData,,,LeftControllerPosition,-0.164201856,0.698232174,0.191623762,,,,
6222,,,,10/5/2022 10:37,FingerFollowData,,,RightControllerPosition,-0.038753957,1.246873498,0.334546,,,,
6306,,,,10/5/2022 10:37,FingerFollowData,,,LeftControllerPosition,-0.163867295,0.698220968,0.191558674,,,,
6306,,,,10/5/2022 10:37,FingerFollowData,,,RightControllerPosition,-0.037468687,1.248245597,0.333714455,,,,
6389,,,,10/5/2022 10:37,FingerFollowData,,,LeftControllerPosition,-0.163939774,0.698343754,0.191694483,,,,
6389,,,,10/5/2022 10:37,FingerFollowData,,,RightControllerPosition,-0.03497678,1.249871016,0.332531273,,,,
6473,,,,10/5/2022 10:37,FingerFollowData,,,LeftControllerPosition,-0.163696215,0.698185563,0.191444144,,,,
6473,,,,10/5/2022 10:37,FingerFollowData,,,RightControllerPosition,-0.033087078,1.251555562,0.331963658,,,,
6556,,,,10/5/2022 10:37,FingerFollowData,,,LeftControllerPosition,-0.163403511,0.69833982,0.191424891,,,,
6556,,,,10/5/2022 10:37,FingerFollowData,,,RightControllerPosition,-0.032953221,1.251409531,0.331238478,,,,
6640,,,,10/5/2022 10:37,FingerFollowData,,,LeftControllerPosition,-0.163203552,0.698597312,0.191068396,,,,
6640,,,,10/5/2022 10:37,FingerFollowData,,,RightControllerPosition,-0.031530492,1.251158834,0.330108762,,,,
6723,,,,10/5/2022 10:37,FingerFollowData,,,LeftControllerPosition,-0.163529173,0.699265778,0.190853104,,,,
6723,,,,10/5/2022 10:37,FingerFollowData,,,RightControllerPosition,-0.032013677,1.25027287,0.33156687,,,,
6807,,,,10/5/2022 10:37,FingerFollowData,,,LeftControllerPosition,-0.162520736,0.699781239,0.190224603,,,,
6807,,,,10/5/2022 10:37,FingerFollowData,,,RightControllerPosition,-0.033032764,1.248592377,0.333313704,,,,
6890,,,,10/5/2022 10:37,FingerFollowData,,,LeftControllerPosition,-0.162748024,0.700355768,0.19011949,,,,
6890,,,,10/5/2022 10:37,FingerFollowData,,,RightControllerPosition,-0.03350433,1.248814225,0.332779586,,,,
6974,,,,10/5/2022 10:37,FingerFollowData,,,LeftControllerPosition,-0.163531542,0.700566769,0.189518258,,,,
6974,,,,10/5/2022 10:37,FingerFollowData,,,RightControllerPosition,-0.035148781,1.249634743,0.332745731,,,,
7058,,,,10/5/2022 10:37,FingerFollowData,,,LeftControllerPosition,-0.165165797,0.700801432,0.188890189,,,,
7058,,,,10/5/2022 10:37,FingerFollowData,,,RightControllerPosition,-0.036823533,1.250700831,0.332017452,,,,
7141,,,,10/5/2022 10:37,FingerFollowData,,,LeftControllerPosition,-0.165994883,0.701001763,0.188676164,,,,
7141,,,,10/5/2022 10:37,FingerFollowData,,,RightControllerPosition,-0.037057709,1.25151825,0.331882685,,,,
7224,,,,10/5/2022 10:37,FingerFollowData,,,LeftControllerPosition,-0.166216642,0.700949132,0.188866228,,,,
7224,,,,10/5/2022 10:37,FingerFollowData,,,RightControllerPosition,-0.036531948,1.251339912,0.331693113,,,,
7307,,,,10/5/2022 10:37,FingerFollowData,,,LeftControllerPosition,-0.165980563,0.700461984,0.189155996,,,,
7307,,,,10/5/2022 10:37,FingerFollowData,,,RightControllerPosition,-0.035584316,1.249911427,0.332241476,,,,
7391,,,,10/5/2022 10:37,FingerFollowData,,,LeftControllerPosition,-0.165774077,0.699921727,0.189725816,,,,
7391,,,,10/5/2022 10:37,FingerFollowData,,,RightControllerPosition,-0.033543471,1.247876763,0.331552327,,,,
7461,,,,10/5/2022 10:37,FingerFollowData,,,LeftControllerPosition,-0.165493056,0.699284852,0.190175548,,,,
7461,,,,10/5/2022 10:37,FingerFollowData,,,RightControllerPosition,-0.030374635,1.247292757,0.33214584,,,,
7545,,,,10/5/2022 10:37,FingerFollowData,,,LeftControllerPosition,-0.164845139,0.696869791,0.191367343,,,,
7545,,,,10/5/2022 10:37,FingerFollowData,,,RightControllerPosition,-0.025471793,1.249062061,0.332339942,,,,
7628,,,,10/5/2022 10:37,FingerFollowData,,,LeftControllerPosition,-0.164344534,0.695890546,0.19249174,,,,
7628,,,,10/5/2022 10:37,FingerFollowData,,,RightControllerPosition,-0.022490304,1.249920964,0.330999732,,,,
7712,,,,10/5/2022 10:37,FingerFollowData,,,LeftControllerPosition,-0.163202673,0.695636153,0.192829639,,,,
7712,,,,10/5/2022 10:37,FingerFollowData,,,RightControllerPosition,-0.021175824,1.250815034,0.329483807,,,,
7795,,,,10/5/2022 10:37,FingerFollowData,,,LeftControllerPosition,-0.163336843,0.694461167,0.192820564,,,,
7795,,,,10/5/2022 10:37,FingerFollowData,,,RightControllerPosition,-0.023131678,1.249740362,0.328891277,,,,
7879,,,,10/5/2022 10:37,FingerFollowData,,,LeftControllerPosition,-0.164076954,0.695204079,0.1924541,,,,
7879,,,,10/5/2022 10:37,FingerFollowData,,,RightControllerPosition,-0.026121603,1.247056007,0.328850746,,,,
7963,,,,10/5/2022 10:37,FingerFollowData,,,LeftControllerPosition,-0.163971394,0.6950894,0.191890806,,,,
7963,,,,10/5/2022 10:37,FingerFollowData,,,RightControllerPosition,-0.028694047,1.24555397,0.328094065,,,,
8046,,,,10/5/2022 10:37,FingerFollowData,,,LeftControllerPosition,-0.164119259,0.695481479,0.191643521,,,,
8046,,,,10/5/2022 10:37,FingerFollowData,,,RightControllerPosition,-0.032997224,1.243199587,0.327491671,,,,
8130,,,,10/5/2022 10:37,FingerFollowData,,,LeftControllerPosition,-0.164826736,0.696025372,0.191528678,,,,
8130,,,,10/5/2022 10:37,FingerFollowData,,,RightControllerPosition,-0.034985829,1.243536353,0.326555938,,,,
8213,,,,10/5/2022 10:37,FingerFollowData,,,LeftControllerPosition,-0.164757341,0.696021497,0.191367105,,,,
8213,,,,10/5/2022 10:37,FingerFollowData,,,RightControllerPosition,-0.034260459,1.2473979,0.324223131,,,,
8296,,,,10/5/2022 10:37,FingerFollowData,,,LeftControllerPosition,-0.164072216,0.696251869,0.191143274,,,,
8296,,,,10/5/2022 10:37,FingerFollowData,,,RightControllerPosition,-0.033131171,1.250074983,0.323056191,,,,
8379,,,,10/5/2022 10:37,FingerFollowData,,,LeftControllerPosition,-0.163931698,0.69645524,0.191322058,,,,
8379,,,,10/5/2022 10:37,FingerFollowData,,,RightControllerPosition,-0.03269846,1.25037241,0.323554099,,,,
8463,,,,10/5/2022 10:37,FingerFollowData,,,LeftControllerPosition,-0.163854778,0.696545541,0.19111824,,,,
8463,,,,10/5/2022 10:37,FingerFollowData,,,RightControllerPosition,-0.032517206,1.250090837,0.323480278,,,,
8546,,,,10/5/2022 10:37,FingerFollowData,,,LeftControllerPosition,-0.164764047,0.697077513,0.19064568,,,,
8546,,,,10/5/2022 10:37,FingerFollowData,,,RightControllerPosition,-0.032394148,1.249716878,0.323644727,,,,
8630,,,,10/5/2022 10:37,FingerFollowData,,,LeftControllerPosition,-0.164855555,0.697395325,0.190140083,,,,
8630,,,,10/5/2022 10:37,FingerFollowData,,,RightControllerPosition,-0.032893732,1.249625206,0.323603541,,,,
8714,,,,10/5/2022 10:37,FingerFollowData,,,LeftControllerPosition,-0.165154323,0.697654903,0.190128505,,,,
8714,,,,10/5/2022 10:37,FingerFollowData,,,RightControllerPosition,-0.035063699,1.248276949,0.323335052,,,,
8797,,,,10/5/2022 10:37,FingerFollowData,,,LeftControllerPosition,-0.165311158,0.697554946,0.190397426,,,,
8797,,,,10/5/2022 10:37,FingerFollowData,,,RightControllerPosition,-0.036119033,1.248305678,0.32285732,,,,
8881,,,,10/5/2022 10:37,FingerFollowData,,,LeftControllerPosition,-0.164985865,0.697093427,0.190490991,,,,
8881,,,,10/5/2022 10:37,FingerFollowData,,,RightControllerPosition,-0.036570456,1.249704957,0.322032124,,,,
8964,,,,10/5/2022 10:37,FingerFollowData,,,LeftControllerPosition,-0.165215641,0.696628213,0.190905526,,,,
8964,,,,10/5/2022 10:37,FingerFollowData,,,RightControllerPosition,-0.036917351,1.250610352,0.321464986,,,,
9048,,,,10/5/2022 10:37,FingerFollowData,,,LeftControllerPosition,-0.165000737,0.696152568,0.191255257,,,,
9048,,,,10/5/2022 10:37,FingerFollowData,,,RightControllerPosition,-0.037583154,1.252091169,0.320204496,,,,
9131,,,,10/5/2022 10:37,FingerFollowData,,,LeftControllerPosition,-0.164744437,0.695815504,0.191631898,,,,
9131,,,,10/5/2022 10:37,FingerFollowData,,,RightControllerPosition,-0.038133375,1.25257659,0.319677293,,,,
