_id,Value.Time,Value.Type,Value.PatientID,Value.TrialID,Value.Scenario[0],Value.Scenario[1],Value.Scenario[2],Value.Scenario[3],Value.Scenario[4],Value.Scenario[5],Value.Scenario[6],Value.Scenario[7],Value.Scenario[8],Value.Scenario[9],Value.ElapsedTime,Value.ToolEnded,Value.Repetitions,Value.TargetSpeed,Value.TargetSize,Value.ToolData,Value.LeftEyeOpenness,Value.LeftEyePupilDiameter,Value.LeftEyePupilPositionInSensorArea_x,Value.LeftEyePupilPositionInSensorArea_y,Value.LeftEyeGazeDirectionNormalized_x,Value.LeftEyeGazeDirectionNormalized_y,Value.LeftEyeGazeDirectionNormalized_z,Value.LeftEyeGazeOrigin_x,Value.LeftEyeGazeOrigin_y,Value.LeftEyeGazeOrigin_z,Value.RightEyeOpenness,Value.RightEyePupilDiameter,Value.RightEyePupilPositionInSensorArea_x,Value.RightEyePupilPositionInSensorArea_y,Value.RightEyeGazeDirectionNormalized_x,Value.RightEyeGazeDirectionNormalized_y,Value.RightEyeGazeDirectionNormalized_z,Value.RightEyeGazeOrigin_x,Value.RightEyeGazeOrigin_y,Value.RightEyeGazeOrigin_z,Value.CombinedEyesOpenness,Value.CombinedEyesPupilDiameter,Value.CombinedEyesPupilPositionInSensorArea_x,Value.CombinedEyesPupilPositionInSensorArea_y,Value.CombinedEyesGazeDirectionNormalized_x,Value.CombinedEyesGazeDirectionNormalized_y,Value.CombinedEyesGazeDirectionNormalized_z,Value.CombinedEyesGazeOrigin_x,Value.CombinedEyesGazeOrigin_y,Value.CombinedEyesGazeOrigin_z,Value.CombinedEyesConvergenceDistance,Value.CombinedEyesConvergenceDistanceValidity
650469e688f911d6b5fce426,2023-09-15 10:27:50 AM,EyeData,,,,,,,,,,,,,191,,,,,EyeTrackingFollowData,1,2.81085205078125,0.49611079692840576,0.5195622444152832,-0.0086669921875,-0.0810089111328125,0.996673583984375,31.943145751953125,0.635284423828125,-24.731033325195312,1,2.9498138427734375,0.5528510212898254,0.5527030229568481,0.016265869140625,-0.077545166015625,0.9968414306640625,-30.602157592773438,-0.46795654296875,-24.6783447265625,0,0,0,0,0.00360107421875,-0.079315185546875,0.9968414306640625,1.1461181640625,0.092041015625,-24.705093383789062,0,false
650469e688f911d6b5fce428,2023-09-15 10:27:50 AM,EyeData,,,,,,,,,,,,,203,,,,,EyeTrackingFollowData,1,2.813934326171875,0.4961046278476715,0.5196710228919983,-0.0081329345703125,-0.0785064697265625,0.9968719482421875,31.940780639648438,0.617401123046875,-24.719970703125,1,2.949615478515625,0.552692174911499,0.5532103776931763,0.0173797607421875,-0.0766448974609375,0.9969024658203125,-30.602157592773438,-0.4856109619140625,-24.686080932617188,0,0,0,0,0.00421142578125,-0.0776214599609375,0.9969635009765625,1.6514129638671875,0.0832061767578125,-24.70355224609375,0,false
650469e688f911d6b5fce42a,2023-09-15 10:27:50 AM,EyeData,,,,,,,,,,,,,214,,,,,EyeTrackingFollowData,1,2.8141632080078125,0.49603408575057983,0.5198025703430176,-0.007080078125,-0.0774078369140625,0.9969635009765625,31.938156127929688,0.606231689453125,-24.71197509765625,1,2.9498443603515625,0.5527229905128479,0.5532103776931763,0.017120361328125,-0.0747833251953125,0.997039794921875,-30.601821899414062,-0.4918365478515625,-24.695175170898438,0,0,0,0,0.0052947998046875,-0.0760650634765625,0.9970855712890625,-0.0309295654296875,0.0449066162109375,-24.703384399414062,0,false
650469e688f911d6b5fce42c,2023-09-15 10:27:50 AM,EyeData,,,,,,,,,,,,,219,,,,,EyeTrackingFollowData,1,2.8141632080078125,0.49603408575057983,0.5198025703430176,-0.007080078125,-0.0774078369140625,0.9969635009765625,31.938156127929688,0.606231689453125,-24.71197509765625,1,2.9498443603515625,0.5527229905128479,0.5532103776931763,0.017120361328125,-0.0747833251953125,0.997039794921875,-30.601821899414062,-0.4918365478515625,-24.695175170898438,0,0,0,0,0.0052947998046875,-0.0760650634765625,0.9970855712890625,-0.0309295654296875,0.0449066162109375,-24.703384399414062,0,false
650469e688f911d6b5fce42e,2023-09-15 10:27:50 AM,EyeData,,,,,,,,,,,,,225,,,,,EyeTrackingFollowData,1,2.8141632080078125,0.49603408575057983,0.5198025703430176,-0.007080078125,-0.0774078369140625,0.9969635009765625,31.938156127929688,0.606231689453125,-24.71197509765625,1,2.9498443603515625,0.5527229905128479,0.5532103776931763,0.017120361328125,-0.0747833251953125,0.997039794921875,-30.601821899414062,-0.4918365478515625,-24.695175170898438,0,0,0,0,0.0052947998046875,-0.0760650634765625,0.9970855712890625,-0.0309295654296875,0.0449066162109375,-24.703384399414062,0,false
650469e688f911d6b5fce430,2023-09-15 10:27:50 AM,EyeData,,,,,,,,,,,,,236,,,,,EyeTrackingFollowData,1,2.8228912353515625,0.4960935115814209,0.5199775099754333,-0.0069580078125,-0.0771636962890625,0.996978759765625,31.93548583984375,0.596893310546875,-24.70062255859375,1,2.9501495361328125,0.552692174911499,0.55336594581604,0.017303466796875,-0.073028564453125,0.9971771240234375,-30.601699829101562,-0.50433349609375,-24.696182250976562,0,0,0,0,0.005462646484375,-0.0750579833984375,0.997161865234375,-0.0829315185546875,0.0330657958984375,-24.698348999023438,0,false
650469e688f911d6b5fce432,2023-09-15 10:27:50 AM,EyeData,,,,,,,,,,,,,241,,,,,EyeTrackingFollowData,1,2.8228912353515625,0.4960935115814209,0.5199775099754333,-0.0069580078125,-0.0771636962890625,0.996978759765625,31.93548583984375,0.596893310546875,-24.70062255859375,1,2.9501495361328125,0.552692174911499,0.55336594581604,0.017303466796875,-0.073028564453125,0.9971771240234375,-30.601699829101562,-0.50433349609375,-24.696182250976562,0,0,0,0,0.005462646484375,-0.0750579833984375,0.997161865234375,-0.0829315185546875,0.0330657958984375,-24.698348999023438,0,false
650469e688f911d6b5fce434,2023-09-15 10:27:50 AM,EyeData,,,,,,,,,,,,,252,,,,,EyeTrackingFollowData,1,2.8316192626953125,0.49610137939453125,0.5200446844100952,-0.006744384765625,-0.0768890380859375,0.99700927734375,31.933975219726562,0.5908966064453125,-24.69012451171875,1,2.9499053955078125,0.552692174911499,0.5534229278564453,0.0173187255859375,-0.072784423828125,0.9971923828125,-30.601699829101562,-0.5067291259765625,-24.698623657226562,0,0,0,0,0.005615234375,-0.0747833251953125,0.9971771240234375,-0.199798583984375,0.0268707275390625,-24.694488525390625,0,false
650469e688f911d6b5fce436,2023-09-15 10:27:50 AM,EyeData,,,,,,,,,,,,,258,,,,,EyeTrackingFollowData,1,2.8316192626953125,0.49610137939453125,0.5200446844100952,-0.006744384765625,-0.0768890380859375,0.99700927734375,31.933975219726562,0.5908966064453125,-24.69012451171875,1,2.9499053955078125,0.552692174911499,0.5534229278564453,0.0173187255859375,-0.072784423828125,0.9971923828125,-30.601699829101562,-0.5067291259765625,-24.698623657226562,0,0,0,0,0.005615234375,-0.0747833251953125,0.9971771240234375,-0.199798583984375,0.0268707275390625,-24.694488525390625,0,false
650469e688f911d6b5fce438,2023-09-15 10:27:50 AM,EyeData,,,,,,,,,,,,,269,,,,,EyeTrackingFollowData,1,2.815216064453125,0.49610137939453125,0.5202224850654602,-0.0066375732421875,-0.0754547119140625,0.9971160888671875,31.933975219726562,0.5744781494140625,-24.675125122070312,1,2.9576263427734375,0.552625298500061,0.5535852313041687,0.0177154541015625,-0.071502685546875,0.9972686767578125,-30.6009521484375,-0.5094451904296875,-24.72625732421875,0,0,0,0,0.0059051513671875,-0.07342529296875,0.9972686767578125,-0.28997802734375,0.01593017578125,-24.70147705078125,0,false
650469e688f911d6b5fce43a,2023-09-15 10:27:50 AM,EyeData,,,,,,,,,,,,,275,,,,,EyeTrackingFollowData,1,2.815216064453125,0.49610137939453125,0.5202224850654602,-0.0066375732421875,-0.0754547119140625,0.9971160888671875,31.933975219726562,0.5744781494140625,-24.675125122070312,1,2.9576263427734375,0.552625298500061,0.5535852313041687,0.0177154541015625,-0.071502685546875,0.9972686767578125,-30.6009521484375,-0.5094451904296875,-24.72625732421875,0,0,0,0,0.0059051513671875,-0.07342529296875,0.9972686767578125,-0.28997802734375,0.01593017578125,-24.70147705078125,0,false
650469e688f911d6b5fce43c,2023-09-15 10:27:50 AM,EyeData,,,,,,,,,,,,,285,,,,,EyeTrackingFollowData,1,2.8099517822265625,0.49610787630081177,0.5208668112754822,-0.0060882568359375,-0.0782623291015625,0.9969024658203125,31.93133544921875,0.55963134765625,-24.647201538085938,1,2.948486328125,0.5523419380187988,0.5542694330215454,0.0191497802734375,-0.0757904052734375,0.9969329833984375,-30.598892211914062,-0.5094451904296875,-24.730789184570312,0,0,0,0,0.00701904296875,-0.0769805908203125,0.9969940185546875,-0.561676025390625,0.00408935546875,-24.690643310546875,0,false
650469e688f911d6b5fce43e,2023-09-15 10:27:50 AM,EyeData,,,,,,,,,,,,,292,,,,,EyeTrackingFollowData,1,2.807830810546875,0.4960857033729553,0.5212343335151672,-0.004913330078125,-0.0782928466796875,0.9969024658203125,31.926666259765625,0.537750244140625,-24.607162475585938,1,2.9564971923828125,0.5521594882011414,0.5545493364334106,0.0202484130859375,-0.0759429931640625,0.9969024658203125,-30.597869873046875,-0.51080322265625,-24.753341674804688,0,0,0,0,0.0088348388671875,-0.0770263671875,0.996978759765625,-2.24749755859375,-0.0353546142578125,-24.687057495117188,0,false
650469e688f911d6b5fce440,2023-09-15 10:27:50 AM,EyeData,,,,,,,,,,,,,303,,,,,EyeTrackingFollowData,1,2.807830810546875,0.4960857033729553,0.5212343335151672,-0.004913330078125,-0.0782928466796875,0.9969024658203125,31.926666259765625,0.537750244140625,-24.607162475585938,1,2.9564971923828125,0.5521594882011414,0.5545493364334106,0.0202484130859375,-0.0759429931640625,0.9969024658203125,-30.597869873046875,-0.51080322265625,-24.753341674804688,0,0,0,0,0.0088348388671875,-0.0770263671875,0.996978759765625,-2.24749755859375,-0.0353546142578125,-24.687057495117188,0,false
650469e688f911d6b5fce442,2023-09-15 10:27:50 AM,EyeData,,,,,,,,,,,,,308,,,,,EyeTrackingFollowData,1,2.807830810546875,0.4960857033729553,0.5212343335151672,-0.004913330078125,-0.0782928466796875,0.9969024658203125,31.926666259765625,0.537750244140625,-24.607162475585938,1,2.9564971923828125,0.5521594882011414,0.5545493364334106,0.0202484130859375,-0.0759429931640625,0.9969024658203125,-30.597869873046875,-0.51080322265625,-24.753341674804688,0,0,0,0,0.0088348388671875,-0.0770263671875,0.996978759765625,-2.24749755859375,-0.0353546142578125,-24.687057495117188,0,false
650469e688f911d6b5fce444,2023-09-15 10:27:50 AM,EyeData,,,,,,,,,,,,,318,,,,,EyeTrackingFollowData,1,2.8298492431640625,0.4850524067878723,0.5178214311599731,0.0255889892578125,-0.0581512451171875,0.9979705810546875,32.12754821777344,0.61859130859375,-24.868438720703125,1,2.9864501953125,0.5399476885795593,0.5523289442062378,0.042266845703125,-0.071136474609375,0.9965667724609375,-30.32318115234375,-0.316070556640625,-25.28240966796875,0,0,0,0,0.0288848876953125,-0.0607147216796875,0.9977264404296875,19.797378540039062,0.434051513671875,-24.950164794921875,0,false
650469e688f911d6b5fce446,2023-09-15 10:27:50 AM,EyeData,,,,,,,,,,,,,325,,,,,EyeTrackingFollowData,1,2.805023193359375,0.47164490818977356,0.5144492983818054,0.067352294921875,-0.0637664794921875,0.9956817626953125,32.352081298828125,0.7429656982421875,-24.8572998046875,1,3.0478363037109375,0.5238484740257263,0.5471650958061218,0.087310791015625,-0.05987548828125,0.9943695068359375,-30.043441772460938,-0.285125732421875,-24.996185302734375,0,0,0,0,0.0706329345703125,-0.0631256103515625,0.9954986572265625,22.09674072265625,0.5739898681640625,-24.880126953125,0,false
650469e688f911d6b5fce448,2023-09-15 10:27:50 AM,EyeData,,,,,,,,,,,,,336,,,,,EyeTrackingFollowData,1,2.805023193359375,0.47164490818977356,0.5144492983818054,0.067352294921875,-0.0637664794921875,0.9956817626953125,32.352081298828125,0.7429656982421875,-24.8572998046875,1,3.0478363037109375,0.5238484740257263,0.5471650958061218,0.087310791015625,-0.05987548828125,0.9943695068359375,-30.043441772460938,-0.285125732421875,-24.996185302734375,0,0,0,0,0.0706329345703125,-0.0631256103515625,0.9954986572265625,22.09674072265625,0.5739898681640625,-24.880126953125,0,false
650469e688f911d6b5fce44a,2023-09-15 10:27:50 AM,EyeData,,,,,,,,,,,,,341,,,,,EyeTrackingFollowData,1,2.805023193359375,0.47164490818977356,0.5144492983818054,0.067352294921875,-0.0637664794921875,0.9956817626953125,32.352081298828125,0.7429656982421875,-24.8572998046875,1,3.0478363037109375,0.5238484740257263,0.5471650958061218,0.087310791015625,-0.05987548828125,0.9943695068359375,-30.043441772460938,-0.285125732421875,-24.996185302734375,0,0,0,0,0.0706329345703125,-0.0631256103515625,0.9954986572265625,22.09674072265625,0.5739898681640625,-24.880126953125,0,false
