Value.ElapsedTime,Value.Mode,Value.Repetitions,Value.Scenario,Value.Time,Value.ToolData,Value.ToolEnded,Value.TrialID,Value.Type,Value.x,Value.y,Value.z,Value.LostFocusTime,Value.CurrentRepetition,Value.TrajectoryRepetitionStart,Value.TrajectoryRepetitionEnd
5136,,,,10/11/2022 12:35,FingerFollowData,,,LeftControllerPosition,-0.9004336,0.753237486,-0.227444351,,,,
5136,,,,10/11/2022 12:35,FingerFollowData,,,RightControllerPosition,0.067123562,1.126724005,0.425383747,,,,
5220,,,,10/11/2022 12:35,FingerFollowData,,,LeftControllerPosition,-0.900433719,0.753237128,-0.227444321,,,,
5220,,,,10/11/2022 12:35,FingerFollowData,,,RightControllerPosition,0.067122258,1.126287222,0.425104707,,,,
5303,,,,10/11/2022 12:35,FingerFollowData,,,LeftControllerPosition,-0.900433481,0.753237724,-0.22744441,,,,
5303,,,,10/11/2022 12:35,FingerFollowData,,,RightControllerPosition,0.067577541,1.126097441,0.424893767,,,,
5387,,,,10/11/2022 12:35,FingerFollowData,,,LeftControllerPosition,-0.900433779,0.753237009,-0.227444321,,,,
5387,,,,10/11/2022 12:35,FingerFollowData,,,RightControllerPosition,0.068686739,1.126254559,0.424114853,,,,
5470,,,,10/11/2022 12:35,FingerFollowData,,,LeftControllerPosition,-0.90043366,0.753237307,-0.227444381,,,,
5470,,,,10/11/2022 12:35,FingerFollowData,,,RightControllerPosition,0.069499239,1.126323342,0.422447801,,,,
5554,,,,10/11/2022 12:35,FingerFollowData,,,LeftControllerPosition,-0.900433481,0.753237724,-0.22744441,,,,
5554,,,,10/11/2022 12:35,FingerFollowData,,,RightControllerPosition,0.068120144,1.126845002,0.418464273,,,,
5637,,,,10/11/2022 12:35,FingerFollowData,,,LeftControllerPosition,-0.9004336,0.753237426,-0.227444381,,,,
5637,,,,10/11/2022 12:35,FingerFollowData,,,RightControllerPosition,0.064115882,1.126963973,0.413301051,,,,
5721,,,,10/11/2022 12:35,FingerFollowData,,,LeftControllerPosition,-0.900433362,0.753237724,-0.22744453,,,,
5721,,,,10/11/2022 12:35,FingerFollowData,,,RightControllerPosition,0.060616657,1.124272585,0.407681644,,,,
5805,,,,10/11/2022 12:35,FingerFollowData,,,LeftControllerPosition,-0.900433838,0.753236949,-0.227444232,,,,
5805,,,,10/11/2022 12:35,FingerFollowData,,,RightControllerPosition,0.057789445,1.119681954,0.401373655,,,,
5888,,,,10/11/2022 12:35,FingerFollowData,,,LeftControllerPosition,-0.90043354,0.753237784,-0.227444276,,,,
5888,,,,10/11/2022 12:35,FingerFollowData,,,RightControllerPosition,0.05427862,1.112233996,0.394897789,,,,
5971,,,,10/11/2022 12:35,FingerFollowData,,,LeftControllerPosition,-0.900433481,0.753237724,-0.22744441,,,,
5971,,,,10/11/2022 12:35,FingerFollowData,,,RightControllerPosition,0.049770031,1.102619648,0.389595449,,,,
6055,,,,10/11/2022 12:35,FingerFollowData,,,LeftControllerPosition,-0.9004336,0.753237545,-0.227444261,,,,
6055,,,,10/11/2022 12:35,FingerFollowData,,,RightControllerPosition,0.043834373,1.094668388,0.384552449,,,,
6139,,,,10/11/2022 12:35,FingerFollowData,,,LeftControllerPosition,-0.900433719,0.753237247,-0.227444306,,,,
6139,,,,10/11/2022 12:35,FingerFollowData,,,RightControllerPosition,0.036951974,1.088342667,0.378696829,,,,
6222,,,,10/11/2022 12:35,FingerFollowData,,,LeftControllerPosition,-0.900433719,0.753237247,-0.227444306,,,,
6222,,,,10/11/2022 12:35,FingerFollowData,,,RightControllerPosition,0.032014493,1.083104372,0.371498555,,,,
6305,,,,10/11/2022 12:35,FingerFollowData,,,LeftControllerPosition,-0.900433421,0.753237724,-0.22744447,,,,
6305,,,,10/11/2022 12:35,FingerFollowData,,,RightControllerPosition,0.028353835,1.076244712,0.359933645,,,,
6388,,,,10/11/2022 12:35,FingerFollowData,,,LeftControllerPosition,-0.9004336,0.753237486,-0.227444351,,,,
6388,,,,10/11/2022 12:35,FingerFollowData,,,RightControllerPosition,0.026470097,1.062071443,0.345300943,,,,
6472,,,,10/11/2022 12:35,FingerFollowData,,,LeftControllerPosition,-0.9004336,0.753237486,-0.227444351,,,,
6472,,,,10/11/2022 12:35,FingerFollowData,,,RightControllerPosition,0.025755839,1.036990762,0.332323819,,,,
6556,,,,10/11/2022 12:35,FingerFollowData,,,LeftControllerPosition,-0.900433719,0.753237486,-0.227444172,,,,
6556,,,,10/11/2022 12:35,FingerFollowData,,,RightControllerPosition,0.026450789,1.005941749,0.323843926,,,,
6639,,,,10/11/2022 12:35,FingerFollowData,,,LeftControllerPosition,-0.9004336,0.753237486,-0.227444351,,,,
6639,,,,10/11/2022 12:35,FingerFollowData,,,RightControllerPosition,0.029584367,0.979103684,0.323826045,,,,
6723,,,,10/11/2022 12:35,FingerFollowData,,,LeftControllerPosition,-0.90043354,0.753237545,-0.227444425,,,,
6723,,,,10/11/2022 12:35,FingerFollowData,,,RightControllerPosition,0.03596244,0.968516529,0.328771472,,,,
6806,,,,10/11/2022 12:35,FingerFollowData,,,LeftControllerPosition,-0.90043354,0.753237426,-0.227444455,,,,
6806,,,,10/11/2022 12:35,FingerFollowData,,,RightControllerPosition,0.039131481,0.977148294,0.328551471,,,,
6890,,,,10/11/2022 12:35,FingerFollowData,,,LeftControllerPosition,-0.9004336,0.753237545,-0.227444261,,,,
6890,,,,10/11/2022 12:35,FingerFollowData,,,RightControllerPosition,0.039945144,0.99496609,0.322803646,,,,
6973,,,,10/11/2022 12:35,FingerFollowData,,,LeftControllerPosition,-0.90043354,0.753237426,-0.227444455,,,,
6973,,,,10/11/2022 12:35,FingerFollowData,,,RightControllerPosition,0.038517646,1.010687113,0.315271288,,,,
7057,,,,10/11/2022 12:35,FingerFollowData,,,LeftControllerPosition,-0.900433779,0.753237307,-0.227444187,,,,
7057,,,,10/11/2022 12:35,FingerFollowData,,,RightControllerPosition,0.036261182,1.01918757,0.310981303,,,,
7127,,,,10/11/2022 12:35,FingerFollowData,,,LeftControllerPosition,-0.90043354,0.753237426,-0.227444455,,,,
7127,,,,10/11/2022 12:35,FingerFollowData,,,RightControllerPosition,0.035309549,1.020598888,0.311032474,,,,
7211,,,,10/11/2022 12:35,FingerFollowData,,,LeftControllerPosition,-0.900433958,0.753236949,-0.227444142,,,,
7211,,,,10/11/2022 12:35,FingerFollowData,,,RightControllerPosition,0.033958305,1.023129821,0.310120821,,,,
7294,,,,10/11/2022 12:35,FingerFollowData,,,LeftControllerPosition,-0.900433421,0.753237724,-0.22744447,,,,
7294,,,,10/11/2022 12:35,FingerFollowData,,,RightControllerPosition,0.034380492,1.02747333,0.306895733,,,,
7378,,,,10/11/2022 12:35,FingerFollowData,,,LeftControllerPosition,-0.9004336,0.753237486,-0.227444351,,,,
7378,,,,10/11/2022 12:35,FingerFollowData,,,RightControllerPosition,0.037337519,1.031816125,0.306186765,,,,
7461,,,,10/11/2022 12:35,FingerFollowData,,,LeftControllerPosition,-0.900433779,0.753237307,-0.227444187,,,,
7461,,,,10/11/2022 12:35,FingerFollowData,,,RightControllerPosition,0.042654779,1.036566257,0.307352751,,,,
7545,,,,10/11/2022 12:35,FingerFollowData,,,LeftControllerPosition,-0.900433719,0.753237247,-0.227444306,,,,
7545,,,,10/11/2022 12:35,FingerFollowData,,,RightControllerPosition,0.045653291,1.042637229,0.304500133,,,,
7628,,,,10/11/2022 12:35,FingerFollowData,,,LeftControllerPosition,-0.9004336,0.753237545,-0.227444261,,,,
7628,,,,10/11/2022 12:35,FingerFollowData,,,RightControllerPosition,0.046083365,1.04600358,0.302368402,,,,
7712,,,,10/11/2022 12:35,FingerFollowData,,,LeftControllerPosition,-0.900433719,0.753237128,-0.227444321,,,,
7712,,,,10/11/2022 12:35,FingerFollowData,,,RightControllerPosition,0.046010062,1.045837641,0.305024177,,,,
7795,,,,10/11/2022 12:35,FingerFollowData,,,LeftControllerPosition,-0.900433898,0.75323689,-0.227444261,,,,
7795,,,,10/11/2022 12:35,FingerFollowData,,,RightControllerPosition,0.044944715,1.043941855,0.3088682,,,,
7879,,,,10/11/2022 12:35,FingerFollowData,,,LeftControllerPosition,-0.900434017,0.753237009,-0.227444008,,,,
7879,,,,10/11/2022 12:35,FingerFollowData,,,RightControllerPosition,0.043636035,1.057270288,0.32606402,,,,
7962,,,,10/11/2022 12:35,FingerFollowData,,,LeftControllerPosition,-0.90043366,0.753237724,-0.227444127,,,,
7962,,,,10/11/2022 12:35,FingerFollowData,,,RightControllerPosition,0.055811141,1.092964649,0.362000972,,,,
8046,,,,10/11/2022 12:35,FingerFollowData,,,LeftControllerPosition,-0.900433719,0.753237307,-0.227444261,,,,
8046,,,,10/11/2022 12:35,FingerFollowData,,,RightControllerPosition,0.072901465,1.11130631,0.39816305,,,,
8129,,,,10/11/2022 12:35,FingerFollowData,,,LeftControllerPosition,-0.900433779,0.753237307,-0.227444187,,,,
8129,,,,10/11/2022 12:35,FingerFollowData,,,RightControllerPosition,0.078053422,1.111509919,0.407206893,,,,
8213,,,,10/11/2022 12:35,FingerFollowData,,,LeftControllerPosition,-0.900433719,0.753237247,-0.227444306,,,,
8213,,,,10/11/2022 12:35,FingerFollowData,,,RightControllerPosition,0.070585877,1.09913528,0.396958828,,,,
8296,,,,10/11/2022 12:35,FingerFollowData,,,LeftControllerPosition,-0.900433838,0.753237247,-0.227444097,,,,
8296,,,,10/11/2022 12:35,FingerFollowData,,,RightControllerPosition,0.068359874,1.073318839,0.389685571,,,,
8379,,,,10/11/2022 12:35,FingerFollowData,,,LeftControllerPosition,-0.900433481,0.753237367,-0.227444544,,,,
8379,,,,10/11/2022 12:35,FingerFollowData,,,RightControllerPosition,0.063673124,1.05790925,0.371759713,,,,
8463,,,,10/11/2022 12:35,FingerFollowData,,,LeftControllerPosition,-0.90043366,0.753237188,-0.22744441,,,,
8463,,,,10/11/2022 12:35,FingerFollowData,,,RightControllerPosition,0.052347451,1.059074283,0.340675503,,,,
8546,,,,10/11/2022 12:35,FingerFollowData,,,LeftControllerPosition,-0.900433779,0.75323689,-0.227444351,,,,
8546,,,,10/11/2022 12:35,FingerFollowData,,,RightControllerPosition,0.035665661,1.07057178,0.307499081,,,,
8630,,,,10/11/2022 12:35,FingerFollowData,,,LeftControllerPosition,-0.900434017,0.753237069,-0.227443963,,,,
8630,,,,10/11/2022 12:35,FingerFollowData,,,RightControllerPosition,0.02866984,1.083769441,0.281354755,,,,
8713,,,,10/11/2022 12:35,FingerFollowData,,,LeftControllerPosition,-0.900433779,0.753237307,-0.227444187,,,,
8713,,,,10/11/2022 12:35,FingerFollowData,,,RightControllerPosition,0.02887837,1.092452645,0.264076531,,,,
8797,,,,10/11/2022 12:35,FingerFollowData,,,LeftControllerPosition,-0.900433481,0.753237367,-0.227444544,,,,
8797,,,,10/11/2022 12:35,FingerFollowData,,,RightControllerPosition,0.028113145,1.094735861,0.255644023,,,,
8881,,,,10/11/2022 12:35,FingerFollowData,,,LeftControllerPosition,-0.9004336,0.753237486,-0.227444351,,,,
8881,,,,10/11/2022 12:35,FingerFollowData,,,RightControllerPosition,0.025677562,1.096835613,0.249798611,,,,
8964,,,,10/11/2022 12:35,FingerFollowData,,,LeftControllerPosition,-0.900433779,0.753237247,-0.227444217,,,,
8964,,,,10/11/2022 12:35,FingerFollowData,,,RightControllerPosition,0.022102386,1.103011489,0.240782142,,,,
9048,,,,10/11/2022 12:35,FingerFollowData,,,LeftControllerPosition,-0.9004336,0.753237545,-0.227444321,,,,
9048,,,,10/11/2022 12:35,FingerFollowData,,,RightControllerPosition,0.01780895,1.108184576,0.236547396,,,,
9131,,,,10/11/2022 12:35,FingerFollowData,,,LeftControllerPosition,-0.9004336,0.753237486,-0.227444351,,,,
9131,,,,10/11/2022 12:35,FingerFollowData,,,RightControllerPosition,0.01690018,1.104713321,0.244629234,,,,
