Value.CombinedEyesConvergenceDistance,Value.CombinedEyesConvergenceDistanceValidity,Value.CombinedEyesGazeDirectionNormalized_x,Value.CombinedEyesGazeDirectionNormalized_y,Value.CombinedEyesGazeDirectionNormalized_z,Value.CombinedEyesGazeOrigin_x,Value.CombinedEyesGazeOrigin_y,Value.CombinedEyesGazeOrigin_z,Value.CombinedEyesOpenness,Value.CombinedEyesPupilDiameter,Value.CombinedEyesPupilPositionInSensorArea_x,Value.CombinedEyesPupilPositionInSensorArea_y,Value.Distance,Value.ElapsedTime,Value.LeftEyeGazeDirectionNormalized_x,Value.LeftEyeGazeDirectionNormalized_y,Value.LeftEyeGazeDirectionNormalized_z,Value.LeftEyeGazeOrigin_x,Value.LeftEyeGazeOrigin_y,Value.LeftEyeGazeOrigin_z,Value.LeftEyeOpenness,Value.LeftEyePupilDiameter,Value.LeftEyePupilPositionInSensorArea_x,Value.LeftEyePupilPositionInSensorArea_y,Value.RightEyeGazeDirectionNormalized_x,Value.RightEyeGazeDirectionNormalized_y,Value.RightEyeGazeDirectionNormalized_z,Value.RightEyeGazeOrigin_x,Value.RightEyeGazeOrigin_y,Value.RightEyeGazeOrigin_z,Value.RightEyeOpenness,Value.RightEyePupilDiameter,Value.RightEyePupilPositionInSensorArea_x,Value.RightEyePupilPositionInSensorArea_y,Value.Scenario,Value.TargetSize,Value.Time,Value.TimeFixation,Value.ToolData,Value.ToolEnded,Value.TrialID,Value.Type
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[""EyeTrackingFollowScene"",""EyeTrackingFollowScene"",""EyeTrackingFollowScene"",""EyeTrackingFixationScene"",""EyeTrackingFixationScene"",""EyeTrackingFixationScene"",""EyeTrackingFixationScene"",""EyeTrackingMultipleScene"",""EyeTrackingMultipleScene"",""EyeTrackingMultipleScene""]",,2022-10-20 11:41:41 AM,,,,b7ec1524-5492-4d75-8b26-6c48ec464a3e,ApplicationStart
,,,,,,,,,,,,3,0,,,,,,,,,,,,,,,,,,,,,,1,2022-10-20 11:42:31 AM,7,,false,b7ec1524-5492-4d75-8b26-6c48ec464a3e,EyeTrackingFixConfig
0,false,-0.0186920166015625,0.12030029296875,0.9925537109375,0.314697265625,-0.219390869140625,-24.475845336914062,0,0,0,0,,0,-0.01812744140625,0.1069488525390625,0.9940948486328125,35.46327209472656,0.2675628662109375,-25.857803344726562,1,2.844207763671875,0.46722695231437683,0.503179132938385,-0.0191802978515625,0.1321563720703125,0.99102783203125,-30.941619873046875,-0.652435302734375,-23.246917724609375,1,3.052947998046875,0.48948749899864197,0.5083070397377014,,,2022-10-20 11:42:31 AM,,EyeTrackingFixData,,,EyeData
0,false,-0.0186920166015625,0.12030029296875,0.9925537109375,0.314697265625,-0.219390869140625,-24.475845336914062,0,0,0,0,,0,-0.01812744140625,0.1069488525390625,0.9940948486328125,35.46327209472656,0.2675628662109375,-25.857803344726562,1,2.844207763671875,0.46722695231437683,0.503179132938385,-0.0191802978515625,0.1321563720703125,0.99102783203125,-30.941619873046875,-0.652435302734375,-23.246917724609375,1,3.052947998046875,0.48948749899864197,0.5083070397377014,,,2022-10-20 11:42:31 AM,,EyeTrackingFixData,,,EyeData
0,false,-0.0186920166015625,0.12030029296875,0.9925537109375,0.314697265625,-0.219390869140625,-24.475845336914062,0,0,0,0,,3,-0.01812744140625,0.1069488525390625,0.9940948486328125,35.46327209472656,0.2675628662109375,-25.857803344726562,1,2.844207763671875,0.46722695231437683,0.503179132938385,-0.0191802978515625,0.1321563720703125,0.99102783203125,-30.941619873046875,-0.652435302734375,-23.246917724609375,1,3.052947998046875,0.48948749899864197,0.5083070397377014,,,2022-10-20 11:42:31 AM,,EyeTrackingFixData,,,EyeData
0,false,-0.0184783935546875,0.11907958984375,0.992706298828125,2.79669189453125,-0.1906585693359375,-24.56695556640625,0,0,0,0,,18,-0.0181732177734375,0.1056365966796875,0.994232177734375,35.46351623535156,0.265899658203125,-25.857803344726562,1,2.84326171875,0.46722695231437683,0.50345778465271,-0.018798828125,0.1329193115234375,0.990936279296875,-30.9444580078125,-0.6622467041015625,-23.233657836914062,1,3.0302886962890625,0.4894973635673523,0.5083487629890442,,,2022-10-20 11:42:31 AM,,EyeTrackingFixData,,,EyeData
0,false,-0.0184783935546875,0.11907958984375,0.992706298828125,2.79669189453125,-0.1906585693359375,-24.56695556640625,0,0,0,0,,22,-0.0181732177734375,0.1056365966796875,0.994232177734375,35.46351623535156,0.265899658203125,-25.857803344726562,1,2.84326171875,0.46722695231437683,0.50345778465271,-0.018798828125,0.1329193115234375,0.990936279296875,-30.9444580078125,-0.6622467041015625,-23.233657836914062,1,3.0302886962890625,0.4894973635673523,0.5083487629890442,,,2022-10-20 11:42:31 AM,,EyeTrackingFixData,,,EyeData
0,false,-0.01751708984375,0.1168670654296875,0.99298095703125,4.639923095703125,-0.16656494140625,-24.6329345703125,0,0,0,0,,27,-0.0170440673828125,0.1046905517578125,0.994354248046875,35.4637451171875,0.26470947265625,-25.857955932617188,1,2.824737548828125,0.46704810857772827,0.5036258697509766,-0.01806640625,0.13092041015625,0.9912261962890625,-30.948440551757812,-0.664520263671875,-23.21856689453125,1,3.022705078125,0.4895050823688507,0.5085935592651367,,,2022-10-20 11:42:31 AM,,EyeTrackingFixData,,,EyeData
0,false,-0.01751708984375,0.1168670654296875,0.99298095703125,4.639923095703125,-0.16656494140625,-24.6329345703125,0,0,0,0,,38,-0.0170440673828125,0.1046905517578125,0.994354248046875,35.4637451171875,0.26470947265625,-25.857955932617188,1,2.824737548828125,0.46704810857772827,0.5036258697509766,-0.01806640625,0.13092041015625,0.9912261962890625,-30.948440551757812,-0.664520263671875,-23.21856689453125,1,3.022705078125,0.4895050823688507,0.5085935592651367,,,2022-10-20 11:42:31 AM,,EyeTrackingFixData,,,EyeData
0,false,-0.0182342529296875,0.11822509765625,0.9928131103515625,4.037078857421875,-0.179779052734375,-24.608688354492188,0,0,0,0,,51,-0.017730712890625,0.1063385009765625,0.994171142578125,35.46673583984375,0.258331298828125,-25.863388061523438,1,2.839385986328125,0.46704810857772827,0.5036258697509766,-0.0187835693359375,0.1314544677734375,0.9911346435546875,-30.948440551757812,-0.667449951171875,-23.2120361328125,1,3.052734375,0.4896477162837982,0.5085935592651367,,,2022-10-20 11:42:31 AM,,EyeTrackingFixData,,,EyeData
0,false,-0.017669677734375,0.1188812255859375,0.99273681640625,2.22760009765625,-0.2077789306640625,-24.535491943359375,0,0,0,0,,56,-0.017425537109375,0.1070709228515625,0.9940948486328125,35.46954345703125,0.2534027099609375,-25.8624267578125,1,2.8396148681640625,0.46690037846565247,0.5036517381668091,-0.0179290771484375,0.1306610107421875,0.9912567138671875,-30.948440551757812,-0.668060302734375,-23.211196899414062,1,3.047210693359375,0.4895050823688507,0.5087218284606934,,,2022-10-20 11:42:31 AM,,EyeTrackingFixData,,,EyeData
