Value.ElapsedTime,Value.Mode,Value.Repetitions,Value.Scenario,Value.Time,Value.ToolData,Value.ToolEnded,Value.TrialID,Value.Type,Value.x,Value.y,Value.z,Value.LostFocusTime,Value.CurrentRepetition,Value.TrajectoryRepetitionStart,Value.TrajectoryRepetitionEnd
1821,,,,10/11/2022 11:28,FingerFollowData,,,LeftControllerPosition,-1.405384064,0.75379765,-0.541514158,,,,
1821,,,,10/11/2022 11:28,FingerFollowData,,,RightControllerPosition,-0.125304878,1.133192778,0.419158906,,,,
1904,,,,10/11/2022 11:28,FingerFollowData,,,LeftControllerPosition,-1.405384064,0.75379765,-0.541514158,,,,
1904,,,,10/11/2022 11:28,FingerFollowData,,,RightControllerPosition,-0.126205102,1.135884643,0.427888721,,,,
1988,,,,10/11/2022 11:28,FingerFollowData,,,LeftControllerPosition,-1.405384064,0.75379765,-0.541514158,,,,
1988,,,,10/11/2022 11:28,FingerFollowData,,,RightControllerPosition,-0.125487715,1.135152459,0.436268747,,,,
2071,,,,10/11/2022 11:28,FingerFollowData,,,LeftControllerPosition,-1.405384064,0.75379765,-0.541514158,,,,
2071,,,,10/11/2022 11:28,FingerFollowData,,,RightControllerPosition,-0.120221905,1.139552832,0.449235857,,,,
2155,,,,10/11/2022 11:28,FingerFollowData,,,LeftControllerPosition,-1.405384064,0.75379765,-0.541514158,,,,
2155,,,,10/11/2022 11:28,FingerFollowData,,,RightControllerPosition,-0.11784371,1.143805861,0.457105786,,,,
2225,,,,10/11/2022 11:28,FingerFollowData,,,LeftControllerPosition,-1.405384064,0.75379765,-0.541514158,,,,
2225,,,,10/11/2022 11:28,FingerFollowData,,,RightControllerPosition,-0.11949072,1.149659038,0.451951593,,,,
2309,,,,10/11/2022 11:28,FingerFollowData,,,LeftControllerPosition,-1.405384064,0.75379765,-0.541514158,,,,
2309,,,,10/11/2022 11:28,FingerFollowData,,,RightControllerPosition,-0.125457615,1.157064557,0.442353457,,,,
2393,,,,10/11/2022 11:28,FingerFollowData,,,LeftControllerPosition,-1.405384064,0.75379765,-0.541514158,,,,
2393,,,,10/11/2022 11:28,FingerFollowData,,,RightControllerPosition,-0.122200012,1.168537259,0.442830235,,,,
2477,,,,10/11/2022 11:28,FingerFollowData,,,LeftControllerPosition,-1.405384064,0.75379765,-0.541514158,,,,
2477,,,,10/11/2022 11:28,FingerFollowData,,,RightControllerPosition,-0.117680252,1.165781021,0.447481275,,,,
2560,,,,10/11/2022 11:28,FingerFollowData,,,LeftControllerPosition,-1.405384064,0.75379765,-0.541514158,,,,
2560,,,,10/11/2022 11:28,FingerFollowData,,,RightControllerPosition,-0.115130551,1.157909036,0.452940911,,,,
2644,,,,10/11/2022 11:28,FingerFollowData,,,LeftControllerPosition,-1.405384064,0.75379765,-0.541514158,,,,
2644,,,,10/11/2022 11:28,FingerFollowData,,,RightControllerPosition,-0.11329399,1.152292848,0.460140854,,,,
2727,,,,10/11/2022 11:28,FingerFollowData,,,LeftControllerPosition,-1.405384064,0.75379765,-0.541514158,,,,
2727,,,,10/11/2022 11:28,FingerFollowData,,,RightControllerPosition,-0.117523059,1.148507714,0.458260357,,,,
2811,,,,10/11/2022 11:28,FingerFollowData,,,LeftControllerPosition,-1.405384064,0.75379765,-0.541514158,,,,
2811,,,,10/11/2022 11:28,FingerFollowData,,,RightControllerPosition,-0.122764327,1.151631832,0.45246765,,,,
2894,,,,10/11/2022 11:28,FingerFollowData,,,LeftControllerPosition,-1.405384064,0.75379765,-0.541514158,,,,
2894,,,,10/11/2022 11:28,FingerFollowData,,,RightControllerPosition,-0.124325193,1.154692769,0.45055446,,,,
2978,,,,10/11/2022 11:28,FingerFollowData,,,LeftControllerPosition,-1.405384064,0.75379765,-0.541514158,,,,
2978,,,,10/11/2022 11:28,FingerFollowData,,,RightControllerPosition,-0.121647991,1.155794978,0.451582581,,,,
3061,,,,10/11/2022 11:28,FingerFollowData,,,LeftControllerPosition,-1.405384064,0.75379765,-0.541514158,,,,
3061,,,,10/11/2022 11:28,FingerFollowData,,,RightControllerPosition,-0.120544299,1.151351929,0.452283293,,,,
3145,,,,10/11/2022 11:28,FingerFollowData,,,LeftControllerPosition,-1.405384064,0.75379765,-0.541514158,,,,
3145,,,,10/11/2022 11:28,FingerFollowData,,,RightControllerPosition,-0.119573757,1.14943707,0.454865664,,,,
3228,,,,10/11/2022 11:28,FingerFollowData,,,LeftControllerPosition,-1.405384064,0.75379765,-0.541514158,,,,
3228,,,,10/11/2022 11:28,FingerFollowData,,,RightControllerPosition,-0.123109579,1.142200589,0.455663711,,,,
3312,,,,10/11/2022 11:28,FingerFollowData,,,LeftControllerPosition,-1.405384064,0.75379765,-0.541514158,,,,
3312,,,,10/11/2022 11:28,FingerFollowData,,,RightControllerPosition,-0.127455741,1.142313123,0.452589899,,,,
3396,,,,10/11/2022 11:28,FingerFollowData,,,LeftControllerPosition,-1.405384064,0.75379765,-0.541514158,,,,
3396,,,,10/11/2022 11:28,FingerFollowData,,,RightControllerPosition,-0.13048853,1.144719481,0.449978054,,,,
3479,,,,10/11/2022 11:28,FingerFollowData,,,LeftControllerPosition,-1.405384064,0.75379765,-0.541514158,,,,
3479,,,,10/11/2022 11:28,FingerFollowData,,,RightControllerPosition,-0.131443202,1.145997286,0.449209809,,,,
3563,,,,10/11/2022 11:28,FingerFollowData,,,LeftControllerPosition,-1.405384064,0.75379765,-0.541514158,,,,
3563,,,,10/11/2022 11:28,FingerFollowData,,,RightControllerPosition,-0.132631525,1.1453197,0.449234098,,,,
3646,,,,10/11/2022 11:28,FingerFollowData,,,LeftControllerPosition,-1.405384064,0.75379765,-0.541514158,,,,
3646,,,,10/11/2022 11:28,FingerFollowData,,,RightControllerPosition,-0.134770662,1.142513394,0.450508386,,,,
3730,,,,10/11/2022 11:28,FingerFollowData,,,LeftControllerPosition,-1.405384064,0.75379765,-0.541514158,,,,
3730,,,,10/11/2022 11:28,FingerFollowData,,,RightControllerPosition,-0.135183081,1.139693379,0.45249182,,,,
3813,,,,10/11/2022 11:28,FingerFollowData,,,LeftControllerPosition,-1.405384064,0.75379765,-0.541514158,,,,
3813,,,,10/11/2022 11:28,FingerFollowData,,,RightControllerPosition,-0.135447919,1.138719201,0.452196717,,,,
3897,,,,10/11/2022 11:28,FingerFollowData,,,LeftControllerPosition,-1.405384064,0.75379765,-0.541514158,,,,
3897,,,,10/11/2022 11:28,FingerFollowData,,,RightControllerPosition,-0.135316849,1.140553832,0.450807542,,,,
3980,,,,10/11/2022 11:28,FingerFollowData,,,LeftControllerPosition,-1.405384064,0.75379765,-0.541514158,,,,
3980,,,,10/11/2022 11:28,FingerFollowData,,,RightControllerPosition,-0.135238662,1.142045021,0.450161517,,,,
4064,,,,10/11/2022 11:28,FingerFollowData,,,LeftControllerPosition,-1.405384064,0.75379765,-0.541514158,,,,
4064,,,,10/11/2022 11:28,FingerFollowData,,,RightControllerPosition,-0.135050803,1.144571066,0.45042634,,,,
4147,,,,10/11/2022 11:28,FingerFollowData,,,LeftControllerPosition,-1.405384064,0.75379765,-0.541514158,,,,
4147,,,,10/11/2022 11:28,FingerFollowData,,,RightControllerPosition,-0.135039121,1.142074108,0.452159524,,,,
4217,,,,10/11/2022 11:28,FingerFollowData,,,LeftControllerPosition,-1.405384064,0.75379765,-0.541514158,,,,
4217,,,,10/11/2022 11:28,FingerFollowData,,,RightControllerPosition,-0.135690197,1.139100552,0.452953041,,,,
4300,,,,10/11/2022 11:29,FingerFollowData,,,LeftControllerPosition,-1.405384064,0.75379765,-0.541514158,,,,
4300,,,,10/11/2022 11:29,FingerFollowData,,,RightControllerPosition,-0.135421604,1.137782574,0.453876227,,,,
4384,,,,10/11/2022 11:29,FingerFollowData,,,LeftControllerPosition,-1.405384064,0.75379765,-0.541514158,,,,
4384,,,,10/11/2022 11:29,FingerFollowData,,,RightControllerPosition,-0.133092016,1.138322353,0.454708308,,,,
4467,,,,10/11/2022 11:29,FingerFollowData,,,LeftControllerPosition,-1.405384064,0.75379765,-0.541514158,,,,
4467,,,,10/11/2022 11:29,FingerFollowData,,,RightControllerPosition,-0.132261336,1.13860476,0.453816116,,,,
4551,,,,10/11/2022 11:29,FingerFollowData,,,LeftControllerPosition,-1.405384064,0.75379765,-0.541514158,,,,
4551,,,,10/11/2022 11:29,FingerFollowData,,,RightControllerPosition,-0.133264974,1.140699267,0.45141238,,,,
4634,,,,10/11/2022 11:29,FingerFollowData,,,LeftControllerPosition,-1.405384064,0.75379765,-0.541514158,,,,
4634,,,,10/11/2022 11:29,FingerFollowData,,,RightControllerPosition,-0.133625492,1.141708374,0.451148778,,,,
4718,,,,10/11/2022 11:29,FingerFollowData,,,LeftControllerPosition,-1.405384064,0.75379765,-0.541514158,,,,
4718,,,,10/11/2022 11:29,FingerFollowData,,,RightControllerPosition,-0.13240698,1.141233444,0.452272922,,,,
4801,,,,10/11/2022 11:29,FingerFollowData,,,LeftControllerPosition,-1.405384064,0.75379765,-0.541514158,,,,
4801,,,,10/11/2022 11:29,FingerFollowData,,,RightControllerPosition,-0.131500915,1.138220787,0.452936947,,,,
4885,,,,10/11/2022 11:29,FingerFollowData,,,LeftControllerPosition,-1.405384064,0.75379765,-0.541514158,,,,
4885,,,,10/11/2022 11:29,FingerFollowData,,,RightControllerPosition,-0.133844778,1.132003427,0.446798533,,,,
4968,,,,10/11/2022 11:29,FingerFollowData,,,LeftControllerPosition,-1.405384064,0.75379765,-0.541514158,,,,
4968,,,,10/11/2022 11:29,FingerFollowData,,,RightControllerPosition,-0.141204253,1.126470566,0.427159041,,,,
5052,,,,10/11/2022 11:29,FingerFollowData,,,LeftControllerPosition,-1.405384064,0.75379765,-0.541514158,,,,
5052,,,,10/11/2022 11:29,FingerFollowData,,,RightControllerPosition,-0.147919491,1.115356684,0.400962621,,,,
5136,,,,10/11/2022 11:29,FingerFollowData,,,LeftControllerPosition,-1.405384064,0.75379765,-0.541514158,,,,
5136,,,,10/11/2022 11:29,FingerFollowData,,,RightControllerPosition,-0.150426149,1.098424554,0.380442619,,,,
5219,,,,10/11/2022 11:29,FingerFollowData,,,LeftControllerPosition,-1.405384064,0.75379765,-0.541514158,,,,
5219,,,,10/11/2022 11:29,FingerFollowData,,,RightControllerPosition,-0.146865681,1.080003858,0.365064085,,,,
5303,,,,10/11/2022 11:29,FingerFollowData,,,LeftControllerPosition,-1.405384064,0.75379765,-0.541514158,,,,
5303,,,,10/11/2022 11:29,FingerFollowData,,,RightControllerPosition,-0.135569736,1.048862338,0.354143322,,,,
5386,,,,10/11/2022 11:29,FingerFollowData,,,LeftControllerPosition,-1.405384064,0.75379765,-0.541514158,,,,
5386,,,,10/11/2022 11:29,FingerFollowData,,,RightControllerPosition,-0.13062036,0.994559407,0.343670666,,,,
5470,,,,10/11/2022 11:29,FingerFollowData,,,LeftControllerPosition,-1.405384064,0.75379765,-0.541514158,,,,
5470,,,,10/11/2022 11:29,FingerFollowData,,,RightControllerPosition,-0.136282146,0.927689612,0.330193877,,,,
5553,,,,10/11/2022 11:29,FingerFollowData,,,LeftControllerPosition,-1.405384064,0.75379765,-0.541514158,,,,
5553,,,,10/11/2022 11:29,FingerFollowData,,,RightControllerPosition,-0.134014383,0.875207067,0.317044079,,,,
5637,,,,10/11/2022 11:29,FingerFollowData,,,LeftControllerPosition,-1.405384064,0.75379765,-0.541514158,,,,
5637,,,,10/11/2022 11:29,FingerFollowData,,,RightControllerPosition,-0.122958943,0.849958062,0.305048764,,,,
5720,,,,10/11/2022 11:29,FingerFollowData,,,LeftControllerPosition,-1.405384064,0.75379765,-0.541514158,,,,
5720,,,,10/11/2022 11:29,FingerFollowData,,,RightControllerPosition,-0.106119461,0.84664458,0.298016161,,,,
5804,,,,10/11/2022 11:29,FingerFollowData,,,LeftControllerPosition,-1.405384064,0.75379765,-0.541514158,,,,
5804,,,,10/11/2022 11:29,FingerFollowData,,,RightControllerPosition,-0.087233871,0.858038902,0.293937773,,,,
5887,,,,10/11/2022 11:29,FingerFollowData,,,LeftControllerPosition,-1.405384064,0.75379765,-0.541514158,,,,
5887,,,,10/11/2022 11:29,FingerFollowData,,,RightControllerPosition,-0.071610056,0.872098565,0.288163632,,,,
5971,,,,10/11/2022 11:29,FingerFollowData,,,LeftControllerPosition,-1.405384064,0.75379765,-0.541514158,,,,
5971,,,,10/11/2022 11:29,FingerFollowData,,,RightControllerPosition,-0.059359606,0.879133701,0.28347522,,,,
6055,,,,10/11/2022 11:29,FingerFollowData,,,LeftControllerPosition,-1.405384064,0.75379765,-0.541514158,,,,
6055,,,,10/11/2022 11:29,FingerFollowData,,,RightControllerPosition,-0.051997114,0.876348317,0.283387184,,,,
6138,,,,10/11/2022 11:29,FingerFollowData,,,LeftControllerPosition,-1.405384064,0.75379765,-0.541514158,,,,
6138,,,,10/11/2022 11:29,FingerFollowData,,,RightControllerPosition,-0.050201461,0.866005301,0.288189262,,,,
6222,,,,10/11/2022 11:29,FingerFollowData,,,LeftControllerPosition,-1.405384064,0.75379765,-0.541514158,,,,
6222,,,,10/11/2022 11:29,FingerFollowData,,,RightControllerPosition,-0.051820457,0.855539024,0.287927598,,,,
6292,,,,10/11/2022 11:29,FingerFollowData,,,LeftControllerPosition,-1.405384064,0.75379765,-0.541514158,,,,
6292,,,,10/11/2022 11:29,FingerFollowData,,,RightControllerPosition,-0.053319775,0.850222588,0.286173284,,,,
6376,,,,10/11/2022 11:29,FingerFollowData,,,LeftControllerPosition,-1.405384064,0.75379765,-0.541514158,,,,
6376,,,,10/11/2022 11:29,FingerFollowData,,,RightControllerPosition,-0.05217908,0.848989964,0.286781311,,,,
6459,,,,10/11/2022 11:29,FingerFollowData,,,LeftControllerPosition,-1.405384064,0.75379765,-0.541514158,,,,
6459,,,,10/11/2022 11:29,FingerFollowData,,,RightControllerPosition,-0.050981123,0.852204621,0.288178861,,,,
6543,,,,10/11/2022 11:29,FingerFollowData,,,LeftControllerPosition,-1.405384064,0.75379765,-0.541514158,,,,
6543,,,,10/11/2022 11:29,FingerFollowData,,,RightControllerPosition,-0.051412001,0.856835961,0.285933942,,,,
6626,,,,10/11/2022 11:29,FingerFollowData,,,LeftControllerPosition,-1.405384064,0.75379765,-0.541514158,,,,
6626,,,,10/11/2022 11:29,FingerFollowData,,,RightControllerPosition,-0.05088114,0.860118866,0.283589274,,,,
6710,,,,10/11/2022 11:29,FingerFollowData,,,LeftControllerPosition,-1.405384064,0.75379765,-0.541514158,,,,
6710,,,,10/11/2022 11:29,FingerFollowData,,,RightControllerPosition,-0.047581453,0.860715389,0.286877066,,,,
6793,,,,10/11/2022 11:29,FingerFollowData,,,LeftControllerPosition,-1.405384064,0.75379765,-0.541514158,,,,
6793,,,,10/11/2022 11:29,FingerFollowData,,,RightControllerPosition,-0.050084714,0.862401307,0.295887142,,,,
6877,,,,10/11/2022 11:29,FingerFollowData,,,LeftControllerPosition,-1.405384064,0.75379765,-0.541514158,,,,
6877,,,,10/11/2022 11:29,FingerFollowData,,,RightControllerPosition,-0.075817607,0.878853917,0.312841386,,,,
6960,,,,10/11/2022 11:29,FingerFollowData,,,LeftControllerPosition,-1.405384064,0.75379765,-0.541514158,,,,
6960,,,,10/11/2022 11:29,FingerFollowData,,,RightControllerPosition,-0.09136267,0.939841807,0.318382174,,,,
7044,,,,10/11/2022 11:29,FingerFollowData,,,LeftControllerPosition,-1.405384064,0.75379765,-0.541514158,,,,
7044,,,,10/11/2022 11:29,FingerFollowData,,,RightControllerPosition,-0.110516302,1.008205652,0.347370267,,,,
7127,,,,10/11/2022 11:29,FingerFollowData,,,LeftControllerPosition,-1.405384064,0.75379765,-0.541514158,,,,
7127,,,,10/11/2022 11:29,FingerFollowData,,,RightControllerPosition,-0.134335279,1.053584576,0.382142812,,,,
7211,,,,10/11/2022 11:29,FingerFollowData,,,LeftControllerPosition,-1.405384064,0.75379765,-0.541514158,,,,
7211,,,,10/11/2022 11:29,FingerFollowData,,,RightControllerPosition,-0.14811632,1.101076961,0.394770741,,,,
7295,,,,10/11/2022 11:29,FingerFollowData,,,LeftControllerPosition,-1.405384064,0.75379765,-0.541514158,,,,
7295,,,,10/11/2022 11:29,FingerFollowData,,,RightControllerPosition,-0.153627515,1.127948999,0.420627892,,,,
7378,,,,10/11/2022 11:29,FingerFollowData,,,LeftControllerPosition,-1.405384064,0.75379765,-0.541514158,,,,
7378,,,,10/11/2022 11:29,FingerFollowData,,,RightControllerPosition,-0.13936308,1.147183657,0.448388726,,,,
7462,,,,10/11/2022 11:29,FingerFollowData,,,LeftControllerPosition,-1.405384064,0.75379765,-0.541514158,,,,
7462,,,,10/11/2022 11:29,FingerFollowData,,,RightControllerPosition,-0.124313943,1.159897566,0.458793193,,,,
7545,,,,10/11/2022 11:29,FingerFollowData,,,LeftControllerPosition,-1.405384064,0.75379765,-0.541514158,,,,
7545,,,,10/11/2022 11:29,FingerFollowData,,,RightControllerPosition,-0.118171386,1.162527084,0.461074173,,,,
7629,,,,10/11/2022 11:29,FingerFollowData,,,LeftControllerPosition,-1.405384064,0.75379765,-0.541514158,,,,
7629,,,,10/11/2022 11:29,FingerFollowData,,,RightControllerPosition,-0.114518739,1.15350163,0.470647246,,,,
7712,,,,10/11/2022 11:29,FingerFollowData,,,LeftControllerPosition,-1.405384064,0.75379765,-0.541514158,,,,
7712,,,,10/11/2022 11:29,FingerFollowData,,,RightControllerPosition,-0.104656465,1.143889308,0.485727221,,,,
7796,,,,10/11/2022 11:29,FingerFollowData,,,LeftControllerPosition,-1.405384064,0.75379765,-0.541514158,,,,
7796,,,,10/11/2022 11:29,FingerFollowData,,,RightControllerPosition,-0.104590505,1.138742328,0.489127606,,,,
7879,,,,10/11/2022 11:29,FingerFollowData,,,LeftControllerPosition,-1.405384064,0.75379765,-0.541514158,,,,
7879,,,,10/11/2022 11:29,FingerFollowData,,,RightControllerPosition,-0.11273285,1.139857173,0.4860304,,,,
7963,,,,10/11/2022 11:29,FingerFollowData,,,LeftControllerPosition,-1.405384064,0.75379765,-0.541514158,,,,
7963,,,,10/11/2022 11:29,FingerFollowData,,,RightControllerPosition,-0.119450375,1.144971132,0.480319113,,,,
8046,,,,10/11/2022 11:29,FingerFollowData,,,LeftControllerPosition,-1.405384064,0.75379765,-0.541514158,,,,
8046,,,,10/11/2022 11:29,FingerFollowData,,,RightControllerPosition,-0.11859002,1.150975704,0.47960639,,,,
8130,,,,10/11/2022 11:29,FingerFollowData,,,LeftControllerPosition,-1.405384064,0.75379765,-0.541514158,,,,
8130,,,,10/11/2022 11:29,FingerFollowData,,,RightControllerPosition,-0.116681546,1.156692266,0.477601737,,,,
8213,,,,10/11/2022 11:29,FingerFollowData,,,LeftControllerPosition,-1.405384064,0.75379765,-0.541514158,,,,
8213,,,,10/11/2022 11:29,FingerFollowData,,,RightControllerPosition,-0.117717557,1.162483573,0.472915053,,,,
8296,,,,10/11/2022 11:29,FingerFollowData,,,LeftControllerPosition,-1.405384064,0.75379765,-0.541514158,,,,
8296,,,,10/11/2022 11:29,FingerFollowData,,,RightControllerPosition,-0.116948873,1.162457228,0.473074436,,,,
8380,,,,10/11/2022 11:29,FingerFollowData,,,LeftControllerPosition,-1.405384064,0.75379765,-0.541514158,,,,
8380,,,,10/11/2022 11:29,FingerFollowData,,,RightControllerPosition,-0.116930202,1.160197854,0.474138528,,,,
8463,,,,10/11/2022 11:29,FingerFollowData,,,LeftControllerPosition,-1.405384064,0.75379765,-0.541514158,,,,
8463,,,,10/11/2022 11:29,FingerFollowData,,,RightControllerPosition,-0.12145856,1.153301954,0.474272668,,,,
8533,,,,10/11/2022 11:29,FingerFollowData,,,LeftControllerPosition,-1.405384064,0.75379765,-0.541514158,,,,
8533,,,,10/11/2022 11:29,FingerFollowData,,,RightControllerPosition,-0.125658303,1.153372169,0.472349077,,,,
8617,,,,10/11/2022 11:29,FingerFollowData,,,LeftControllerPosition,-1.405384064,0.75379765,-0.541514158,,,,
8617,,,,10/11/2022 11:29,FingerFollowData,,,RightControllerPosition,-0.127152145,1.155116796,0.471147448,,,,
8700,,,,10/11/2022 11:29,FingerFollowData,,,LeftControllerPosition,-1.405384064,0.75379765,-0.541514158,,,,
8700,,,,10/11/2022 11:29,FingerFollowData,,,RightControllerPosition,-0.127432257,1.157449484,0.469554931,,,,
8783,,,,10/11/2022 11:29,FingerFollowData,,,LeftControllerPosition,-1.405384064,0.75379765,-0.541514158,,,,
8783,,,,10/11/2022 11:29,FingerFollowData,,,RightControllerPosition,-0.12656787,1.156918049,0.468879789,,,,
8867,,,,10/11/2022 11:29,FingerFollowData,,,LeftControllerPosition,-1.405384064,0.75379765,-0.541514158,,,,
8867,,,,10/11/2022 11:29,FingerFollowData,,,RightControllerPosition,-0.126461089,1.155664086,0.468316227,,,,
8950,,,,10/11/2022 11:29,FingerFollowData,,,LeftControllerPosition,-1.405384064,0.75379765,-0.541514158,,,,
8950,,,,10/11/2022 11:29,FingerFollowData,,,RightControllerPosition,-0.12570399,1.155082464,0.469584644,,,,
9034,,,,10/11/2022 11:29,FingerFollowData,,,LeftControllerPosition,-1.405384064,0.75379765,-0.541514158,,,,
9034,,,,10/11/2022 11:29,FingerFollowData,,,RightControllerPosition,-0.126512781,1.153990507,0.469780713,,,,
