Value.ElapsedTime,Value.Mode,Value.Repetitions,Value.Scenario,Value.Time,Value.ToolData,Value.ToolEnded,Value.TrialID,Value.Type,Value.x,Value.y,Value.z,Value.LostFocusTime,Value.CurrentRepetition,Value.TrajectoryRepetitionStart,Value.TrajectoryRepetitionEnd
831,,,,10/20/2022 9:51,FingerFollowData,,,LeftControllerPosition,-1.378019094,0.720007837,0.376925558,,,10,9
831,,,,10/20/2022 9:51,FingerFollowData,,,RightControllerPosition,-0.005935753,0.647614717,0.236578539,,,10,9
914,,,,10/20/2022 9:51,FingerFollowData,,,LeftControllerPosition,-1.378019094,0.720007956,0.376925617,,,,
914,,,,10/20/2022 9:51,FingerFollowData,,,RightControllerPosition,-0.00889876,0.69558686,0.262874007,,,,
998,,,,10/20/2022 9:51,FingerFollowData,,,LeftControllerPosition,-1.378019094,0.720007598,0.376925558,,,,
998,,,,10/20/2022 9:51,FingerFollowData,,,RightControllerPosition,-0.007961731,0.767951012,0.288388044,,,,
1082,,,,10/20/2022 9:51,FingerFollowData,,,LeftControllerPosition,-1.378019214,0.720007718,0.376925468,,,,
1082,,,,10/20/2022 9:51,FingerFollowData,,,RightControllerPosition,-0.009118697,0.862399459,0.301724046,,,,
1165,,,,10/20/2022 9:51,FingerFollowData,,,LeftControllerPosition,-1.378018975,0.720007837,0.376925707,,,,
1165,,,,10/20/2022 9:51,FingerFollowData,,,RightControllerPosition,-0.017973933,0.945139468,0.299910605,,,,
1249,,,,10/20/2022 9:51,FingerFollowData,,,LeftControllerPosition,-1.378019094,0.720007837,0.376925558,,,,
1249,,,,10/20/2022 9:51,FingerFollowData,,,RightControllerPosition,-0.030475806,1.008550286,0.30101335,,,,
1333,,,,10/20/2022 9:51,FingerFollowData,,,LeftControllerPosition,-1.378018975,0.720008433,0.376925617,,,,
1333,,,,10/20/2022 9:51,FingerFollowData,,,RightControllerPosition,-0.035250112,1.047035813,0.315470666,,,,
1416,,,,10/20/2022 9:51,FingerFollowData,,,LeftControllerPosition,-1.378019094,0.720007777,0.376925588,,,,
1416,,,,10/20/2022 9:51,FingerFollowData,,,RightControllerPosition,-0.033873327,1.068168044,0.303824067,,,,
1500,,,,10/20/2022 9:51,FingerFollowData,,,LeftControllerPosition,-1.378019094,0.720007837,0.376925558,,,,
1500,,,,10/20/2022 9:51,FingerFollowData,,,RightControllerPosition,-0.032075483,1.078771353,0.267522484,,,,
1583,,,,10/20/2022 9:51,FingerFollowData,,,LeftControllerPosition,-1.378019094,0.720007896,0.376925528,,,,
1583,,,,10/20/2022 9:51,FingerFollowData,,,RightControllerPosition,-0.030702012,1.082976103,0.214411482,,,,
1654,,,,10/20/2022 9:51,FingerFollowData,,,LeftControllerPosition,-1.378019214,0.720007658,0.376925498,,,,
1654,,,,10/20/2022 9:51,FingerFollowData,,,RightControllerPosition,-0.02163705,1.081608534,0.182388321,,,,
1737,,,,10/20/2022 9:51,FingerFollowData,,,LeftControllerPosition,-1.378018856,0.720008612,0.376925737,,,,
1737,,,,10/20/2022 9:51,FingerFollowData,,,RightControllerPosition,-0.016355125,1.077329516,0.156851381,,,,
1821,,,,10/20/2022 9:51,FingerFollowData,,,LeftControllerPosition,-1.378019094,0.720007658,0.376925617,,,,
1821,,,,10/20/2022 9:51,FingerFollowData,,,RightControllerPosition,-0.017580749,1.073542118,0.155755445,,,,
1905,,,,10/20/2022 9:51,FingerFollowData,,,LeftControllerPosition,-1.378018975,0.720007956,0.376925647,,,,
1905,,,,10/20/2022 9:51,FingerFollowData,,,RightControllerPosition,-0.017758632,1.065246582,0.162540957,,,,
1988,,,,10/20/2022 9:51,FingerFollowData,,,LeftControllerPosition,-1.378018856,0.720008373,0.376925826,,,,
1988,,,,10/20/2022 9:51,FingerFollowData,,,RightControllerPosition,-0.018223526,1.05975616,0.165361956,,,,
2072,,,,10/20/2022 9:51,FingerFollowData,,,LeftControllerPosition,-1.378019094,0.720007718,0.376925558,,,,
2072,,,,10/20/2022 9:51,FingerFollowData,,,RightControllerPosition,-0.018265374,1.06068027,0.160809249,,,,
2156,,,,10/20/2022 9:51,FingerFollowData,,,LeftControllerPosition,-1.378019094,0.720008075,0.376925617,,,,
2156,,,,10/20/2022 9:51,FingerFollowData,,,RightControllerPosition,-0.017233133,1.061904669,0.159257188,,,,
2239,,,,10/20/2022 9:51,FingerFollowData,,,LeftControllerPosition,-1.378018975,0.720008135,0.376925737,,,,
2239,,,,10/20/2022 9:51,FingerFollowData,,,RightControllerPosition,-0.016450271,1.063765287,0.158239782,,,,
2323,,,,10/20/2022 9:51,FingerFollowData,,,LeftControllerPosition,-1.378019094,0.720007598,0.376925558,,,,
2323,,,,10/20/2022 9:51,FingerFollowData,,,RightControllerPosition,-0.016110897,1.065317631,0.155693412,,,,
2406,,,,10/20/2022 9:51,FingerFollowData,,,LeftControllerPosition,-1.378019094,0.720008016,0.376925588,,,,
2406,,,,10/20/2022 9:51,FingerFollowData,,,RightControllerPosition,-0.018707013,1.065785885,0.153040543,,,,
2490,,,,10/20/2022 9:51,FingerFollowData,,,LeftControllerPosition,-1.378018975,0.720008194,0.376925677,,,,
2490,,,,10/20/2022 9:51,FingerFollowData,,,RightControllerPosition,-0.020611275,1.064976811,0.151585773,,,,
2573,,,,10/20/2022 9:51,FingerFollowData,,,LeftControllerPosition,-1.378019094,0.720007777,0.376925647,,,,
2573,,,,10/20/2022 9:51,FingerFollowData,,,RightControllerPosition,-0.02122128,1.064686418,0.151007786,,,,
2657,,,,10/20/2022 9:51,FingerFollowData,,,LeftControllerPosition,-1.378019094,0.720008075,0.376925617,,,,
2657,,,,10/20/2022 9:51,FingerFollowData,,,RightControllerPosition,-0.021089178,1.064348459,0.152588442,,,,
2741,,,,10/20/2022 9:51,FingerFollowData,,,LeftControllerPosition,-1.378019094,0.720008254,0.376925558,,,,
2741,,,,10/20/2022 9:51,FingerFollowData,,,RightControllerPosition,-0.021450836,1.064783573,0.1533667,,,,
2824,,,,10/20/2022 9:51,FingerFollowData,,,LeftControllerPosition,-1.378019214,0.720007718,0.376925439,,,,
2824,,,,10/20/2022 9:51,FingerFollowData,,,RightControllerPosition,-0.022781244,1.065641761,0.152746886,,,,
2908,,,,10/20/2022 9:51,FingerFollowData,,,LeftControllerPosition,-1.378019094,0.720008135,0.376925558,,,,
2908,,,,10/20/2022 9:51,FingerFollowData,,,RightControllerPosition,-0.025680983,1.066573977,0.150261134,,,,
2991,,,,10/20/2022 9:51,FingerFollowData,,,LeftControllerPosition,-1.378019094,0.720008016,0.376925588,,,,
2991,,,,10/20/2022 9:51,FingerFollowData,,,RightControllerPosition,-0.025371246,1.067757487,0.149726361,,,,
3075,,,,10/20/2022 9:51,FingerFollowData,,,LeftControllerPosition,-1.378019094,0.720007837,0.376925498,,,,
3075,,,,10/20/2022 9:51,FingerFollowData,,,RightControllerPosition,-0.021821735,1.068933964,0.151594847,,,,
3158,,,,10/20/2022 9:51,FingerFollowData,,,LeftControllerPosition,-1.378018975,0.720008194,0.376925737,,,,
3158,,,,10/20/2022 9:51,FingerFollowData,,,RightControllerPosition,-0.016165799,1.068922281,0.154435277,,,,
3242,,,,10/20/2022 9:51,FingerFollowData,,,LeftControllerPosition,-1.378019094,0.720008373,0.376925498,,,,
3242,,,,10/20/2022 9:51,FingerFollowData,,,RightControllerPosition,-0.013866445,1.068166256,0.155874565,,,,
3325,,,,10/20/2022 9:51,FingerFollowData,,,LeftControllerPosition,-1.378019094,0.720007718,0.376925558,,,,
3325,,,,10/20/2022 9:51,FingerFollowData,,,RightControllerPosition,-0.01311099,1.067772269,0.155790076,,,,
3409,,,,10/20/2022 9:51,FingerFollowData,,,LeftControllerPosition,-1.378019094,0.720008016,0.376925528,,,,
3409,,,,10/20/2022 9:51,FingerFollowData,,,RightControllerPosition,-0.013992557,1.068725467,0.1544808,,,,
3493,,,,10/20/2022 9:51,FingerFollowData,,,LeftControllerPosition,-1.378018856,0.720008612,0.376925737,,,,
3493,,,,10/20/2022 9:51,FingerFollowData,,,RightControllerPosition,-0.018532891,1.069524288,0.151563063,,,,
3576,,,,10/20/2022 9:51,FingerFollowData,,,LeftControllerPosition,-1.378018975,0.720007658,0.376925737,,,,
3576,,,,10/20/2022 9:51,FingerFollowData,,,RightControllerPosition,-0.022240935,1.072646379,0.150631413,,,,
3646,,,,10/20/2022 9:51,FingerFollowData,,,LeftControllerPosition,-1.378018856,0.720008492,0.376925796,,,,
3646,,,,10/20/2022 9:51,FingerFollowData,,,RightControllerPosition,-0.024053777,1.07744205,0.151893124,,,,
3729,,,,10/20/2022 9:51,FingerFollowData,,,LeftControllerPosition,-1.378019094,0.720008075,0.376925617,,,,
3729,,,,10/20/2022 9:51,FingerFollowData,,,RightControllerPosition,-0.026954222,1.081322789,0.154056102,,,,
3813,,,,10/20/2022 9:51,FingerFollowData,,,LeftControllerPosition,-1.378019094,0.720007658,0.376925617,,,,
3813,,,,10/20/2022 9:51,FingerFollowData,,,RightControllerPosition,-0.028098825,1.084767342,0.154714942,,,,
3897,,,,10/20/2022 9:51,FingerFollowData,,,LeftControllerPosition,-1.378018737,0.720009148,0.376926035,,,,
3897,,,,10/20/2022 9:51,FingerFollowData,,,RightControllerPosition,-0.028360246,1.085262775,0.153627306,,,,
3981,,,,10/20/2022 9:51,FingerFollowData,,,LeftControllerPosition,-1.378018975,0.720008075,0.376925766,,,,
3981,,,,10/20/2022 9:51,FingerFollowData,,,RightControllerPosition,-0.029809937,1.083400607,0.152292028,,,,
4064,,,,10/20/2022 9:51,FingerFollowData,,,LeftControllerPosition,-1.378019214,0.720007598,0.376925468,,,,
4064,,,,10/20/2022 9:51,FingerFollowData,,,RightControllerPosition,-0.029721554,1.082692385,0.151989162,,,,
4147,,,,10/20/2022 9:51,FingerFollowData,,,LeftControllerPosition,-1.378018975,0.720008075,0.376925737,,,,
4147,,,,10/20/2022 9:51,FingerFollowData,,,RightControllerPosition,-0.029367562,1.082259178,0.151856408,,,,
4230,,,,10/20/2022 9:51,FingerFollowData,,,LeftControllerPosition,-1.378019094,0.720008075,0.376925588,,,,
4230,,,,10/20/2022 9:51,FingerFollowData,,,RightControllerPosition,-0.029968956,1.083153129,0.149906471,,,,
4314,,,,10/20/2022 9:51,FingerFollowData,,,LeftControllerPosition,-1.378019214,0.720007598,0.376925498,,,,
4314,,,,10/20/2022 9:51,FingerFollowData,,,RightControllerPosition,-0.029736206,1.083966255,0.148822606,,,,
4397,,,,10/20/2022 9:51,FingerFollowData,,,LeftControllerPosition,-1.378019094,0.720007837,0.376925558,,,,
4397,,,,10/20/2022 9:51,FingerFollowData,,,RightControllerPosition,-0.029191155,1.084250808,0.148208678,,,,
4481,,,,10/20/2022 9:51,FingerFollowData,,,LeftControllerPosition,-1.378018975,0.720008194,0.376925677,,,,
4481,,,,10/20/2022 9:51,FingerFollowData,,,RightControllerPosition,-0.028771047,1.084019542,0.147310972,,,,
4564,,,,10/20/2022 9:51,FingerFollowData,,,LeftControllerPosition,-1.378019094,0.720007658,0.376925558,,,,
4564,,,,10/20/2022 9:51,FingerFollowData,,,RightControllerPosition,-0.029553864,1.084209561,0.144212887,,,,
4648,,,,10/20/2022 9:51,FingerFollowData,,,LeftControllerPosition,-1.378018856,0.720008433,0.376925796,,,,
4648,,,,10/20/2022 9:51,FingerFollowData,,,RightControllerPosition,-0.03411711,1.087787509,0.13806437,,,,
4731,,,,10/20/2022 9:51,FingerFollowData,,,LeftControllerPosition,-1.378019214,0.720007658,0.376925439,,,,
4731,,,,10/20/2022 9:51,FingerFollowData,,,RightControllerPosition,-0.036464058,1.095229149,0.131456763,,,,
4815,,,,10/20/2022 9:51,FingerFollowData,,,LeftControllerPosition,-1.378018975,0.720008194,0.376925737,,,,
4815,,,,10/20/2022 9:51,FingerFollowData,,,RightControllerPosition,-0.035722431,1.101024866,0.125491008,,,,
4898,,,,10/20/2022 9:51,FingerFollowData,,,LeftControllerPosition,-1.378019094,0.720007718,0.376925558,,,,
4898,,,,10/20/2022 9:51,FingerFollowData,,,RightControllerPosition,-0.034523446,1.100581288,0.124328516,,,,
4982,,,,10/20/2022 9:51,FingerFollowData,,,LeftControllerPosition,-1.378019094,0.720007718,0.376925498,,,,
4982,,,,10/20/2022 9:51,FingerFollowData,,,RightControllerPosition,-0.03366882,1.097197652,0.124873161,,,,
5066,,,,10/20/2022 9:51,FingerFollowData,,,LeftControllerPosition,-1.378018737,0.720009267,0.376926005,,,,
5066,,,,10/20/2022 9:51,FingerFollowData,,,RightControllerPosition,-0.032555453,1.095003486,0.127636358,,,,
5149,,,,10/20/2022 9:51,FingerFollowData,,,LeftControllerPosition,-1.378019094,0.720007658,0.376925528,,,,
5149,,,,10/20/2022 9:51,FingerFollowData,,,RightControllerPosition,-0.032557555,1.094421744,0.127187535,,,,
5233,,,,10/20/2022 9:51,FingerFollowData,,,LeftControllerPosition,-1.378018975,0.720007837,0.376925677,,,,
5233,,,,10/20/2022 9:51,FingerFollowData,,,RightControllerPosition,-0.032187663,1.094694734,0.127509445,,,,
5316,,,,10/20/2022 9:51,FingerFollowData,,,LeftControllerPosition,-1.378019094,0.720007956,0.376925617,,,,
5316,,,,10/20/2022 9:51,FingerFollowData,,,RightControllerPosition,-0.032096352,1.094521642,0.128446311,,,,
5400,,,,10/20/2022 9:51,FingerFollowData,,,LeftControllerPosition,-1.378019214,0.720007658,0.376925498,,,,
5400,,,,10/20/2022 9:51,FingerFollowData,,,RightControllerPosition,-0.032474954,1.092876434,0.128896177,,,,
5483,,,,10/20/2022 9:51,FingerFollowData,,,LeftControllerPosition,-1.378019094,0.720008254,0.376925558,,,,
5483,,,,10/20/2022 9:51,FingerFollowData,,,RightControllerPosition,-0.031396095,1.091795564,0.130369484,,,,
5567,,,,10/20/2022 9:51,FingerFollowData,,,LeftControllerPosition,-1.378018975,0.720008135,0.376925737,,,,
5567,,,,10/20/2022 9:51,FingerFollowData,,,RightControllerPosition,-0.031204797,1.091456652,0.130190402,,,,
5650,,,,10/20/2022 9:51,FingerFollowData,,,LeftControllerPosition,-1.378019214,0.720007658,0.376925498,,,,
5650,,,,10/20/2022 9:51,FingerFollowData,,,RightControllerPosition,-0.030698448,1.091774821,0.129511163,,,,
5721,,,,10/20/2022 9:51,FingerFollowData,,,LeftControllerPosition,-1.378018975,0.720008433,0.376925588,,,,
5721,,,,10/20/2022 9:51,FingerFollowData,,,RightControllerPosition,-0.03028482,1.092545748,0.129601285,,,,
5804,,,,10/20/2022 9:51,FingerFollowData,,,LeftControllerPosition,-1.378018975,0.720008194,0.376925796,,,,
5804,,,,10/20/2022 9:51,FingerFollowData,,,RightControllerPosition,-0.030017879,1.092605829,0.130043074,,,,
5888,,,,10/20/2022 9:51,FingerFollowData,,,LeftControllerPosition,-1.378019214,0.720007777,0.376925468,,,,
5888,,,,10/20/2022 9:51,FingerFollowData,,,RightControllerPosition,-0.029810756,1.091561317,0.131446391,,,,
5971,,,,10/20/2022 9:51,FingerFollowData,,,LeftControllerPosition,-1.378018856,0.720008373,0.376925826,,,,
5971,,,,10/20/2022 9:51,FingerFollowData,,,RightControllerPosition,-0.029488217,1.090599179,0.132234752,,,,
6055,,,,10/20/2022 9:51,FingerFollowData,,,LeftControllerPosition,-1.378019094,0.720007658,0.376925558,,,,
6055,,,,10/20/2022 9:51,FingerFollowData,,,RightControllerPosition,-0.029381713,1.088885546,0.133034825,,,,
6138,,,,10/20/2022 9:51,FingerFollowData,,,LeftControllerPosition,-1.378018975,0.720008135,0.376925707,,,,
6138,,,,10/20/2022 9:51,FingerFollowData,,,RightControllerPosition,-0.029665753,1.087365031,0.133559316,,,,
6222,,,,10/20/2022 9:51,FingerFollowData,,,LeftControllerPosition,-1.378019214,0.720007777,0.376925468,,,,
6222,,,,10/20/2022 9:51,FingerFollowData,,,RightControllerPosition,-0.02950637,1.085974216,0.135028094,,,,
6306,,,,10/20/2022 9:51,FingerFollowData,,,LeftControllerPosition,-1.378019094,0.720007718,0.376925617,,,,
6306,,,,10/20/2022 9:51,FingerFollowData,,,RightControllerPosition,-0.029222777,1.084833145,0.137429148,,,,
6389,,,,10/20/2022 9:51,FingerFollowData,,,LeftControllerPosition,-1.378018975,0.720008135,0.376925707,,,,
6389,,,,10/20/2022 9:51,FingerFollowData,,,RightControllerPosition,-0.029423252,1.083990693,0.137985662,,,,
6473,,,,10/20/2022 9:51,FingerFollowData,,,LeftControllerPosition,-1.378018975,0.720007956,0.376925647,,,,
6473,,,,10/20/2022 9:51,FingerFollowData,,,RightControllerPosition,-0.02952043,1.083646655,0.137649402,,,,
6556,,,,10/20/2022 9:51,FingerFollowData,,,LeftControllerPosition,-1.378018975,0.720007896,0.376925707,,,,
6556,,,,10/20/2022 9:51,FingerFollowData,,,RightControllerPosition,-0.029306633,1.083792806,0.137504742,,,,
6640,,,,10/20/2022 9:51,FingerFollowData,,,LeftControllerPosition,-1.378019094,0.720008075,0.376925588,,,,
6640,,,,10/20/2022 9:51,FingerFollowData,,,RightControllerPosition,-0.029206987,1.083565831,0.13746272,,,,
6723,,,,10/20/2022 9:51,FingerFollowData,,,LeftControllerPosition,-1.378019094,0.720007658,0.376925617,,,,
6723,,,,10/20/2022 9:51,FingerFollowData,,,RightControllerPosition,-0.028673921,1.083481312,0.137756124,,,,
6807,,,,10/20/2022 9:51,FingerFollowData,,,LeftControllerPosition,-1.378019094,0.720007777,0.376925588,,,,
6807,,,,10/20/2022 9:51,FingerFollowData,,,RightControllerPosition,-0.028120795,1.083394051,0.137976781,,,,
6890,,,,10/20/2022 9:51,FingerFollowData,,,LeftControllerPosition,-1.378019094,0.720008075,0.376925588,,,,
6890,,,,10/20/2022 9:51,FingerFollowData,,,RightControllerPosition,-0.027549755,1.083160043,0.139108971,,,,
6974,,,,10/20/2022 9:51,FingerFollowData,,,LeftControllerPosition,-1.378018975,0.720007837,0.376925707,,,,
6974,,,,10/20/2022 9:51,FingerFollowData,,,RightControllerPosition,-0.027150903,1.082673192,0.139914408,,,,
7057,,,,10/20/2022 9:51,FingerFollowData,,,LeftControllerPosition,-1.378019094,0.720007718,0.376925498,,,,
7057,,,,10/20/2022 9:51,FingerFollowData,,,RightControllerPosition,-0.027308173,1.082733512,0.141290203,,,,
7141,,,,10/20/2022 9:51,FingerFollowData,,,LeftControllerPosition,-1.378019094,0.720007956,0.376925617,,,,
7141,,,,10/20/2022 9:51,FingerFollowData,,,RightControllerPosition,-0.027459519,1.083861351,0.141970754,,,,
7224,,,,10/20/2022 9:51,FingerFollowData,,,LeftControllerPosition,-1.378018856,0.720008373,0.376925826,,,,
7224,,,,10/20/2022 9:51,FingerFollowData,,,RightControllerPosition,-0.027425032,1.084676504,0.141351074,,,,
7308,,,,10/20/2022 9:51,FingerFollowData,,,LeftControllerPosition,-1.378019214,0.720007718,0.376925439,,,,
7308,,,,10/20/2022 9:51,FingerFollowData,,,RightControllerPosition,-0.028405325,1.08565402,0.141314447,,,,
7391,,,,10/20/2022 9:51,FingerFollowData,,,LeftControllerPosition,-1.378019094,0.720008075,0.376925617,,,,
7391,,,,10/20/2022 9:51,FingerFollowData,,,RightControllerPosition,-0.035441801,1.094878674,0.146314859,,,,
7475,,,,10/20/2022 9:51,FingerFollowData,,,LeftControllerPosition,-1.378018975,0.720007837,0.376925677,,,,
7475,,,,10/20/2022 9:51,FingerFollowData,,,RightControllerPosition,-0.048481088,1.117570877,0.162359893,,,,
7558,,,,10/20/2022 9:51,FingerFollowData,,,LeftControllerPosition,-1.378019094,0.720007777,0.376925647,,,,
7558,,,,10/20/2022 9:51,FingerFollowData,,,RightControllerPosition,-0.069260463,1.143991113,0.195543379,,,,
7642,,,,10/20/2022 9:51,FingerFollowData,,,LeftControllerPosition,-1.378019094,0.720008254,0.376925528,,,,
7642,,,,10/20/2022 9:51,FingerFollowData,,,RightControllerPosition,-0.09351822,1.173940539,0.241623402,,,,
7725,,,,10/20/2022 9:51,FingerFollowData,,,LeftControllerPosition,-1.378019094,0.720007896,0.376925528,,,,
7725,,,,10/20/2022 9:51,FingerFollowData,,,RightControllerPosition,-0.112145826,1.197431087,0.292888552,,,,
7809,,,,10/20/2022 9:51,FingerFollowData,,,LeftControllerPosition,-1.378018975,0.720007837,0.376925766,,,,
7809,,,,10/20/2022 9:51,FingerFollowData,,,RightControllerPosition,-0.115266509,1.212950468,0.332121193,,,,
7879,,,,10/20/2022 9:51,FingerFollowData,,,LeftControllerPosition,-1.378019094,0.720008075,0.376925588,,,,
7879,,,,10/20/2022 9:51,FingerFollowData,,,RightControllerPosition,-0.111626908,1.230127573,0.346265674,,,,
7962,,,,10/20/2022 9:51,FingerFollowData,,,LeftControllerPosition,-1.378019214,0.720007777,0.376925468,,,,
7962,,,,10/20/2022 9:51,FingerFollowData,,,RightControllerPosition,-0.110378347,1.25127399,0.349627852,,,,
8046,,,,10/20/2022 9:51,FingerFollowData,,,LeftControllerPosition,-1.378018975,0.720007837,0.376925707,,,,
8046,,,,10/20/2022 9:51,FingerFollowData,,,RightControllerPosition,-0.117246613,1.262132287,0.343422681,,,,
8129,,,,10/20/2022 9:51,FingerFollowData,,,LeftControllerPosition,-1.378018975,0.720007956,0.376925647,,,,
8129,,,,10/20/2022 9:51,FingerFollowData,,,RightControllerPosition,-0.120531201,1.262724519,0.341890007,,,,
8213,,,,10/20/2022 9:51,FingerFollowData,,,LeftControllerPosition,-1.378019214,0.720007718,0.376925498,,,,
8213,,,,10/20/2022 9:51,FingerFollowData,,,RightControllerPosition,-0.118216053,1.264086246,0.344064325,,,,
8296,,,,10/20/2022 9:51,FingerFollowData,,,LeftControllerPosition,-1.378019094,0.720007837,0.376925588,,,,
8296,,,,10/20/2022 9:51,FingerFollowData,,,RightControllerPosition,-0.109251782,1.269692063,0.348745406,,,,
8379,,,,10/20/2022 9:51,FingerFollowData,,,LeftControllerPosition,-1.378019094,0.720007837,0.376925558,,,,
8379,,,,10/20/2022 9:51,FingerFollowData,,,RightControllerPosition,-0.106926784,1.267600179,0.349921316,,,,
8463,,,,10/20/2022 9:51,FingerFollowData,,,LeftControllerPosition,-1.378019094,0.720007956,0.376925558,,,,
8463,,,,10/20/2022 9:51,FingerFollowData,,,RightControllerPosition,-0.105044238,1.270050883,0.350212038,,,,
8546,,,,10/20/2022 9:51,FingerFollowData,,,LeftControllerPosition,-1.378018618,0.720011234,0.376925886,,,,
8546,,,,10/20/2022 9:51,FingerFollowData,,,RightControllerPosition,-0.109715089,1.269275069,0.346605629,,,,
8630,,,,10/20/2022 9:51,FingerFollowData,,,LeftControllerPosition,-1.379197001,0.719965279,0.377441943,,,,
8630,,,,10/20/2022 9:51,FingerFollowData,,,RightControllerPosition,-0.109647267,1.264065862,0.348918885,,,,
8713,,,,10/20/2022 9:51,FingerFollowData,,,LeftControllerPosition,-1.381197691,0.719732821,0.377870083,,,,
8713,,,,10/20/2022 9:51,FingerFollowData,,,RightControllerPosition,-0.112126507,1.264476657,0.348164767,,,,
8797,,,,10/20/2022 9:51,FingerFollowData,,,LeftControllerPosition,-1.383980632,0.719175994,0.378945887,,,,
8797,,,,10/20/2022 9:51,FingerFollowData,,,RightControllerPosition,-0.112624153,1.260210633,0.350022137,,,,
8880,,,,10/20/2022 9:51,FingerFollowData,,,LeftControllerPosition,-1.386562347,0.718361974,0.380578935,,,,
8880,,,,10/20/2022 9:51,FingerFollowData,,,RightControllerPosition,-0.110400014,1.262457848,0.350305051,,,,
8964,,,,10/20/2022 9:51,FingerFollowData,,,LeftControllerPosition,-1.389055014,0.717433393,0.381890923,,,,
8964,,,,10/20/2022 9:51,FingerFollowData,,,RightControllerPosition,-0.110270269,1.26655829,0.348727554,,,,
9048,,,,10/20/2022 9:51,FingerFollowData,,,LeftControllerPosition,-1.39223659,0.716308057,0.381750733,,,,
9048,,,,10/20/2022 9:51,FingerFollowData,,,RightControllerPosition,-0.105012432,1.277732968,0.343867302,,,,
9131,,,,10/20/2022 9:51,FingerFollowData,,,LeftControllerPosition,-1.395313859,0.715221584,0.382647574,,,,
9131,,,,10/20/2022 9:51,FingerFollowData,,,RightControllerPosition,-0.099747159,1.282058358,0.337885678,,,,
